 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Clyde Gates,174,,MIA,WR,25,15,0,0,0,0,0,0,1,4,0,,2,19,0,2,4.3,3.3
Garrett Graham,84,,HOU,TE,25,7,0,0,0,0,0,0,0,0,0,2,1,24,0,2,3.4,2.9
Alex Green,153,,GNB,RB,23,4,0,0,0,0,0,0,3,11,0,1,1,6,0,2,2.7,2.2
Virgil Green,83,,DEN,TE,23,15,3,0,0,0,0,0,0,0,0,5,3,24,0,2,5.4,3.9
Roscoe Parrish,176,,BUF,WR,29,2,2,0,0,0,0,0,0,0,0,4,1,16,0,2,2.6,2.1
Justin Peelle,85,,SFO,TE,32,14,2,0,0,0,0,0,0,0,0,4,1,19,0,2,2.9,2.4
Cedric Peerman,154,,CIN,RB,25,15,0,0,0,0,0,0,3,15,0,1,0,0,0,2,1.5,1.5
Chris Pressley,152,,CIN,RB,25,15,10,0,0,0,0,0,0,0,0,5,3,19,0,2,4.9,3.4
David Reed,175,,BAL,WR,24,11,0,0,0,0,0,0,1,16,0,2,0,0,0,2,0.1,-1.4
Mike Sellers,156,,WAS,RB,36,12,0,0,0,0,0,0,0,0,0,2,1,15,0,2,2.5,2.0
Brett Swain,177,,SFO,WR,26,5,1,0,0,0,0,0,0,0,0,7,2,15,0,2,3.5,2.5
David Thomas,86,,NOR,TE,28,5,2,0,0,0,0,0,0,0,0,9,5,16,0,2,6.6,4.1
Josh Vaughan,149,,CAR,RB,25,7,0,0,0,0,0,0,7,24,0,0,0,0,0,2,2.4,2.4
Eddie Williams,151,,2TM,RB,24,6,0,0,0,0,0,0,2,2,0,1,1,17,0,2,2.9,2.4
Anthony Allen,162,,BAL,RB,23,5,0,0,0,0,0,0,3,8,0,0,0,0,0,1,0.8,0.8
Emmanuel Arceneaux,180,,MIN,WR,24,3,0,0,0,0,0,0,0,0,0,2,1,10,0,1,2.0,1.5
David Ausberry,88,,OAK,TE,24,12,0,0,0,0,0,0,1,-2,0,2,2,14,0,1,3.2,2.2
Allen Bradford,157,,TAM,RB,23,1,0,0,0,0,0,0,5,13,0,0,0,0,0,1,1.3,1.3
Aaron Brown,160,,DET,RB,26,1,0,0,0,0,0,0,1,0,0,1,1,9,0,1,1.9,1.4
Mark Brunell,67,,NYJ,QB,41,16,0,1,3,27,0,0,0,0,0,0,0,0,0,1,1.1,1.1
Shaun Chapas,161,,DAL,RB,23,3,0,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Mike Cox,91,,ATL,TE,26,9,5,0,0,0,0,0,0,0,0,3,2,8,0,1,2.3,0.8
Chase Daniel,69,,NOR,QB,25,16,0,4,5,29,0,0,3,-3,0,0,0,0,0,1,0.9,0.9
Ryan D'Imperio,163,,MIN,RB,24,12,1,0,0,0,0,0,0,0,0,6,2,7,0,1,2.7,1.7
Armanti Edwards,181,,CAR,WR,23,16,0,1,1,11,0,0,1,5,0,0,0,0,0,1,0.9,0.9
Anthony Hill,90,,IND,TE,26,7,2,0,0,0,0,0,0,0,0,3,2,10,0,1,3.0,2.0
Shaun Hill,65,,DET,QB,31,2,0,2,3,33,0,0,1,-1,0,0,0,0,0,1,1.2,1.2
Jeremy Horne,187,,KAN,WR,25,9,0,0,0,0,0,0,1,5,0,2,0,0,0,1,0.5,0.5
Brian Hoyer,70,,NWE,QB,26,3,0,1,1,22,0,0,4,-3,0,0,0,0,0,1,0.6,0.6
Colin Kaepernick,66,,SFO,QB,24,3,0,3,5,35,0,0,2,-2,0,0,0,0,0,1,1.2,1.2
Reggie Kelly,92,,ATL,TE,34,16,2,0,0,0,0,0,0,0,0,2,1,7,0,1,1.7,1.2
Ryan Mahaffey,164,,IND,RB,24,5,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Jeron Mastrud,184,,MIA,WR,24,14,3,0,0,0,0,0,0,0,0,2,1,8,0,1,1.8,1.3
Reagan Maui'a,159,,ARI,RB,27,3,3,0,0,0,0,0,0,0,0,1,1,12,0,1,2.2,1.7
Nick Miller,182,,2TM,WR,24,8,0,0,0,0,0,0,0,0,0,1,1,8,0,1,7.8,7.3
Allen Reisner,93,,MIN,TE,23,6,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Jordan Shipley,178,,CIN,WR,26,2,0,0,0,0,0,0,0,0,0,5,4,14,0,1,4.9,2.4
Lee Smith,89,,BUF,TE,24,10,3,0,0,0,0,0,0,0,0,4,4,11,0,1,5.1,3.1
Micheal Spurlock,179,,TAM,WR,28,12,0,0,1,0,0,0,0,0,0,6,2,13,0,1,3.3,2.3
Brandon Stokley,185,,NYG,WR,35,2,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1.7,1.2
Maurice Stovall,183,,DET,WR,26,15,0,0,0,0,0,0,0,0,0,3,1,8,0,1,1.8,1.3
Tyrod Taylor,68,,BAL,QB,22,3,0,1,1,18,0,0,1,2,0,0,0,0,0,1,0.9,0.9
Julius Thomas,94,,DEN,TE,23,5,1,0,0,0,0,0,0,0,0,7,1,5,0,1,1.5,1.0
Chauncey Washington,158,,DAL,RB,26,2,0,0,0,0,0,0,1,-1,0,3,2,13,0,1,3.2,2.2
D.J. Williams,87,,GNB,TE,23,13,0,0,0,0,0,0,0,0,0,4,2,13,0,1,3.3,2.3
George Wilson,186,,BUF,WR,30,13,13,0,0,0,0,0,1,6,0,0,0,0,0,1,0.6,0.6
Darvin Adams,204,,CAR,,21,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kamar Aiken,198,,BUF,,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Seyi Ajirotutu,188,,CAR,WR,24,14,0,0,0,0,0,0,0,0,0,2,1,4,0,,1.4,0.9
Derek Anderson,76,,CAR,QB,28,2,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Arnaz Battle,201,,PIT,,31,10,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Tom Brandstater,72,,STL,QB,27,1,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
Dominique Byrd,110,,2TM,,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rudy Carpenter,74,,TAM,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Michael Clayton,199,,NYG,,29,5,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Kevin Cone,205,,ATL,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dominique Curry,210,,STL,,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tandon Doss,206,,BAL,,22,6,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Shaun Draughn,175,,KAN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darren Evans,172,,IND,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Collin Franklin,114,,TAM,,23,2,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Anthony Gonzalez,197,,IND,,27,8,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Mike Goodson,165,,CAR,RB,24,4,0,0,0,0,0,0,0,0,0,3,1,4,0,,1.4,0.9
Richard Goodman,194,,SDG,,24,16,0,0,0,0,0,0,0,0,0,2,0,0,0,,6.0,6.0
Richard Gordon,169,,OAK,RB,24,14,1,0,0,0,0,0,0,0,0,1,1,2,0,,1.2,0.7
Chris Gronkowski,171,,IND,,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dan Gronkowski,105,,2TM,,26,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Clark Harris,104,,CIN,,27,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ben Hartsock,113,,CAR,,31,15,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
Joe Hastings,195,,SFO,,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Michael Higgins,96,,NOR,TE,24,2,0,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Brian Jennings,99,,SFO,,35,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jerrel Jernigan,202,,NYG,,22,8,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Jaymar Johnson,200,,ARI,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Larry Johnson,168,,MIA,RB,32,1,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Mike Kafka,71,,PHI,QB,24,4,0,11,16,107,0,2,3,0,0,0,0,0,0,,2.3,2.3
Jim Kleinsasser,95,,MIN,TE,34,16,11,0,0,0,0,0,0,0,0,6,1,4,0,,1.4,0.9
Max Komar,193,,CHI,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jameson Konz,115,,SEA,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Leach,107,,ARI,,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Elbert Mack,191,,TAM,,25,16,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jeff Maehl,192,,HOU,,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Steve Maneri,98,,KAN,TE,23,6,1,0,0,0,0,0,0,0,0,2,1,1,0,,1.1,0.6
Corey McIntyre,166,,BUF,RB,32,16,1,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Richard Medlin,173,,MIA,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kerry Meier,209,,ATL,,25,12,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Marlon Moore,208,,MIA,,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Rob Myers,111,,WAS,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jamar Newsome,189,,JAX,,24,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Moran Norris,1,,SFO,,33,5,2,0,0,0,0,0,0,0,0,,0,0,0,,,
Fendi Onobun,109,,JAX,,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Lousaka Polite,174,,NWE,,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Julius Pruitt,196,,MIA,,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Terrelle Pryor,73,,OAK,,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Richard Quinn,101,,WAS,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Courtney Roby,207,,NOR,,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Martin Rucker,103,,2TM,,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Antone Smith,170,,ATL,,26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Armond Smith,167,,CLE,RB,25,3,0,0,0,0,0,0,3,2,0,1,0,0,0,,0.2,0.2
Justin Snow,102,,IND,,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nate Solder,112,,NWE,,23,16,13,0,0,0,0,0,0,0,0,0,0,0,0,,,
Stephen Spach,97,,STL,TE,29,10,1,0,0,0,0,0,0,0,0,3,2,2,0,,2.2,1.2
Brandon Tate,203,,CIN,,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.5,3.0
Tyler Thigpen,75,,BUF,QB,27,3,0,3,8,25,0,1,1,8,0,0,0,0,0,,0.8,0.8
Roberto Wallace,211,,MIA,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Stephen Williams,190,,ARI,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kris Wilson,108,,BAL,,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Will Yeatman,100,,MIA,,23,3,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
Joe Zelenka,106,,ATL,,35,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy Volek,77,,SDG,QB,35,2,0,0,0,0,0,0,5,-5,0,0,0,0,0,-1,-0.5,-0.5
