 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.1,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Howard Griffith,77,,DEN,RB,32,16,16,0,0,0,0,0,17,66,1,39,26,192,1,38,66.8,50.8
Jackie Harris,19,,TEN,TE,31,12,1,0,0,0,0,0,0,0,0,34,26,297,1,38,66.7,50.7
Joe Jurevicius,89,,NYG,WR,25,16,1,0,0,0,0,0,0,0,0,40,18,318,1,38,58.3,45.8
Chris Calloway,90,,ATL,WR,31,11,6,0,0,0,0,0,0,0,0,43,22,314,1,37,62.4,48.4
Marc Edwards,78,,CLE,RB,25,16,14,0,0,0,0,0,6,35,0,40,27,212,2,37,66.2,49.2
Irving Fryar,91,,WAS,WR,37,16,1,0,0,0,0,0,0,0,0,46,26,254,2,37,66.4,50.4
Reidel Anthony,92,,TAM,WR,23,13,7,0,0,0,0,0,1,2,0,56,30,296,1,36,68.3,49.8
Terrell Davis,79,,DEN,RB,27,4,4,0,0,0,0,0,67,211,2,3,3,26,0,36,41.2,36.2
Troy Drayton,21,,MIA,TE,29,14,13,0,0,0,0,0,0,0,0,50,32,299,1,36,70.9,51.9
Greg Clark,22,,SFO,TE,27,12,11,0,0,0,0,0,0,0,0,55,34,347,0,35,71.2,50.7
Jay Fiedler,49,,JAX,QB,28,7,1,61,94,656,2,2,13,26,0,0,0,0,0,35,39.3,35.8
Michael Irvin,94,,DAL,WR,33,4,4,0,0,0,0,0,0,0,0,19,10,167,3,35,47.7,39.7
Ricky Proehl,93,,STL,WR,31,15,2,0,0,0,0,0,0,0,0,49,33,349,0,35,70.9,51.4
Cory Schlesinger,81,,DET,RB,27,16,11,0,0,0,0,0,43,124,0,34,21,151,1,34,58.5,40.0
Ryan Wetnight,80,,CHI,RB,29,16,4,0,0,0,0,0,0,0,0,60,38,277,1,34,74.7,52.7
Reggie Brown,83,,SEA,RB,26,16,8,0,0,0,0,0,14,38,0,47,34,228,1,33,69.1,48.6
Rob Konrad,82,,MIA,RB,23,15,9,0,0,0,0,0,9,16,0,66,34,251,1,33,68.2,46.7
Dwayne Carswell,24,,DEN,TE,27,16,11,0,0,0,0,0,0,0,0,38,24,201,2,32,59.1,44.1
Tyrone Davis,23,,GNB,TE,27,16,13,0,0,0,0,0,0,0,0,41,20,204,2,32,55.4,42.4
Danny Kanell,50,,ATL,QB,26,3,1,42,84,593,4,4,0,0,0,0,0,0,0,32,38.7,35.7
Ernie Mills,95,,DAL,WR,31,11,7,0,0,0,0,0,1,-1,0,51,30,325,0,32,65.4,47.4
Herman Moore,97,,DET,WR,30,8,4,0,0,0,0,0,0,0,0,31,16,197,2,32,50.7,39.7
De'Mond Parker,85,,GNB,RB,23,11,0,0,0,0,0,0,36,184,2,5,4,15,0,32,38.4,32.9
Chris Penn,96,,SDG,WR,28,16,3,0,0,0,0,0,0,0,0,38,17,257,1,32,50.2,37.2
Charles Way,84,,NYG,RB,27,11,8,0,0,0,0,0,49,141,2,21,11,59,0,32,46.0,37.5
Tony Graziani,51,,ATL,QB,26,11,3,62,118,759,2,4,9,11,0,0,0,0,0,31,36.5,31.5
Derek Loville,87,,DEN,RB,31,10,0,0,0,0,0,0,40,203,1,16,11,50,0,31,44.8,35.8
Glyn Milburn*+,86,,CHI,RB,28,16,1,0,0,0,0,0,16,102,1,30,20,151,0,31,55.3,37.3
Chris Miller,52,,DEN,QB,34,3,3,46,81,527,2,1,8,40,0,0,0,0,0,31,34.1,30.1
Bert Emanuel,100,,TAM,WR,29,11,10,0,0,0,0,0,0,0,0,52,22,238,1,30,54.8,40.8
Matthew Hatchette,98,,MIN,WR,25,13,0,0,0,0,0,0,0,0,0,19,9,180,2,30,42.0,34.5
Dietrich Jells,99,,PHI,WR,27,14,3,0,0,0,0,0,0,0,0,28,10,180,2,30,43.0,35.0
Rodney Thomas,88,,TEN,RB,26,16,0,0,0,0,0,0,43,164,1,11,9,72,0,30,41.6,34.1
E.G. Green,101,,IND,WR,24,11,4,0,0,0,0,0,0,0,0,44,21,287,0,29,52.7,39.2
Courtney Hawkins,102,,PIT,WR,30,11,11,0,0,0,0,0,0,0,0,55,30,285,0,29,61.5,43.5
Sam Gash*,89,,BUF,RB,30,15,11,0,0,0,0,0,0,0,0,27,20,163,2,28,51.3,38.3
Leslie Shepherd,103,,CLE,WR,30,9,8,0,0,0,0,0,1,5,0,59,23,274,0,28,53.9,39.4
Irv Smith,25,,CLE,TE,28,13,13,0,0,0,0,0,0,0,0,42,24,222,1,28,55.2,40.2
Steve Young,53,,SFO,QB,38,3,3,45,84,446,3,4,11,57,0,0,0,0,0,28,33.5,29.5
Vincent Brisby,104,,NWE,WR,28,12,1,0,0,0,0,0,0,0,0,34,18,266,0,27,47.6,35.6
Chad Lewis,27,,2TM,TE,28,12,4,0,0,0,0,0,0,0,0,17,8,88,3,27,34.8,30.8
Michael Roan,26,,TEN,TE,27,11,1,0,0,0,0,0,0,0,0,20,9,93,3,27,36.3,31.8
Lawrence Dawsey,106,,NOR,WR,32,10,0,0,0,0,0,0,0,0,0,33,16,196,1,26,44.6,33.6
Rob Johnson,54,,BUF,QB,26,2,1,25,34,298,2,0,8,61,0,0,0,0,0,26,26.0,26.0
Fred McCrary,90,,SDG,RB,27,16,14,0,0,0,0,0,0,0,0,50,37,201,1,26,66.1,44.6
Terry Mickens,105,,OAK,WR,28,16,3,0,0,0,0,0,0,0,0,40,20,261,0,26,48.6,35.1
Jeff Thomason,28,,GNB,TE,30,14,2,0,0,0,0,0,0,0,0,20,14,140,2,26,43.0,33.0
Na Brown,107,,PHI,WR,22,12,5,0,0,0,0,0,0,0,0,36,18,188,1,25,45.8,33.8
Bernie Parmalee,92,,NYJ,RB,32,16,0,0,0,0,0,0,27,133,0,15,15,113,0,25,45.6,32.1
Thurman Thomas,91,,BUF,RB,33,5,3,0,0,0,0,0,36,152,0,5,3,37,1,25,30.9,26.4
Bobby Collins,108,,BUF,WR,23,14,4,0,0,0,0,0,0,0,0,18,9,124,2,24,36.4,28.9
Jason Garrett,55,,DAL,QB,33,5,2,32,64,314,3,1,6,12,0,0,0,0,0,24,27.8,24.8
Clif Groce,93,,CIN,RB,27,16,15,0,0,0,0,0,8,22,1,40,25,154,0,24,51.6,36.1
Brian Kozlowski,29,,ATL,TE,29,16,3,0,0,0,0,0,0,0,0,16,11,122,2,24,37.7,28.7
Yatil Green,109,,MIA,WR,26,8,1,0,0,0,0,0,0,0,0,40,18,234,0,23,44.4,32.4
Randy Jordan,94,,OAK,RB,29,16,0,0,0,0,0,0,9,32,2,16,8,82,0,23,30.4,25.4
Mike Sellers,30,,WAS,TE,24,16,2,0,0,0,0,0,0,0,0,12,7,105,2,23,32.0,25.0
Tavian Banks,95,,JAX,RB,25,8,1,0,0,0,0,0,23,82,0,14,14,137,0,22,38.9,28.9
Terry Hardy,33,,ARI,TE,23,16,16,0,0,0,0,0,0,0,0,45,30,222,0,22,54.7,36.2
Andre Rison,110,,KAN,WR,32,15,14,0,0,0,0,0,0,0,0,44,21,218,0,22,45.8,32.3
Shannon Sharpe,32,,DEN,TE,31,5,5,0,0,0,0,0,0,0,0,37,23,224,0,22,48.4,33.9
Scott Slutzker,31,,NOR,TE,27,11,2,0,0,0,0,0,0,0,0,18,11,164,1,22,35.9,26.9
James Allen,97,,CHI,RB,24,12,3,0,0,0,0,0,32,119,0,11,9,91,0,21,33.0,25.5
Sean Bennett,96,,NYG,RB,24,9,2,0,0,0,0,0,29,126,1,8,4,27,0,21,28.3,23.3
Eric Bjornson,34,,DAL,TE,28,16,6,0,0,0,0,0,1,20,1,17,10,131,0,21,34.1,26.1
Lorenzo Neal,98,,TEN,RB,29,16,14,0,0,0,0,0,2,1,1,11,7,27,2,21,27.8,24.3
Wilmont Perry,99,,NOR,RB,24,7,3,0,0,0,0,0,48,180,0,9,4,26,0,21,27.6,22.6
Kimble Anders,101,,KAN,RB,33,2,2,0,0,0,0,0,32,181,0,5,2,14,0,20,24.0,19.5
Reggie Barlow,112,,JAX,WR,26,14,2,0,0,0,0,0,0,0,0,26,16,202,0,20,43.2,30.2
Rae Carruth,111,,CAR,WR,25,5,5,0,0,0,0,0,1,4,0,26,14,200,0,20,37.4,27.4
Reggie Davis,35,,SDG,TE,23,16,3,0,0,0,0,0,0,0,0,19,12,137,1,20,34.7,25.7
Erik Kramer,56,,SDG,QB,35,6,4,78,141,788,2,10,5,1,0,0,0,0,0,20,31.1,26.6
Jeff Robinson,100,,STL,RB,29,16,9,0,0,0,0,0,0,0,0,11,6,76,2,20,25.6,22.6
Brian Stablein,113,,DET,WR,29,16,2,0,0,0,0,0,0,0,0,26,11,119,1,20,33.4,24.4
Fred Baxter,36,,NYJ,TE,28,14,8,0,0,0,0,0,0,0,0,16,8,66,2,19,26.6,22.6
Will Blackwell,114,,PIT,WR,24,11,1,0,0,0,0,0,0,0,0,36,20,186,0,19,41.1,27.6
Aaron Craver,102,,NOR,RB,31,13,10,0,0,0,0,0,17,40,0,42,19,154,0,19,40.9,27.9
Glenn Foley,57,,SEA,QB,29,3,1,18,30,283,2,0,3,-1,0,0,0,0,0,19,18.7,18.2
Gary Brown,103,,NYG,RB,30,3,2,0,0,0,0,0,55,177,0,2,2,2,0,18,22.4,17.9
Mark Bruener,37,,PIT,TE,27,14,14,0,0,0,0,0,0,0,0,34,18,176,0,18,38.6,26.6
Anthony Johnson,105,,CAR,RB,32,16,0,0,0,0,0,0,25,72,0,19,13,103,0,18,33.0,23.0
Justin Watson,104,,STL,RB,24,8,0,0,0,0,0,0,47,179,0,5,0,0,0,18,19.9,15.9
Karl Williams,115,,TAM,WR,28,13,4,0,0,0,0,0,0,0,0,33,21,176,0,18,40.6,26.1
Macey Brooks,116,,CHI,WR,24,9,2,0,0,0,0,0,1,7,0,27,14,160,0,17,33.7,23.7
Brian Kinchen,39,,CAR,TE,34,16,0,0,0,0,0,0,0,0,0,10,5,45,2,17,21.5,19.0
Basil Mitchell,106,,GNB,RB,24,16,2,0,0,0,0,0,29,117,0,9,6,48,0,17,30.5,23.5
O.J. Santiago,38,,ATL,TE,25,14,14,0,0,0,0,0,0,0,0,30,15,174,0,17,35.4,24.9
John Allred,40,,CHI,TE,25,16,5,0,0,0,0,0,0,0,0,17,13,102,1,16,32.2,22.7
Eric Bieniemy,107,,PHI,RB,30,16,0,0,0,0,0,0,12,75,1,2,2,28,0,16,18.3,17.3
Eric Green,42,,NYJ,TE,32,10,7,0,0,0,0,0,0,0,0,9,7,37,2,16,22.7,19.2
Ronnie Harris,117,,ATL,WR,29,13,0,0,0,0,0,0,0,0,0,19,10,164,0,16,28.9,20.4
Lonnie Johnson,41,,KAN,TE,28,14,2,0,0,0,0,0,0,0,0,20,10,98,1,16,25.8,20.8
Darnell McDonald,119,,TAM,WR,23,8,0,0,0,0,0,0,0,0,0,14,9,96,1,16,24.6,20.1
Jerome Pathon,118,,IND,WR,24,10,2,0,0,0,0,0,0,0,0,23,14,163,0,16,33.3,23.3
Steve Stenstrom,58,,SFO,QB,28,6,3,54,100,536,0,4,3,15,0,1,1,9,0,16,22.3,17.3
Marco Battaglia,43,,CIN,TE,26,16,0,0,0,0,0,0,0,0,0,26,14,153,0,15,32.3,22.3
Brett Bech,122,,NOR,WR,28,8,0,0,0,0,0,0,0,0,0,8,4,65,1,15,18.5,16.5
Mike Cloud,108,,KAN,RB,24,11,0,0,0,0,0,0,35,128,0,3,3,25,0,15,21.3,16.8
Koy Detmer,60,,PHI,QB,26,1,1,10,29,181,3,2,2,-2,0,0,0,0,0,15,17.0,17.0
Reggie Kelly,121,,ATL,WR,22,16,2,0,0,0,0,0,0,0,0,13,8,146,0,15,25.6,18.6
Eric Metcalf,120,,CAR,WR,31,16,1,0,0,0,0,0,2,20,0,23,11,133,0,15,28.3,18.8
Tom Tupa*+,59,,NYJ,QB,33,16,0,6,11,165,2,0,2,8,0,0,0,0,0,15,14.9,14.4
Edgar Bennett,109,,CHI,RB,30,16,2,0,0,0,0,0,6,28,0,21,14,116,0,14,30.9,20.4
Dameane Douglas,126,,PHI,WR,23,14,0,0,0,0,0,0,0,0,0,16,8,79,1,14,21.9,17.9
Charlie Jones,125,,SDG,WR,27,8,1,0,0,0,0,0,1,-8,0,18,10,90,1,14,23.7,18.2
Joel Makovicka,111,,ARI,RB,24,16,10,0,0,0,0,0,8,7,0,19,10,70,1,14,23.2,17.7
Alonzo Mayes,44,,CHI,TE,24,16,9,0,0,0,0,0,0,0,0,15,8,82,1,14,22.2,18.2
Jeff Ogden,123,,DAL,WR,24,16,0,0,0,0,0,0,0,0,0,26,12,144,0,14,29.4,20.4
David Patten,124,,NYG,WR,25,16,0,0,0,0,0,0,1,27,0,28,9,115,0,14,26.2,18.7
Moe Williams,110,,MIN,RB,25,14,0,0,0,0,0,0,24,69,1,3,1,12,0,14,21.1,20.6
Mark Campbell,46,,CLE,TE,24,14,4,0,0,0,0,0,0,0,0,15,9,131,0,13,25.1,17.6
Tony Carter,112,,NWE,RB,27,16,14,0,0,0,0,0,6,26,0,31,20,108,0,13,36.4,23.4
Autry Denson,114,,MIA,RB,23,6,1,0,0,0,0,0,28,98,0,6,4,28,0,13,16.6,14.6
Johnny McWilliams,127,,ARI,WR,27,15,4,0,0,0,0,0,0,0,0,20,11,71,1,13,23.6,17.6
Derrick Walker,45,,OAK,TE,32,11,3,0,0,0,0,0,0,0,0,9,7,71,1,13,19.6,15.6
Nick Luchey,113,,CIN,RB,22,11,0,0,0,0,0,0,10,30,0,12,10,96,0,13,22.1,16.6
Eugene Baker,130,,ATL,WR,23,3,1,0,0,0,0,0,0,0,0,14,7,118,0,12,21.8,15.3
Mac Cody,129,,ARI,WR,27,13,0,0,0,0,0,0,0,0,0,11,6,60,1,12,17.0,13.0
Billy Davis,128,,BAL,WR,27,16,0,0,0,0,0,0,0,0,0,15,6,121,0,12,21.1,15.1
Ahman Green,116,,SEA,RB,22,14,0,0,0,0,0,0,26,120,0,2,0,0,0,12,14.0,10.0
Jon Witman,115,,PIT,RB,27,16,11,0,0,0,0,0,6,18,0,22,12,106,0,12,27.4,18.4
Fabien Bownes,132,,SEA,WR,27,15,0,0,0,0,0,0,1,-14,0,6,4,68,1,11,15.4,13.4
Chris Brazzell,131,,DAL,WR,23,5,0,0,0,0,0,0,0,0,0,11,5,114,0,11,19.4,13.9
Jeremy Brigham,135,,OAK,WR,24,16,2,0,0,0,0,0,0,0,0,16,8,108,0,11,21.8,14.8
Greg DeLong,117,,BAL,RB,26,16,7,0,0,0,0,0,0,0,0,21,13,52,1,11,24.2,17.7
Damon Griffin,133,,CIN,WR,23,13,0,0,0,0,0,0,0,0,0,21,12,112,0,11,23.7,12.2
James Hodgins,121,,STL,RB,22,15,0,0,0,0,0,0,7,10,1,6,6,35,0,11,16.5,13.5
Travis Jervey,119,,SFO,RB,27,8,0,0,0,0,0,0,6,49,1,1,1,2,0,11,12.1,11.6
Winslow Oliver,120,,ATL,RB,26,14,0,0,0,0,0,0,8,32,0,13,8,74,0,11,23.6,18.6
Bryan Still,134,,2TM,WR,25,7,1,0,0,0,0,0,0,0,0,25,10,110,0,11,24.0,16.0
Jed Weaver,118,,PHI,RB,23,16,10,0,0,0,0,0,0,0,0,28,11,91,0,11,22.1,16.6
Danny Wuerffel,61,,NOR,QB,25,4,0,22,48,191,0,3,2,29,1,0,0,0,0,11,13.5,13.5
Ki-Jana Carter,123,,CIN,RB,26,3,0,0,0,0,0,0,6,15,1,6,3,24,0,10,12.9,11.4
Andre Cooper,136,,DEN,WR,24,10,1,0,0,0,0,0,0,0,0,17,9,98,0,10,18.8,14.3
Carlester Crumpler,49,,MIN,TE,28,11,1,0,0,0,0,0,0,0,0,4,2,35,1,10,11.5,10.5
Andrew Jordan,48,,MIN,TE,27,11,1,0,0,0,0,0,0,0,0,7,5,40,1,10,15.0,12.5
Rodney Peete,62,,WAS,QB,33,3,0,8,17,107,2,1,2,-1,0,0,0,0,0,10,11.2,11.2
Aaron Pierce,47,,BAL,TE,30,10,8,0,0,0,0,0,0,0,0,21,11,102,0,10,23.7,14.7
Robert Thomas,124,,DAL,RB,25,16,7,0,0,0,0,0,8,35,0,20,10,64,0,10,19.9,14.9
Tommy Vardell,122,,SFO,RB,30,6,4,0,0,0,0,0,6,6,1,11,7,36,0,10,17.2,13.7
Eric Zeier,63,,TAM,QB,27,2,1,32,55,270,0,1,3,7,0,0,0,0,0,10,10.0,9.5
Jamal Anderson,125,,ATL,RB,27,2,2,0,0,0,0,0,19,59,0,2,2,34,0,9,11.3,10.3
Troy Davis,128,,NOR,RB,24,16,2,0,0,0,0,0,20,32,0,15,7,53,0,9,15.0,11.0
Donald Driver,137,,GNB,WR,24,6,0,0,0,0,0,0,0,0,0,6,3,31,1,9,12.1,10.6
Amp Lee,129,,STL,RB,28,7,0,0,0,0,0,0,3,3,0,4,3,22,1,9,11.5,10.0
Derrick Mason,138,,TEN,WR,25,13,0,0,0,0,0,0,0,0,0,19,8,89,0,9,22.9,18.9
Itula Mili,50,,SEA,TE,26,16,1,0,0,0,0,0,0,0,0,10,5,28,1,9,13.3,10.3
Sedrick Shaw,127,,2TM,RB,26,4,0,0,0,0,0,0,7,22,1,3,3,4,0,9,11.1,9.1
Daimon Shelton,126,,JAX,RB,27,16,9,0,0,0,0,0,1,2,0,13,12,87,0,9,20.9,14.9
Brandon Stokley,139,,BAL,WR,23,2,0,0,0,0,0,0,0,0,0,8,1,28,1,9,9.8,9.3
Quinn Early,141,,NYJ,WR,34,16,3,0,0,0,0,0,0,0,0,13,6,83,0,8,14.3,11.3
Terry Jackson,131,,SFO,RB,23,16,0,0,0,0,0,0,15,75,0,3,3,6,0,8,10.6,8.6
Mitch Lyons,130,,PIT,RB,29,14,2,0,0,0,0,0,0,0,0,13,8,81,0,8,16.1,12.1
Walter Rasby,51,,DET,TE,27,16,6,0,0,0,0,0,0,0,0,5,3,19,1,8,10.9,9.4
Blake Spence,52,,NYJ,TE,24,10,0,0,0,0,0,0,0,0,0,4,3,15,1,8,10.5,9.0
James Thrash,142,,WAS,WR,24,16,0,0,0,0,0,0,1,37,0,8,3,44,0,8,17.1,15.6
Chris Walsh,140,,MIN,WR,31,16,1,0,0,0,0,0,0,0,0,3,2,24,1,8,10.4,9.4
Brian Alford,144,,NYG,WR,24,2,0,0,0,0,0,0,0,0,0,5,1,7,1,7,7.7,7.2
John Davis,55,,TAM,TE,26,16,0,0,0,0,0,0,0,0,0,2,2,7,1,7,8.7,7.7
Patrick Hape,53,,TAM,TE,25,15,1,0,0,0,0,0,0,0,0,5,5,12,1,7,12.2,9.7
Mark Harris,146,,SFO,WR,29,16,2,0,0,0,0,0,0,0,0,14,6,66,0,7,12.1,8.6
Matt Hasselbeck,64,,GNB,QB,24,16,0,3,10,41,1,0,6,15,0,0,0,0,0,7,6.6,6.1
Kamil Loud,145,,BUF,WR,23,7,0,0,0,0,0,0,0,0,0,9,6,66,0,7,12.6,9.6
Wane McGarity,143,,DAL,WR,23,5,1,0,0,0,0,0,0,0,0,19,7,70,0,7,14.0,10.5
Kevin McLeod,133,,TAM,RB,25,7,0,0,0,0,0,0,0,0,0,3,2,5,1,7,8.5,7.5
Ed Perry,54,,MIA,TE,25,16,1,0,0,0,0,0,0,0,0,4,3,8,1,7,9.8,8.3
Rod Rutledge,56,,NWE,TE,24,16,2,0,0,0,0,0,0,0,0,12,7,66,0,7,13.1,9.1
Amos Zereoue,132,,PIT,RB,23,8,0,0,0,0,0,0,18,48,0,2,2,17,0,7,8.5,7.5
Mike Bartrum,58,,NWE,TE,29,16,0,0,0,0,0,0,0,0,0,1,1,1,1,6,6.6,5.6
Robert Chancey,137,,DAL,RB,27,3,0,0,0,0,0,0,14,57,0,0,0,0,0,6,5.7,5.7
Mark Chmura,61,,GNB,TE,30,2,2,0,0,0,0,0,0,0,0,9,5,55,0,6,10.5,8.0
Ryan Collins,57,,BAL,TE,24,4,3,0,0,0,0,0,0,0,0,9,4,62,0,6,10.2,8.2
Howard Cross,60,,NYG,TE,32,16,15,0,0,0,0,0,0,0,0,18,9,55,0,6,14.5,10.0
Jerry Ellison,136,,NWE,RB,28,12,0,0,0,0,0,0,2,10,0,4,4,50,0,6,10.0,8.0
Hunter Goodwin,62,,MIA,TE,27,15,5,0,0,0,0,0,0,0,0,10,8,55,0,6,13.0,8.5
Chris Howard,134,,JAX,RB,24,12,0,0,0,0,0,0,13,55,0,3,1,8,0,6,7.3,6.8
Charles Jordan,147,,2TM,WR,30,8,1,0,0,0,0,0,0,0,0,10,3,60,0,6,8.5,6.5
Billy Miller,148,,DEN,WR,22,10,0,0,0,0,0,0,0,0,0,10,5,59,0,6,10.9,8.4
Scott Mitchell,66,,BAL,QB,31,2,2,24,56,236,1,4,1,1,0,0,0,0,0,6,9.0,8.5
Vinny Testaverde,65,,NYJ,QB,36,1,1,10,15,96,1,1,0,0,0,0,0,0,0,6,6.8,6.8
Kevin Turner,135,,PHI,RB,30,8,7,0,0,0,0,0,6,15,0,14,9,46,0,6,14.6,9.6
Josh Wilcox,59,,NOR,TE,25,8,4,0,0,0,0,0,0,0,0,7,6,61,0,6,12.1,9.1
John Avery,140,,2TM,RB,23,7,0,0,0,0,0,0,5,21,0,9,4,24,0,5,8.5,6.5
Tony Cline,63,,2TM,TE,28,10,0,0,0,0,0,0,0,0,0,5,4,45,0,5,8.5,6.5
Joe Germaine,67,,STL,QB,24,3,0,9,16,136,1,2,3,0,0,0,0,0,0,5,6.9,6.4
Andy McCullough,149,,ARI,WR,24,2,0,0,0,0,0,0,0,0,0,6,3,45,0,5,7.5,6.0
Brian Milne,139,,2TM,RB,26,11,1,0,0,0,0,0,3,30,0,0,0,0,0,5,5.0,5.0
Harold Shaw,138,,NWE,RB,25,8,0,0,0,0,0,0,9,23,0,3,2,31,0,5,7.4,6.4
Greg Comella,143,,NYG,RB,24,16,3,0,0,0,0,0,1,0,0,10,8,39,0,4,11.9,7.9
Zola Davis,151,,CLE,WR,24,6,1,0,0,0,0,0,0,0,0,8,2,38,0,4,5.8,4.8
Keith Elias,141,,IND,RB,27,14,0,0,0,0,0,0,13,28,0,5,4,16,0,4,8.4,6.4
Lennox Gordon,145,,BUF,RB,21,8,0,0,0,0,0,0,11,38,0,0,0,0,0,4,3.8,3.8
Paul Justin,68,,STL,QB,31,10,0,9,14,91,0,0,5,-1,0,0,0,0,0,4,3.5,3.5
Joey Kent,150,,TEN,WR,25,8,0,0,0,0,0,0,0,0,0,6,3,42,0,4,7.2,5.7
Stacey Mack,142,,JAX,RB,24,12,0,0,0,0,0,0,7,40,0,0,0,0,0,4,4.0,4.0
Travis McGriff,153,,DEN,WR,23,14,0,0,0,0,0,0,0,0,0,7,3,37,0,4,6.2,4.2
David Palmer,152,,MIN,WR,27,8,2,0,0,0,0,0,3,12,0,7,4,25,0,4,7.2,4.7
Dino Philyaw,144,,NOR,RB,29,13,0,0,0,0,0,0,4,16,0,5,2,23,0,4,5.4,3.9
Paul Shields,146,,IND,RB,23,13,3,0,0,0,0,0,0,0,0,7,4,37,0,4,7.7,5.7
James Bostic,150,,PHI,RB,27,9,0,0,0,0,0,0,5,19,0,7,5,8,0,3,6.7,3.2
Matt Cushing,67,,PIT,TE,24,7,1,0,0,0,0,0,0,0,0,6,2,29,0,3,4.9,3.9
Chris Floyd,149,,NWE,RB,24,13,0,0,0,0,0,0,6,12,0,5,2,16,0,3,4.8,3.8
Lamont Hall,65,,GNB,TE,25,14,0,0,0,0,0,0,0,0,0,3,3,33,0,3,6.3,4.8
Sheldon Jackson,64,,BUF,TE,23,13,4,0,0,0,0,0,0,0,0,8,4,34,0,3,7.4,5.4
James Jenkins,66,,WAS,TE,32,16,4,0,0,0,0,0,0,0,0,4,1,30,0,3,4.0,3.5
Mike Lucky,158,,DAL,WR,24,14,4,0,0,0,0,0,0,0,0,5,5,25,0,3,7.5,5.0
Cecil Martin,151,,PHI,RB,24,12,5,0,0,0,0,0,3,3,0,16,11,22,0,3,13.5,8.0
John Henry Mills,148,,MIN,RB,30,15,0,0,0,0,0,0,0,0,0,3,3,30,0,3,6.0,4.5
Moses Moreno,69,,SDG,QB,24,1,0,5,7,78,0,0,0,0,0,0,0,0,0,3,3.1,3.1
Yo Murphy,155,,2TM,WR,26,8,0,0,0,0,0,0,0,0,0,8,4,28,0,3,6.3,3.8
A.J. Ofodile,68,,BAL,TE,26,7,3,0,0,0,0,0,0,0,0,9,4,25,0,3,6.5,4.5
Brock Olivo,152,,DET,RB,23,14,0,0,0,0,0,0,1,1,0,8,4,24,0,3,6.5,4.5
Ronnie Powell,154,,CLE,WR,25,14,0,0,0,0,0,0,1,-14,0,1,1,45,0,3,2.6,0.6
Detron Smith*,147,,DEN,RB,25,16,0,0,0,0,0,0,1,7,0,5,4,23,0,3,7.0,5.0
Dwight Stone,156,,NYJ,WR,35,16,0,0,0,0,0,0,2,27,0,3,0,0,0,3,1.2,-0.3
Tai Streets,157,,SFO,WR,22,2,0,0,0,0,0,0,0,0,0,3,2,25,0,3,4.5,3.5
Rabih Abdullah,153,,TAM,RB,24,15,1,0,0,0,0,0,5,12,0,3,2,11,0,2,4.3,3.3
D'Wayne Bates,163,,CHI,WR,24,7,1,0,0,0,0,0,0,0,0,7,2,19,0,2,3.9,2.9
Pete Chryplewicz,164,,DET,WR,25,11,1,0,0,0,0,0,0,0,0,2,2,18,0,2,3.8,2.8
Chris Doering,160,,DEN,WR,26,3,0,0,0,0,0,0,0,0,0,5,3,22,0,2,5.2,3.7
Brian Finneran,162,,PHI,WR,23,3,0,0,0,0,0,0,0,0,0,4,2,21,0,2,4.1,3.1
Ty Hallock,154,,CHI,RB,28,15,4,0,0,0,0,0,0,0,0,8,6,22,0,2,8.2,5.2
Nate Jacquet,161,,MIA,WR,24,13,0,0,0,0,0,0,1,4,0,5,1,18,0,2,2.7,1.7
Malcolm Johnson,159,,PIT,WR,22,6,0,0,0,0,0,0,0,0,0,9,2,23,0,2,4.3,3.3
George Jones,157,,CLE,RB,26,6,0,0,0,0,0,0,8,15,0,0,0,0,0,2,1.5,1.5
Kevin McKenzie,165,,MIA,WR,24,1,0,0,0,0,0,0,0,0,0,3,2,18,0,2,3.3,1.8
Alfred Pupunu,69,,SDG,TE,30,8,0,0,0,0,0,0,0,0,0,5,4,17,0,2,5.7,3.7
Eddie Watson,156,,PHI,RB,23,6,0,0,0,0,0,0,4,17,0,0,0,0,0,2,1.7,1.7
Jermaine Williams,155,,OAK,RB,26,15,0,0,0,0,0,0,0,0,0,2,1,20,0,2,3.0,2.5
Michael Bates*,158,,CAR,RB,30,16,0,0,0,0,0,0,3,12,0,1,1,2,0,1,13.9,12.9
Desmond Clark,76,,DEN,TE,22,9,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Ernie Conwell,70,,STL,TE,27,3,0,0,0,0,0,0,0,0,0,3,1,11,0,1,2.1,1.6
Scott Covington,73,,CIN,QB,23,3,0,4,5,23,0,0,2,-4,0,0,0,0,0,1,0.5,0.5
Keith Crawford,166,,GNB,WR,29,3,0,0,0,0,0,0,0,0,0,1,1,14,0,1,2.4,1.9
Daunte Culpepper,71,,MIN,QB,22,1,0,0,0,0,0,0,3,6,0,0,0,0,0,1,0.1,-0.4
Chad Fann,73,,SFO,TE,29,16,3,0,0,0,0,0,0,0,0,8,2,8,0,1,2.3,0.8
P.J. Franklin,168,,NOR,WR,22,3,0,0,0,0,0,0,1,0,0,4,2,13,0,1,3.3,2.3
Chris Hetherington,162,,CAR,RB,27,14,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0.7,0.7
