 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-2.3,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Andre Roberts,93,,ARI,WR,22,15,2,0,0,0,0,0,0,0,0,49,24,307,2,43,68.7,52.7
Reggie Bush,68,,NOR,RB,25,8,6,0,0,0,0,0,36,150,0,42,34,208,1,42,80.8,56.8
Jared Cook,32,,TEN,TE,23,16,1,0,0,0,0,0,0,0,0,45,29,361,1,42,74.1,56.6
Bernard Scott,67,,CIN,RB,26,16,0,0,0,0,0,0,61,299,1,13,11,60,0,42,54.9,45.4
Chansi Stuckey,95,,CLE,WR,27,16,5,0,0,0,0,0,3,9,1,63,40,346,0,42,83.0,58.5
Seneca Wallace,42,,CLE,QB,30,8,4,64,101,694,4,2,7,9,0,1,1,9,0,42,47.1,43.1
Ladell Betts,69,,NOR,RB,31,8,1,0,0,0,0,0,45,150,2,31,23,141,0,41,69.6,51.6
Clinton Portis,71,,WAS,RB,29,5,5,0,0,0,0,0,54,227,2,9,5,55,0,40,48.2,42.7
Sidney Rice,97,,MIN,WR,24,6,5,0,0,0,0,0,0,0,0,42,17,280,2,40,60.0,48.5
Javon Ringer,70,,TEN,RB,23,16,0,0,0,0,0,0,51,239,2,8,7,44,0,40,50.3,43.8
Demaryius Thomas,96,,DEN,WR,23,10,2,0,0,0,0,0,2,1,0,39,22,283,2,40,63.9,48.4
Earnest Graham,72,,TAM,RB,30,12,7,1,1,2,1,0,20,99,1,19,16,130,1,39,57.5,46.0
Seyi Ajirotutu,98,,SDG,WR,23,10,0,0,0,0,0,0,0,0,0,23,13,262,2,38,54.2,44.7
John Carlson,34,,SEA,TE,26,15,13,0,0,0,0,0,0,0,0,58,31,318,1,38,71.8,53.3
Evan Moore,33,,CLE,TE,25,12,4,0,0,0,0,0,0,0,0,26,16,322,1,38,56.7,45.2
Danario Alexander,101,,STL,WR,24,8,2,0,0,0,0,0,0,0,0,37,20,306,1,37,59.6,46.6
Anthony Dixon,73,,SFO,RB,23,16,0,0,0,0,0,0,70,237,2,5,5,11,0,37,44.8,39.3
Matt Moore,44,,CAR,QB,26,6,5,79,143,857,5,10,5,25,0,0,0,0,0,37,47.8,42.8
Antwaan Randle El,99,,PIT,WR,31,16,0,2,2,42,2,0,1,2,0,39,22,253,0,37,59.2,44.2
Micheal Spurlock,100,,TAM,WR,27,16,1,0,3,0,0,0,0,0,0,33,17,250,2,37,62.0,49.5
Joe Webb,43,,MIN,QB,24,5,2,54,89,477,0,3,18,120,2,0,0,0,0,37,45.6,39.1
Charlie Whitehurst,45,,SEA,QB,28,6,2,57,99,507,2,3,20,43,1,0,0,0,0,37,41.6,37.6
Early Doucet,102,,ARI,WR,25,10,5,0,0,0,0,0,2,5,0,59,26,291,1,36,64.6,48.6
Jermichael Finley,35,,GNB,TE,23,5,5,0,0,0,0,0,0,0,0,26,21,301,1,36,60.1,46.6
Kenneth Darby,74,,STL,RB,28,14,0,0,0,0,0,0,34,107,2,13,10,61,1,35,47.8,39.8
Harry Douglas,104,,ATL,WR,26,16,4,0,0,0,0,0,2,-5,0,53,22,294,1,35,59.9,45.9
Brian Finneran,105,,ATL,WR,34,16,1,0,0,0,0,0,0,0,0,32,19,166,3,35,56.6,44.1
John Skelton,46,,ARI,QB,22,5,4,60,126,662,2,2,10,49,0,0,0,0,0,35,38.9,34.4
Brandon Stokley,103,,SEA,WR,34,11,0,0,0,0,0,0,0,0,0,43,31,354,0,35,69.4,50.9
Delanie Walker,36,,SFO,TE,26,14,8,0,0,0,0,0,3,18,0,45,29,331,0,35,66.4,48.4
Andre Caldwell,106,,CIN,WR,25,15,5,0,0,0,0,0,1,-2,0,37,25,345,0,34,61.8,45.8
Dexter McCluster,108,,KAN,WR,21,11,7,0,0,0,0,0,18,71,0,39,21,209,1,34,63.0,48.5
Randy McMichael,107,,SDG,WR,31,16,11,0,0,0,0,0,0,0,0,27,20,221,2,34,57.1,44.1
Mewelde Moore,75,,PIT,RB,28,15,0,0,0,0,0,0,33,99,0,31,26,205,0,34,63.4,47.4
David Thomas,37,,NOR,TE,27,13,8,0,0,0,0,0,0,0,0,46,30,219,2,34,66.9,48.9
Justin Gage,109,,TEN,WR,29,11,4,0,0,0,0,0,0,0,0,43,20,266,1,33,55.6,42.6
Michael Hoomanawanui,38,,STL,TE,22,8,3,0,0,0,0,0,0,0,0,22,13,146,3,33,48.6,39.1
Craig Davis,110,,SDG,WR,25,7,1,0,0,0,0,0,0,0,0,39,21,259,1,32,55.9,42.4
Jason Hill,111,,2TM,WR,25,8,1,0,0,0,0,0,0,0,0,21,11,248,1,31,44.8,36.3
Greg Camarillo,112,,MIN,WR,28,16,1,0,0,0,0,0,0,0,0,34,20,240,1,30,53.0,40.0
Andrew Quarless,39,,GNB,TE,22,13,3,0,0,0,0,0,0,0,0,33,21,238,1,30,53.3,39.3
Jake Delhomme,48,,CLE,QB,35,5,4,93,149,872,2,7,8,-2,0,0,0,0,0,29,37.2,32.7
Zach Miller,40,,JAX,TE,26,15,5,0,0,0,0,0,2,9,0,26,20,216,1,29,51.5,38.5
Tyler Thigpen,47,,MIA,QB,26,5,1,33,62,435,2,2,13,73,0,0,0,0,0,29,33.2,29.7
Matt Flynn,49,,GNB,QB,25,7,1,40,66,433,3,2,9,26,0,0,0,0,0,28,32.4,28.9
Derek Hagan,114,,NYG,WR,26,7,4,0,0,0,0,0,0,0,0,43,24,223,1,28,55.3,40.3
Julius Jones,76,,2TM,RB,29,12,2,0,0,0,0,0,60,223,0,22,17,59,0,28,47.7,35.7
LaRod Stephens-Howling,113,,ARI,WR,23,13,2,0,0,0,0,0,23,113,1,23,16,111,0,28,62.4,48.4
Billy Bajema,41,,STL,TE,28,13,8,0,0,0,0,0,0,0,0,24,14,145,2,27,43.0,32.5
Chris Chambers,116,,KAN,WR,32,13,7,0,0,0,0,0,0,0,0,43,22,213,1,27,52.3,38.3
Mike Hart,77,,IND,RB,24,7,1,0,0,0,0,0,43,185,1,6,6,25,0,27,36.0,30.0
Jacob Hester,78,,SDG,RB,25,15,7,0,0,0,0,0,26,60,0,26,22,145,1,27,51.5,37.5
Donald Jones,115,,BUF,WR,23,15,5,0,0,0,0,0,3,1,0,41,18,213,1,27,48.4,36.4
Martellus Bennett,43,,DAL,TE,23,16,11,0,0,0,0,0,0,0,0,47,33,260,0,26,61.5,41.5
Tarvaris Jackson,50,,MIN,QB,27,3,1,34,58,341,3,4,7,63,0,0,0,0,0,26,32.4,28.9
Brian Leonard,79,,CIN,RB,26,11,0,0,0,0,0,0,9,61,0,26,20,137,1,26,48.8,35.8
Dante Rosario,42,,CAR,TE,26,16,6,0,0,0,0,0,1,-2,0,58,32,264,0,26,61.2,42.2
Kevin Smith,80,,DET,RB,24,6,0,0,0,0,0,0,34,133,0,16,11,123,0,26,42.6,31.1
Trent Edwards,52,,2TM,QB,27,5,3,55,101,521,2,5,14,58,0,0,0,0,0,25,32.6,29.6
Donald Lee,44,,GNB,TE,30,15,6,0,0,0,0,0,0,0,0,12,11,73,3,25,35.8,29.8
Stephen McGee,51,,DAL,QB,25,2,1,22,44,238,2,0,13,74,0,0,0,0,0,25,24.4,23.9
Mike Sellers,81,,WAS,RB,35,16,8,0,0,0,0,0,4,2,0,40,20,224,0,25,47.6,34.6
Travis Beckum,46,,NYG,TE,23,16,2,0,0,0,0,0,0,0,0,18,13,116,2,24,39.6,30.1
Bernard Berrian,117,,MIN,WR,30,14,9,0,0,0,0,0,1,-8,0,54,28,252,0,24,54.4,36.4
Jeff King,118,,CAR,WR,27,16,16,0,0,0,0,0,0,0,0,32,19,121,2,24,46.1,33.6
Craig Stevens,45,,TEN,TE,26,15,13,0,0,0,0,0,0,0,0,23,11,122,2,24,38.2,29.7
Sammie Stroughter,119,,TAM,WR,24,12,4,0,0,0,0,0,1,2,0,38,24,239,0,24,50.6,35.1
Leon Washington,82,,SEA,RB,28,16,0,0,0,0,0,0,27,100,1,13,9,79,0,24,52.4,43.4
Charlie Batch,53,,PIT,QB,36,3,2,29,49,352,3,3,7,30,0,0,0,0,0,23,28.1,24.1
Ted Ginn,120,,SFO,WR,25,13,0,0,0,0,0,0,2,11,0,35,12,163,1,23,43.9,34.4
Bryant Johnson,123,,DET,WR,29,14,7,0,0,0,0,0,0,0,0,49,18,210,0,23,44.0,32.0
Golden Tate,122,,SEA,WR,22,11,0,0,0,0,0,0,2,4,0,39,21,227,0,23,46.6,32.6
Kelley Washington,121,,SDG,WR,31,8,0,0,0,0,0,0,0,0,0,14,13,173,1,23,39.3,29.8
John Gilmore,47,,TAM,TE,31,16,11,0,0,0,0,0,0,0,0,18,13,160,1,22,38.0,28.5
Ruvell Martin,125,,SEA,WR,28,5,0,0,0,0,0,0,0,0,0,9,7,158,1,22,31.8,25.3
Le'Ron McClain,84,,BAL,RB,26,15,13,0,0,0,0,0,28,85,0,26,21,134,0,22,45.9,32.4
Ovie Mughelli*,83,,ATL,RB,30,16,6,0,0,0,0,0,13,36,0,18,13,126,1,22,38.2,28.7
Damian Williams,124,,TEN,WR,22,16,1,0,0,0,0,0,1,5,0,28,16,219,0,22,41.4,30.4
Patrick Cobbs,85,,MIA,RB,27,16,1,0,0,0,0,0,4,0,0,18,8,91,2,21,28.6,24.1
Ed Dickson,48,,BAL,TE,23,15,3,0,0,0,0,0,0,0,0,23,11,152,1,21,35.2,26.7
Joe McKnight,86,,NYJ,RB,22,9,1,0,0,0,0,0,39,189,0,4,3,20,0,21,26.9,22.4
Chad Hall,127,,PHI,WR,24,8,1,0,0,0,0,0,9,29,0,18,11,115,1,20,34.4,25.9
Greg Lewis,128,,MIN,WR,30,13,5,0,0,0,0,0,0,0,0,37,17,197,0,20,39.7,28.2
Marlon Moore,126,,MIA,WR,23,9,0,0,0,0,0,0,1,16,0,19,6,128,1,20,29.4,23.4
Leonard Pope,49,,KAN,TE,27,16,6,0,0,0,0,0,0,0,0,19,10,76,2,20,29.6,24.6
Owen Schmitt,87,,PHI,RB,25,15,5,0,0,0,0,0,0,0,0,24,19,136,1,20,41.6,29.1
Chris Baker,130,,SEA,WR,31,16,13,0,0,0,0,0,0,0,0,19,9,116,1,18,29.6,22.1
Riley Cooper,129,,PHI,WR,23,13,2,0,0,0,0,0,0,0,0,18,7,116,1,18,27.6,21.1
Lousaka Polite,88,,MIA,RB,29,16,10,0,0,0,0,0,26,62,1,17,12,61,0,18,30.3,24.3
Dominic Rhodes,89,,IND,RB,31,3,0,0,0,0,0,0,37,172,0,4,1,4,0,18,21.1,17.1
Lance Ball,90,,DEN,RB,25,10,0,0,0,0,0,0,41,158,0,6,3,16,0,17,22.9,17.9
Mike Bell,92,,2TM,RB,27,16,1,0,0,0,0,0,47,99,0,10,7,67,0,17,22.6,18.1
Antonio Brown,133,,PIT,WR,22,9,0,0,0,0,0,0,0,0,0,19,16,167,0,17,41.2,29.7
Alge Crumpler,50,,NWE,TE,33,16,10,0,0,0,0,0,0,0,0,10,6,52,2,17,23.2,20.2
Eric Decker,134,,DEN,WR,23,14,0,0,0,0,0,0,0,0,0,8,6,106,1,17,24.1,16.6
Joey Galloway,132,,WAS,WR,39,10,4,0,0,0,0,0,0,0,0,38,12,173,0,17,32.3,23.3
Deji Karim,91,,JAX,RB,24,11,0,0,0,0,0,0,35,160,0,7,3,10,0,17,21.0,14.5
Verran Tucker,131,,KAN,WR,22,11,2,0,0,0,0,0,0,0,0,19,6,114,1,17,26.4,20.4
Terrance Copper,135,,KAN,WR,28,16,3,0,0,0,0,0,0,0,0,28,18,157,0,16,36.7,24.7
Justin Peelle,51,,ATL,TE,31,13,8,0,0,0,0,0,0,0,0,15,10,96,1,16,25.6,20.6
Fred Taylor,93,,NWE,RB,34,7,0,0,0,0,0,0,43,155,0,3,2,6,0,16,21.1,17.1
Devin Aromashodu,137,,CHI,WR,26,14,2,0,0,0,0,0,0,0,0,24,10,149,0,15,27.9,19.9
Dezmon Briscoe,136,,TAM,WR,21,2,0,0,0,0,0,0,0,0,0,7,6,93,1,15,21.3,18.3
Daniel Graham,53,,DEN,TE,32,16,16,0,0,0,0,0,0,0,0,37,18,148,0,15,35.3,22.8
Jim Kleinsasser,52,,MIN,TE,33,16,7,0,0,0,0,0,0,0,0,21,17,148,0,15,34.8,23.3
Sammy Morris,94,,NWE,RB,33,16,0,0,0,0,0,0,20,56,0,12,7,77,0,15,19.8,15.8
Todd Bouman,54,,JAX,QB,38,1,1,18,34,222,2,2,2,8,0,0,0,0,0,14,15.7,15.7
Rashied Davis,138,,CHI,WR,31,16,0,0,0,0,0,0,0,0,0,13,9,84,1,14,22.9,17.9
Naaman Roosevelt,139,,BUF,WR,23,6,1,0,0,0,0,0,1,3,0,17,9,139,0,14,26.2,18.7
Matt Spaeth,54,,PIT,TE,27,14,13,0,0,0,0,0,0,0,0,18,9,80,1,14,23.0,18.5
Maurice Stovall,140,,TAM,WR,25,12,1,0,0,0,0,0,0,0,0,9,7,81,1,14,21.1,17.6
Tyrell Sutton,95,,CAR,RB,24,9,0,0,0,0,0,0,13,71,0,12,12,70,0,14,26.1,20.1
Danny Ware,96,,NYG,RB,25,14,0,0,0,0,0,0,20,73,0,9,7,67,0,14,21.0,17.5
Jerome Felton,97,,DET,RB,24,16,2,0,0,0,0,0,22,76,0,15,8,54,0,13,20.5,16.0
Clay Harbor,55,,PHI,TE,23,9,6,0,0,0,0,0,0,0,0,15,9,72,1,13,22.2,17.7
Spencer Larsen,98,,DEN,RB,26,11,5,0,0,0,0,0,3,18,0,5,5,51,1,13,17.9,15.4
Dimitri Nance,100,,GNB,RB,22,12,0,0,0,0,0,0,36,95,0,4,3,30,0,13,15.5,14.0
Michael Robinson,99,,SEA,RB,27,11,4,1,1,28,0,0,12,77,0,13,8,37,0,13,20.5,16.5
Donte' Stallworth,141,,BAL,WR,30,8,0,0,0,0,0,0,5,45,0,5,2,82,0,13,14.2,12.7
David Anderson,145,,HOU,WR,27,12,1,0,0,0,0,0,0,0,0,18,11,117,0,12,25.7,17.2
Jackie Battle,102,,KAN,RB,27,16,0,0,0,0,0,0,20,50,1,3,1,9,0,12,12.9,12.4
David Clowney,142,,2TM,WR,25,13,0,0,0,0,0,0,0,0,0,16,7,124,0,12,22.4,15.9
Sam Hurd,143,,DAL,WR,25,15,1,0,0,0,0,0,0,0,0,23,14,120,0,12,29.0,19.0
Max Komar,147,,ARI,WR,23,8,0,0,0,0,0,0,0,0,0,22,12,117,0,12,25.2,14.7
Laurence Maroney,101,,DEN,RB,25,4,3,0,0,0,0,0,36,74,0,7,4,50,0,12,15.9,13.4
Cameron Morrah,146,,SEA,WR,23,15,3,0,0,0,0,0,0,0,0,18,9,117,0,12,23.7,16.2
Kassim Osgood,144,,JAX,WR,30,16,3,0,0,0,0,0,0,0,0,16,6,60,1,12,18.0,15.0
Ben Patrick,56,,ARI,TE,26,15,7,0,0,0,0,0,0,0,0,18,15,123,0,12,29.8,18.8
Robert Royal,148,,CLE,WR,31,15,4,0,0,0,0,0,0,0,0,12,5,56,1,12,16.6,14.1
James Starks,103,,GNB,RB,24,3,0,0,0,0,0,0,29,101,0,4,2,15,0,12,16.6,12.6
Mark Brunell,56,,NYJ,QB,40,2,0,7,13,117,2,1,0,0,0,0,0,0,0,11,11.7,11.7
John Conner,104,,NYJ,RB,23,16,0,0,0,0,0,0,8,44,1,4,2,9,0,11,13.3,12.3
James Davis,107,,2TM,RB,24,7,0,0,0,0,0,0,19,60,0,5,4,45,0,11,14.5,12.5
Dennis Dixon,55,,PIT,QB,25,2,2,22,32,254,0,1,5,32,0,0,0,0,0,11,11.4,10.4
Kevin Faulk,106,,NWE,RB,34,2,2,0,0,0,0,0,8,45,0,10,6,62,0,11,16.7,13.7
Chris Gronkowski,105,,DAL,RB,24,14,7,0,0,0,0,0,5,17,0,14,7,35,1,11,18.2,14.7
Jonathan Stupar,57,,BUF,TE,26,16,3,0,0,0,0,0,0,0,0,13,12,111,0,11,25.6,16.1
Tiquan Underwood,149,,JAX,WR,23,10,0,0,0,0,0,0,0,0,0,22,8,111,0,11,22.1,15.1
Roydell Williams,150,,WAS,WR,29,16,0,0,0,0,0,0,0,0,0,18,8,109,0,11,21.9,14.9
Aaron Brown,109,,DET,RB,25,6,0,0,0,0,0,0,17,58,0,13,8,45,0,10,18.3,14.3
James Casey,59,,HOU,TE,26,16,4,0,0,0,0,0,0,0,0,14,8,98,0,10,17.8,13.8
Julian Edelman,154,,NWE,WR,24,15,3,0,0,0,0,0,2,14,0,14,7,86,0,10,22.5,18.5
Heath Evans,110,,NOR,RB,32,16,6,0,0,0,0,0,2,2,0,11,7,41,1,10,17.3,13.8
Ahmard Hall,112,,TEN,RB,31,16,4,0,0,0,0,0,1,1,0,20,15,100,0,10,28.1,17.6
Will Heller,60,,DET,TE,29,16,5,0,0,0,0,0,0,0,0,5,4,37,1,10,13.7,11.7
Johnnie Lee Higgins,151,,OAK,WR,27,13,1,0,0,0,0,0,0,0,0,30,10,103,0,10,23.3,15.3
Stefan Logan,156,,DET,WR,29,16,0,0,1,0,0,0,15,95,0,1,0,0,0,10,14.5,13.5
Brandon Manumaleuna,111,,CHI,RB,30,16,13,0,0,0,0,0,0,0,0,7,5,43,1,10,15.3,12.8
David Martin,58,,BUF,TE,31,16,9,0,0,0,0,0,0,0,0,8,7,43,1,10,17.3,13.8
Corey McIntyre,114,,BUF,RB,31,16,7,0,0,0,0,0,4,5,1,8,4,32,0,10,13.2,10.7
Chaz Schilens,153,,OAK,WR,25,5,0,0,0,0,0,0,0,0,0,9,5,40,1,10,15.0,12.5
Steve Slaton,108,,HOU,RB,24,12,1,0,0,0,0,0,19,93,0,4,3,11,0,10,13.4,11.9
Naufahu Tahi,113,,MIN,RB,29,15,7,0,0,0,0,0,1,1,0,6,6,39,1,10,16.0,13.0
Stephen Williams,152,,ARI,WR,24,11,3,0,0,0,0,0,0,0,0,23,9,101,0,10,22.1,14.6
Dominique Zeigler,155,,SFO,WR,26,11,0,0,0,0,0,0,0,0,0,15,9,98,0,10,18.8,14.3
Vonta Leach*+,115,,HOU,RB,29,16,5,0,0,0,0,0,0,0,0,15,8,91,0,9,17.1,13.1
Michael Palmer,61,,ATL,TE,22,14,1,0,0,0,0,0,0,0,0,8,5,29,1,9,13.9,11.4
Adrian Arrington,157,,NOR,WR,25,1,0,0,0,0,0,0,0,0,0,9,7,79,0,8,14.9,11.4
Eldra Buckley,118,,PHI,RB,25,16,0,0,0,0,0,0,21,67,0,2,1,10,0,8,8.2,7.2
Kellen Davis,63,,CHI,TE,25,16,3,0,0,0,0,0,0,0,0,2,1,19,1,8,8.9,8.4
Josh Johnson,57,,TAM,QB,24,11,0,14,16,111,0,0,4,39,0,1,0,0,0,8,8.3,8.3
Brandon Myers,62,,OAK,TE,25,15,3,0,0,0,0,0,0,0,0,16,12,80,0,8,19.5,13.0
Keith Toston,116,,STL,RB,23,16,0,0,0,0,0,0,19,54,0,2,2,29,0,8,10.3,9.3
Darrel Young,117,,WAS,RB,23,16,0,0,0,0,0,0,4,19,0,1,1,3,1,8,9.2,8.7
Khalif Barnes,68,,OAK,TE,28,16,3,0,0,0,0,0,0,0,0,2,2,8,1,7,8.8,7.8
Kellen Clemens,58,,NYJ,QB,27,1,0,1,2,6,0,0,2,9,1,0,0,0,0,7,7.1,7.1
Anthony Gonzalez,160,,IND,WR,26,2,0,0,0,0,0,0,0,0,0,9,5,67,0,7,11.7,9.2
Dan Gronkowski,69,,DEN,TE,25,12,4,0,0,0,0,0,0,0,0,13,8,65,0,7,14.5,10.5
Bear Pascoe,66,,NYG,TE,24,15,11,0,0,0,0,0,0,0,0,13,9,72,0,7,16.2,11.7
Logan Paulsen,67,,WAS,TE,23,11,0,0,0,0,0,0,0,0,0,2,2,10,1,7,9.0,8.0
Gijon Robinson,65,,IND,TE,26,11,2,0,0,0,0,0,0,0,0,7,3,12,1,7,10.2,8.7
Kory Sperry,158,,SDG,WR,25,7,1,0,0,0,0,0,0,0,0,4,4,73,0,7,11.3,9.3
Brian St. Pierre,59,,CAR,QB,31,1,1,13,28,173,1,2,0,0,0,0,0,0,0,7,8.9,8.9
Brett Swain,159,,GNB,WR,25,16,1,0,0,0,0,0,0,0,0,9,6,72,0,7,13.2,10.2
Josh Vaughan,120,,CAR,RB,24,3,0,0,0,0,0,0,3,7,1,0,0,0,0,7,6.7,6.7
Kris Wilson,64,,SDG,TE,29,14,7,0,0,0,0,0,0,0,0,,6,73,0,7,12.8,9.3
Jason Wright,119,,ARI,RB,28,15,1,0,0,0,0,0,6,28,0,16,8,42,0,7,14.5,10.0
Ramses Barden,161,,NYG,WR,24,6,0,0,0,0,0,0,0,0,0,7,5,64,0,6,11.4,8.9
Tom Crabtree,70,,GNB,TE,25,16,1,0,0,0,0,0,0,0,0,7,4,61,0,6,10.1,8.1
Tony Fiammetta,121,,CAR,RB,24,14,9,0,0,0,0,0,7,22,0,10,5,34,0,6,10.6,8.1
Mardy Gilyard,162,,STL,WR,24,11,2,0,0,0,0,0,0,0,0,16,6,63,0,6,11.8,8.3
Max Hall,60,,ARI,QB,25,6,3,39,78,370,1,6,1,-5,0,0,0,0,0,6,12.8,7.3
Lavelle Hawkins,165,,TEN,WR,24,6,0,0,0,0,0,0,0,0,0,6,5,61,0,6,11.1,8.6
Brian Hoyer,61,,NWE,QB,25,5,0,7,15,122,1,1,10,-8,0,0,0,0,0,6,7.1,7.1
Roberto Wallace,163,,MIA,WR,24,12,0,0,0,0,0,0,0,0,0,10,6,62,0,6,12.2,9.2
Eric Weems*,164,,ATL,WR,25,16,4,0,0,0,0,0,0,0,0,6,6,61,0,6,24.1,21.1
Terrence Austin,167,,WAS,WR,22,5,0,0,0,0,0,0,0,0,0,5,3,47,0,5,7.7,6.2
Tim Castille,123,,KAN,RB,26,10,4,0,0,0,0,0,5,3,0,12,10,43,0,5,14.6,9.6
Jim Dray,71,,ARI,TE,24,16,3,0,0,0,0,0,0,0,0,9,3,47,0,5,7.7,6.2
Ryan Grant,124,,GNB,RB,28,1,1,0,0,0,0,0,8,45,0,0,0,0,0,5,4.5,4.5
David Johnson,72,,PIT,TE,23,16,5,0,0,0,0,0,0,0,0,6,4,46,0,5,8.6,6.6
Greg Jones,122,,JAX,RB,29,16,13,0,0,0,0,0,2,4,0,11,11,47,0,5,16.1,10.6
Luke McCown,62,,JAX,QB,29,1,0,11,19,120,0,0,1,4,0,0,0,0,0,5,5.2,5.2
Preston Parker,166,,TAM,WR,23,9,0,0,0,0,0,0,1,7,0,9,4,42,0,5,8.9,6.9
Richard Bartel,63,,ARI,QB,27,1,0,16,28,150,0,1,0,0,0,0,0,0,0,4,5.0,5.0
Brody Eldridge,77,,IND,TE,23,14,8,0,0,0,0,0,0,0,0,9,5,39,0,4,8.9,6.4
Brandon James,169,,IND,WR,23,3,0,0,0,0,0,0,0,0,0,11,6,40,0,4,10.0,7.0
Dwayne Jarrett,171,,CAR,WR,24,3,0,0,0,0,0,0,0,0,0,5,2,40,0,4,6.0,5.0
Gartrell Johnson,126,,ATL,RB,24,9,0,0,0,0,0,0,10,36,0,5,3,6,0,4,6.7,4.7
Reggie Kelly,75,,CIN,TE,33,16,14,0,0,0,0,0,0,0,0,13,10,42,0,4,14.2,9.2
Nick Miller,170,,OAK,WR,23,9,0,0,0,0,0,0,0,0,0,4,3,40,0,4,6.0,3.5
Taylor Price,168,,NWE,WR,23,1,0,0,0,0,0,0,0,0,0,4,3,41,0,4,7.1,5.6
Ryan Purvis,78,,TAM,TE,24,10,2,0,0,0,0,0,0,0,0,6,5,38,0,4,8.8,6.3
Tony Richardson,125,,NYJ,RB,39,16,10,0,0,0,0,0,5,13,0,5,5,31,0,4,9.4,6.9
Mickey Shuler,73,,MIA,TE,24,6,2,0,0,0,0,0,0,0,0,5,2,44,0,4,6.4,5.4
Stephen Spach,76,,ARI,TE,28,15,11,0,0,0,0,0,0,0,0,17,7,40,0,4,11.0,7.5
Jerramy Stevens,74,,TAM,TE,31,5,1,0,0,0,0,0,0,0,0,5,3,43,0,4,7.3,5.8
Albert Young,127,,MIN,RB,25,3,0,0,0,0,0,0,13,29,0,2,2,11,0,4,6.0,5.0
Lorenzo Booker,128,,MIN,RB,26,4,0,0,0,0,0,0,0,0,0,6,5,32,0,3,7.7,4.7
Nate Byham,82,,SFO,TE,22,14,3,0,0,0,0,0,0,0,0,7,5,27,0,3,7.7,5.2
Rock Cartwright,129,,OAK,RB,31,16,0,0,0,0,0,0,9,22,0,3,1,10,0,3,4.2,3.7
Chase Coffman,81,,CIN,TE,24,6,0,0,0,0,0,0,0,0,0,5,3,30,0,3,6.0,4.5
Mike Cox,132,,KAN,RB,25,7,2,0,0,0,0,0,0,0,0,4,4,27,0,3,6.7,4.7
Jeff Dugan,79,,MIN,TE,29,16,4,0,0,0,0,0,2,2,0,5,4,30,0,3,7.2,5.2
Jonathan Dwyer,130,,PIT,RB,21,1,0,0,0,0,0,0,9,28,0,0,0,0,0,3,2.8,2.8
Quinton Ganther,131,,2TM,RB,26,11,1,0,0,0,0,0,9,18,0,3,2,9,0,3,4.7,3.7
Richard Goodman,175,,SDG,WR,23,3,0,0,0,0,0,0,0,0,0,2,1,25,0,3,3.0,2.0
Quinn Johnson,135,,GNB,RB,24,11,4,0,0,0,0,0,0,0,0,4,3,26,0,3,5.6,4.1
Mike Karney,133,,STL,RB,29,12,5,0,0,0,0,0,6,12,0,5,5,14,0,3,7.6,5.1
Shawn Nelson,83,,BUF,TE,25,5,1,0,0,0,0,0,0,0,0,4,3,25,0,3,5.0,3.0
Jake O'Connell,80,,KAN,TE,25,15,2,0,0,0,0,0,0,0,0,4,3,31,0,3,6.1,4.6
Kevin Ogletree,172,,DAL,WR,23,6,0,0,0,0,0,0,0,0,0,6,3,34,0,3,6.4,4.9
Patrick Turner,174,,NYJ,WR,23,5,0,0,0,0,0,0,0,0,0,2,2,26,0,3,4.6,3.6
Lawrence Vickers,134,,CLE,RB,27,16,4,0,0,0,0,0,5,11,0,9,4,15,0,3,6.6,4.6
Derrick Williams,173,,DET,WR,24,7,1,0,0,0,0,0,0,0,0,5,3,30,0,3,6.0,4.5
Brandon Banks,180,,WAS,WR,23,13,0,0,0,0,0,0,2,6,0,5,2,10,0,2,8.6,6.6
Hank Baskett,177,,2TM,WR,28,8,0,0,0,0,0,0,0,0,0,4,1,18,0,2,2.8,2.3
Michael Bennett,138,,OAK,RB,32,7,0,0,0,0,0,0,2,11,0,2,2,9,0,2,4.0,3.0
Brock Bolen,142,,JAX,RB,25,4,0,0,0,0,0,0,0,0,0,3,1,15,0,2,2.5,2.0
Michael Clayton,176,,NYG,WR,28,6,0,0,0,0,0,0,0,0,0,4,2,19,0,2,3.9,2.9
Thomas Clayton,140,,2TM,RB,26,3,0,0,0,0,0,0,7,17,0,0,0,0,0,2,1.7,1.7
Quan Cosby,179,,CIN,WR,28,16,0,0,0,0,0,0,0,0,0,2,2,16,0,2,3.6,2.6
Chase Daniel,64,,NOR,QB,24,13,0,2,3,16,0,0,2,16,0,0,0,0,0,2,1.7,1.2
Caleb Hanie,65,,CHI,QB,25,2,0,5,7,55,0,0,1,-1,0,0,0,0,0,2,2.1,2.1
Kareem Huggins,139,,TAM,RB,24,3,0,0,0,0,0,0,4,11,0,2,1,7,0,2,2.8,2.3
Byron Leftwich,68,,PIT,QB,30,1,0,5,7,42,0,0,0,0,0,0,0,0,0,2,1.7,1.7
Reagan Maui'a,137,,ARI,RB,26,15,4,0,0,0,0,0,0,0,0,6,2,20,0,2,4.0,3.0
Garrett Mills,85,,PHI,TE,27,7,3,0,0,0,0,0,0,0,0,3,2,19,0,2,3.9,2.9
