 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.9,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Mike Banks,92,,ARI,,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Alex Bannister,194,,SEA,,23,16,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Bradford Banta,81,,DET,,32,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marco Battaglia,111,,2TM,,29,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Nathan Black,173,,CAR,,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
R.J. Bowers,153,,CLE,,28,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Sean Brewer,83,,CIN,,25,3,2,0,0,0,0,0,0,0,0,,0,0,0,,,
Anthony Bright,183,,CAR,,25,1,0,0,0,0,0,0,0,0,0,3,0,0,0,,,
Jeremy Brigham,104,,OAK,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jonathan Carter,196,,NYG,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tony Carter,4,,GNB,,30,12,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Matt Cercone,95,,MIN,,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Darrin Chiaverini,190,,ATL,,25,7,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brad Christenson,108,,OAK,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Fred Coleman,174,,NWE,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
KaRon Coleman,155,,DEN,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Scott Covington,70,,STL,QB,26,1,1,2,5,7,0,0,0,0,0,0,0,0,0,,0.3,0.3
Casey Crawford,107,,TAM,,25,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ronald Curry,197,,OAK,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Matt Cushing,79,,PIT,TE,27,6,0,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Woodrow Dantzler,164,,DAL,,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.0,4.0
Rohan Davey,75,,NWE,QB,24,2,0,1,2,3,0,0,2,-4,0,0,0,0,0,,-0.3,-0.3
James Dearth,110,,NYJ,,26,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Autry Denson,150,,IND,RB,26,1,0,0,0,0,0,0,2,2,0,0,0,0,0,,0.2,0.2
Darnell Dinkins,102,,NYG,,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Derek Dorris,184,,NYG,,24,6,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Dameane Douglas,185,,PHI,,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Deon Dyer,2,,MIA,,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chris Edmonds,1,,CIN,,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jamin Elliott,192,,CHI,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mondriel Fulcher,88,,OAK,,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Sam Gash,7,,BAL,,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Cory Geason,106,,BUF,,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Damon Gibson,198,,2TM,,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Dondre Gilliam,181,,SDG,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Joey Goodspeed,5,,SDG,,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tim Hasselbeck,73,,PHI,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Herb Haygood,195,,DEN,,25,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Keith Heinrich,98,,CAR,,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chris Hetherington,80,,STL,TE,30,6,4,0,0,0,0,0,1,0,0,2,1,2,0,,1.2,0.7
Darrell Hill,187,,TEN,,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kahlil Hill,175,,ATL,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Madre Hill,157,,OAK,,26,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Nathan Hodel,93,,ARI,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Damon Huard,69,,NWE,QB,29,2,0,0,0,0,0,0,1,4,0,0,0,0,0,,0.4,0.4
Dameon Hunter,165,,BAL,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Richard Huntley,149,,DET,RB,30,3,1,0,0,0,0,0,3,4,0,0,0,0,0,,0.4,0.4
Chris Jackson,206,,GNB,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jarious Jackson,72,,DEN,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Jennings,87,,SFO,,26,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Jett,182,,OAK,,32,1,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Albert Johnson,200,,MIA,,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
James Jordan,202,,SFO,,24,6,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Elvis Joseph,156,,JAX,,24,15,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jarmar Julien,152,,KAN,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Trey Junkin,86,,NYG,,41,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Leach,100,,DEN,,26,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Charles Lee,201,,TAM,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Derrick Lewis,205,,NOR,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brody Liddiard,103,,MIN,,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Dane Looker,189,,STL,,26,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Lee Mays,188,,PIT,,24,16,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Sean McDermott,109,,HOU,,26,16,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Brady McDonnell,94,,BUF,,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Snoop Minnis,172,,KAN,WR,25,2,0,0,0,0,0,0,0,0,0,4,1,4,0,,1.4,0.9
Herman Moore,177,,NYG,,33,1,0,0,0,0,0,0,0,0,0,3,0,0,0,,,
Frank Murphy,180,,HOU,,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Moran Norris,6,,HOU,,24,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jeff Ogden,178,,BAL,,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dan O'Leary,85,,2TM,,25,9,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Ed Perry,82,,MIA,,28,16,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jeb Putzier,84,,DEN,,23,3,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jonathan Quinn,74,,KAN,,27,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Derek Rackley,89,,ATL,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jimmy Redmond,204,,JAX,,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jamal Robertson,158,,SFO,,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Micah Ross,176,,JAX,,26,16,0,0,0,0,0,0,0,0,0,5,0,0,0,,,
Rod Rutledge,97,,HOU,,27,7,5,0,0,0,0,0,0,0,0,3,0,0,0,,,
Tony Simmons,186,,NYG,,28,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Justin Skaggs,179,,WAS,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Rod Smart,151,,CAR,RB,25,16,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Maurice Smith,154,,ATL,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Justin Snow,90,,IND,,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ed Stansbury,161,,HOU,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad St. Louis,99,,CIN,,26,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Vinny Sutherland,193,,2TM,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Marques Tuiasosopo,76,,OAK,QB,23,3,0,0,0,0,0,0,2,-3,0,0,0,0,0,,-0.3,-0.3
Alex Van Pelt,71,,BUF,QB,32,2,0,2,2,5,0,0,0,0,0,0,0,0,0,,0.2,0.2
Damon Washington,163,,NYG,,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Alvis Whitted,199,,OAK,,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Marcus Williams,91,,OAK,,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Randal Williams,203,,DAL,,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
James Wofford,160,,MIN,,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Milton Wynn,191,,BAL,,24,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Joe Zelenka,96,,JAX,,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Sage Rosenfels,77,,MIA,QB,24,4,0,0,3,0,0,0,2,-9,0,0,0,0,0,-1,-0.9,-0.9
