 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.8,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Craig Thompson,23,,CIN,TE,23,16,3,0,0,0,0,0,0,0,0,28,19,194,2,31,53.4,40.9
Pat Chaffey,81,,NYJ,RB,25,14,0,0,0,0,0,0,27,186,1,12,7,56,0,30,40.2,33.7
Joe Johnson,88,,MIN,WR,30,15,6,0,0,0,0,0,4,26,0,44,21,211,1,30,53.7,40.2
Alexander Wright,89,,2TM,WR,25,13,1,0,0,0,0,0,0,0,0,24,12,175,2,30,44.0,34.5
Scott Zolak,46,,NWE,QB,25,6,4,52,100,561,2,4,18,71,0,,0,0,0,30,34.0,28.5
Peter Tom Willis,47,,CHI,QB,25,9,2,54,92,716,4,8,1,2,0,,0,0,0,29,39.8,36.8
Bubby Brister,48,,PIT,QB,30,6,4,63,116,719,2,5,10,16,0,,0,0,0,28,35.4,31.4
Sam Graddy,91,,RAI,WR,28,7,1,0,0,0,0,0,0,0,0,21,10,205,1,27,39.5,31.5
Eric Green,24,,PIT,TE,25,7,5,0,0,0,0,0,0,0,0,24,14,152,2,27,44.2,34.2
Fred Jones,92,,KAN,WR,25,14,4,0,0,0,0,0,0,0,0,34,18,265,0,27,47.5,35.5
Johnny Mitchell,25,,NYJ,TE,21,11,3,0,0,0,0,0,0,0,0,29,16,210,1,27,46.0,35.0
Cedric Tillman,90,,DEN,WR,22,9,1,0,0,0,0,0,0,0,0,18,12,211,1,27,42.1,33.1
Aaron Cox,93,,RAM,WR,27,10,4,0,0,0,0,0,0,0,0,25,18,261,0,26,47.1,35.1
Steve Bono,49,,SFO,QB,30,16,0,36,56,463,2,2,15,23,0,,0,0,0,25,28.8,24.8
Brian Brennan,94,,2TM,WR,30,15,0,0,0,0,0,0,0,0,0,32,19,188,1,25,46.8,34.3
Andrew Glover,26,,RAI,TE,25,16,2,0,0,0,0,0,0,0,0,22,15,178,1,24,41.3,30.3
Tom Hodson,50,,NWE,QB,25,9,3,50,91,496,2,2,5,11,0,1,1,-6,0,24,29.3,24.8
Curvin Richards,82,,DAL,RB,24,9,0,0,0,0,0,0,49,176,1,3,3,8,0,24,28.9,22.9
Keith Cash,27,,KAN,TE,23,15,8,0,0,0,0,0,0,0,0,15,12,113,2,23,38.3,29.3
Jeff Campbell,97,,DET,WR,24,12,2,0,0,0,0,0,0,0,0,12,8,155,1,22,32.0,24.5
Rob Carpenter,95,,NYJ,WR,24,16,0,0,1,0,0,0,1,2,0,25,13,161,1,22,36.8,25.8
Reggie Rembert,96,,CIN,WR,26,9,4,0,0,0,0,0,0,0,0,37,19,219,0,22,43.9,31.4
Charles Arbuckle,28,,IND,TE,24,16,3,0,0,0,0,0,0,0,0,18,13,152,1,21,37.2,27.7
Anthony Edwards,98,,PHO,WR,26,16,0,0,0,0,0,0,0,0,0,30,14,147,1,21,37.7,27.7
Tony Hargain,99,,KAN,WR,25,12,0,0,0,0,0,0,0,0,0,29,17,205,0,21,40.5,29.0
Reggie Johnson,29,,DEN,TE,24,15,7,0,0,0,0,0,2,7,0,11,10,139,1,21,33.6,25.6
Kevin Turner,83,,NWE,RB,23,16,1,0,0,0,0,0,10,40,0,11,7,52,2,21,27.2,22.7
Tyji Armstrong,30,,TAM,TE,22,15,7,0,0,0,0,0,0,0,0,14,7,138,1,20,29.8,23.3
Pat Beach,32,,PHI,TE,33,16,7,0,0,0,0,0,0,0,0,13,8,75,2,20,27.5,23.5
Robert Brooks,100,,GNB,WR,22,16,1,0,0,0,0,0,2,14,0,21,12,126,1,20,35.0,26.0
Jonathan Hayes,31,,KAN,TE,30,16,16,0,0,0,0,0,0,0,0,15,9,77,2,20,28.7,24.2
Tony Jones,101,,ATL,WR,27,10,4,0,0,0,0,0,0,0,0,30,14,138,1,20,36.8,26.8
James Jones,85,,SEA,RB,31,16,1,0,0,0,0,0,0,0,0,38,21,190,0,19,43.0,29.5
Fred McAfee,84,,NOR,RB,24,14,1,0,0,0,0,0,39,114,1,1,1,16,0,19,23.0,19.5
Todd Philcox,51,,CLE,QB,26,2,1,13,27,217,3,1,0,0,0,,0,0,0,19,19.7,19.7
Sanjay Beach,102,,GNB,WR,26,16,11,0,0,0,0,0,0,0,0,35,17,122,1,18,37.7,25.7
Ken Clark,33,,IND,TE,26,13,2,0,0,0,0,0,40,134,0,8,5,46,0,18,26.0,20.5
Kent Graham,52,,NYG,QB,24,6,3,42,97,470,1,4,6,36,0,,0,0,0,18,24.9,21.4
Don Majkowski,53,,GNB,QB,28,14,3,38,55,271,2,2,8,33,0,,0,0,0,18,18.1,16.1
Pete Holohan,34,,CLE,TE,33,9,1,0,0,0,0,0,0,0,0,25,20,170,0,17,40.0,27.0
Hoby Brenner,35,,NOR,TE,33,15,13,0,0,0,0,0,0,0,0,24,12,161,0,16,31.1,22.1
Scott Lockwood,86,,NWE,RB,24,4,0,0,0,0,0,0,35,162,0,1,0,0,0,16,18.7,15.2
Joe Montana,54,,SFO,QB,36,1,0,15,21,126,2,0,3,28,0,,0,0,0,16,15.8,15.8
Mark Boyer,37,,NYJ,TE,30,16,16,0,0,0,0,0,0,0,0,33,19,149,0,15,36.9,24.4
Gary Brown,88,,HOU,RB,23,16,0,0,0,0,0,0,19,87,1,2,1,5,0,15,16.2,15.7
Ferrell Edmunds,36,,MIA,TE,27,10,5,0,0,0,0,0,0,0,0,17,10,91,1,15,25.1,20.1
Stanford Jennings,87,,TAM,RB,30,11,0,0,0,0,0,0,5,25,0,16,9,69,1,15,23.9,18.9
Tim Jorden,38,,PIT,TE,26,15,4,0,0,0,0,0,0,0,0,9,6,28,2,15,20.8,17.8
Ron Lewis,103,,2TM,WR,24,11,4,0,0,0,0,0,0,0,0,30,13,152,0,15,30.2,19.7
Charles Davenport,108,,PIT,WR,24,15,1,0,0,0,0,0,0,0,0,17,9,136,0,14,31.6,24.1
Brad Lamb,106,,BUF,WR,25,7,0,0,0,0,0,0,0,0,0,12,7,139,0,14,23.9,17.4
Aubrey Matthews,107,,DET,WR,30,13,0,0,0,0,0,0,0,0,0,17,9,137,0,14,25.7,18.2
Jake Reed,104,,MIN,WR,25,16,0,0,0,0,0,0,0,0,0,14,6,142,0,14,23.2,17.2
Derek Russell,105,,DEN,WR,23,12,6,0,0,0,0,0,0,0,0,26,12,140,0,14,29.0,20.0
Anthony Thompson,89,,2TM,RB,25,8,0,0,0,0,0,0,19,65,1,6,5,11,0,14,18.1,15.1
Robb Thomas,109,,SEA,WR,26,15,0,0,0,0,0,0,1,-1,0,21,11,136,0,14,27.0,18.0
Frank Wainright,39,,NOR,TE,25,13,4,0,0,0,0,0,0,0,0,15,9,143,0,14,26.3,18.8
Jamie Williams,40,,SFO,TE,32,16,1,0,0,0,0,0,0,0,0,14,7,76,1,14,20.1,16.1
Reggie Barrett,110,,DET,WR,23,8,6,0,0,0,0,0,0,0,0,8,4,67,1,13,16.7,14.7
Paul Green,41,,SEA,TE,26,4,4,0,0,0,0,0,0,0,0,13,9,67,1,13,21.7,17.2
Jim McMahon,55,,PHI,QB,33,4,1,22,43,279,1,2,6,23,0,,0,0,0,13,15.5,15.5
Mike Tice,42,,MIN,TE,33,12,9,0,0,0,0,0,0,0,0,6,5,65,1,13,17.5,15.0
Mike Farr,114,,DET,WR,25,14,9,0,0,0,0,0,0,0,0,21,15,115,0,12,29.5,19.0
Mervyn Fernandez,112,,RAI,WR,33,15,1,0,0,0,0,0,0,0,0,21,9,121,0,12,24.1,16.6
Scott Galbraith,43,,CLE,TE,25,14,2,0,0,0,0,0,0,0,0,6,4,63,1,12,16.3,14.3
Dennis Gentry,113,,CHI,WR,33,15,1,0,0,0,0,0,5,2,0,30,12,114,0,12,26.6,17.6
Marc Logan,90,,SFO,RB,27,16,1,0,0,0,0,0,8,44,1,2,2,17,0,12,14.1,13.1
Kitrick Taylor,111,,GNB,WR,28,10,0,0,0,0,0,0,0,0,0,5,2,63,1,12,14.3,13.3
Dexter Carter,92,,SFO,RB,25,3,0,0,0,0,0,0,4,9,0,2,1,43,1,11,12.2,11.7
Roy Green,115,,PHI,WR,35,9,0,0,0,0,0,0,0,0,0,13,8,105,0,11,21.5,14.5
Keith McKeller,44,,BUF,TE,28,11,8,0,0,0,0,0,0,0,0,16,14,110,0,11,27.5,17.0
Erric Pegram,91,,ATL,RB,23,16,1,0,0,0,0,0,21,89,0,3,2,25,0,11,13.4,12.4
Jeff Carlson,56,,NWE,QB,26,3,2,18,49,232,1,3,11,32,0,,0,0,0,10,12.5,11.5
David Daniels,116,,SEA,WR,23,13,1,0,0,0,0,0,0,0,0,11,5,99,0,10,14.9,12.4
Milt Stegall,117,,CIN,WR,22,16,0,0,0,0,0,0,0,0,0,7,3,35,1,10,12.0,10.0
Emile Harry,120,,2TM,WR,29,11,0,0,0,0,0,0,1,27,0,9,6,58,0,9,14.5,11.5
Ron Heller,45,,SEA,TE,29,16,11,0,0,0,0,0,0,0,0,28,12,85,0,9,20.5,14.5
Mark Herrmann,57,,IND,QB,33,1,1,15,24,177,1,1,3,-2,0,,0,0,0,9,9.9,9.9
Trey Junkin,46,,SEA,TE,31,16,1,0,0,0,0,0,0,0,0,4,3,25,1,9,11.5,10.0
Rueben Mayes,94,,SEA,RB,29,16,0,0,0,0,0,0,28,74,0,5,2,13,0,9,10.2,8.7
Jason Phillips,119,,ATL,WR,26,12,0,0,0,0,0,0,0,0,0,9,4,26,1,9,12.6,10.6
Sammie Smith,93,,DEN,RB,25,3,1,0,0,0,0,0,23,94,0,,0,0,0,9,9.4,9.4
Doug Thomas,118,,SEA,WR,23,12,4,0,0,0,0,0,3,7,0,30,8,85,0,9,16.7,12.2
Greg Baty,47,,MIA,TE,28,16,0,0,0,0,0,0,0,0,0,5,3,19,1,8,10.9,9.4
Johnny Hector,95,,NYJ,RB,32,5,1,0,0,0,0,0,24,67,0,3,2,13,0,8,9.5,8.0
Buford McGee,96,,GNB,RB,32,4,3,0,0,0,0,0,8,19,0,8,6,60,0,8,13.9,10.9
Travis McNeal,48,,RAM,TE,25,12,0,0,0,0,0,0,0,0,0,6,4,79,0,8,11.9,9.9
Timm Rosenbach,58,,PHO,QB,26,8,3,49,92,483,0,6,9,11,0,,0,0,0,8,15.4,10.4
Tommie Agee,98,,DAL,RB,28,16,0,0,0,0,0,0,16,54,0,4,3,18,0,7,10.2,8.7
Kimble Anders,101,,KAN,RB,26,11,2,0,0,0,0,0,1,1,0,13,5,65,0,7,11.1,8.1
A.B. Brown,97,,NYJ,RB,27,7,1,0,0,0,0,0,24,42,0,6,4,30,0,7,10.7,8.2
Sam Gash,100,,NWE,RB,23,15,0,0,0,0,0,0,5,7,1,2,0,0,0,7,6.2,5.7
John Jackson,121,,PHO,WR,25,6,0,0,0,0,0,0,0,0,0,1,1,5,1,7,7.5,7.0
Shawn Moore,59,,DEN,QB,24,3,0,17,34,232,0,3,8,39,0,,0,0,0,7,8.7,7.2
Jim Riggs,49,,CIN,TE,29,12,2,0,0,0,0,0,0,0,0,25,11,70,0,7,18.0,12.5
Ron Wolfley,99,,CLE,RB,30,15,0,0,0,0,0,0,1,2,0,4,2,8,1,7,9.0,8.0
Randy Baldwin,102,,CLE,RB,25,15,0,0,0,0,0,0,10,31,0,2,2,30,0,6,7.6,6.1
Robert Clark,123,,MIA,WR,27,3,0,0,0,0,0,0,0,0,0,4,3,59,0,6,8.9,7.4
Eddie Fuller,104,,BUF,RB,24,8,0,0,0,0,0,0,6,39,0,5,2,17,0,6,7.6,6.6
Clarence Kay,52,,DEN,TE,31,16,13,0,0,0,0,0,0,0,0,14,7,56,0,6,12.6,9.1
Brent Novoselsky,51,,MIN,TE,26,16,1,0,0,0,0,0,0,0,0,4,4,63,0,6,10.3,8.3
Butch Rolle,50,,PHO,TE,28,16,14,0,0,0,0,0,0,0,0,22,13,64,0,6,19.4,12.9
Rico Smith,122,,CLE,WR,23,10,1,0,0,0,0,0,0,0,0,8,5,64,0,6,11.4,8.9
Troy Stradford,103,,2TM,RB,28,8,0,0,0,0,0,0,12,41,0,2,2,15,0,6,7.6,6.6
Vernon Turner,124,,RAM,WR,25,12,0,0,0,0,0,0,2,14,0,8,5,42,0,6,9.1,5.1
Eric Wright,125,,CHI,WR,23,13,0,0,0,0,0,0,0,0,0,8,5,56,0,6,10.6,8.1
Kelly Blackwell,53,,CHI,TE,23,16,2,0,0,0,0,0,0,0,0,12,5,54,0,5,10.4,7.9
Craig Erickson,60,,TAM,QB,23,6,0,15,26,121,0,0,1,-1,0,,0,0,0,5,4.7,4.7
Robert Green,105,,WAS,RB,22,15,0,0,0,0,0,0,8,46,0,1,1,5,0,5,6.1,5.6
Alonzo Highsmith,106,,TAM,RB,27,5,2,0,0,0,0,0,8,23,0,5,5,28,0,5,10.1,7.6
Ron Middleton,54,,WAS,TE,27,16,12,0,0,0,0,0,0,0,0,11,7,50,0,5,12.0,8.5
James Saxon,107,,MIA,RB,26,16,0,0,0,0,0,0,4,7,0,6,5,41,0,5,9.8,7.3
Joey Smith,127,,NYG,WR,23,16,1,0,0,0,0,0,0,0,0,9,3,45,0,5,7.0,5.0
George Thomas,126,,2TM,WR,28,10,2,0,0,0,0,0,0,0,0,13,6,54,0,5,11.4,8.4
Duane Young,55,,SDG,TE,24,16,14,0,0,0,0,0,0,0,0,7,4,45,0,5,8.5,6.5
James Brooks,109,,2TM,RB,34,6,2,0,0,0,0,0,18,44,0,6,2,-1,0,4,5.8,4.3
Cary Conklin,61,,WAS,QB,24,1,0,2,2,16,1,0,3,-4,0,,0,0,0,4,4.2,4.2
Mark Didio,131,,PIT,WR,23,2,0,0,0,0,0,0,0,0,0,4,3,39,0,4,6.9,5.4
Floyd Dixon,132,,PHI,WR,28,7,0,0,0,0,0,0,0,0,0,5,3,36,0,4,6.6,5.1
Bob Gagliano,64,,SDG,QB,34,5,1,19,42,258,0,3,3,-4,0,,0,0,0,4,6.4,5.9
Ron Morris,128,,CHI,WR,28,4,0,0,0,0,0,0,0,0,0,10,4,44,0,4,8.4,6.4
Mike Pagel,62,,RAM,QB,32,16,0,8,20,99,1,2,1,0,0,,0,0,0,4,5.5,5.0
Bernie Parmalee,110,,MIA,RB,25,10,0,0,0,0,0,0,6,38,0,,0,0,0,4,2.3,0.8
Frank Reich,63,,BUF,QB,31,16,0,24,47,221,0,2,9,-9,0,,0,0,0,4,4.4,2.9
Alfredo Roberts,56,,DAL,TE,27,16,4,0,0,0,0,0,0,0,0,7,3,36,0,4,6.6,5.1
Floyd Turner,129,,NOR,WR,26,2,2,0,0,0,0,0,0,0,0,12,5,43,0,4,8.3,4.8
Mike Williams,130,,MIA,WR,26,15,0,0,0,0,0,0,0,0,0,3,3,43,0,4,6.8,4.8
Warren Williams,108,,PIT,RB,27,16,0,0,0,0,0,0,2,0,0,1,1,44,0,4,5.4,4.9
Ottis Anderson,111,,NYG,RB,35,13,0,0,0,0,0,0,10,31,0,,0,0,0,3,3.1,3.1
Robert Awalt,58,,BUF,TE,28,14,1,0,0,0,0,0,0,0,0,8,4,34,0,3,7.4,5.4
Michael Barber,136,,TAM,WR,25,2,0,0,0,0,0,0,0,0,0,,1,32,0,3,4.2,3.7
Steve Beuerlein,65,,DAL,QB,27,16,0,12,18,152,0,1,4,-7,0,,0,0,0,3,4.4,4.4
Derek Brown,59,,NYG,TE,22,16,7,0,0,0,0,0,0,0,0,6,4,31,0,3,7.1,5.1
Shawn Collins,137,,CLE,WR,25,9,2,0,0,0,0,0,0,0,0,16,3,31,0,3,6.1,4.6
Al Edwards,134,,BUF,WR,25,7,0,0,0,0,0,0,1,8,0,2,2,25,0,3,4.8,3.3
Scottie Graham,112,,NYJ,RB,23,2,0,0,0,0,0,0,14,29,0,,0,0,0,3,2.9,2.9
Mike Hinnant,62,,DET,TE,26,15,1,0,0,0,0,0,0,0,0,4,3,28,0,3,5.8,4.3
Jamie Holland,138,,CLE,WR,28,4,3,0,0,0,0,0,0,0,0,4,2,27,0,3,4.7,3.7
Desmond Howard,133,,WAS,WR,22,16,1,0,0,0,0,0,3,14,0,4,3,20,0,3,11.9,9.9
Jimmie Johnson,57,,DET,TE,26,16,5,0,0,0,0,0,0,0,0,9,6,34,0,3,9.4,6.4
Tracy Johnson,114,,SEA,RB,26,16,0,0,0,0,0,0,3,26,0,1,0,0,0,3,2.6,2.6
David Jones,61,,RAI,TE,24,16,0,0,0,0,0,0,0,0,0,3,2,29,0,3,4.9,3.9
James Milling,139,,ATL,WR,27,5,0,0,0,0,0,0,0,0,0,4,3,25,0,3,5.5,4.0
Walter Reeves,63,,PHO,TE,27,16,16,0,0,0,0,0,0,0,0,10,6,28,0,3,8.8,5.8
Steve Tasker*,135,,BUF,WR,30,15,2,0,0,0,0,0,1,9,0,6,2,24,0,3,5.3,4.3
Lewis Tillman,113,,NYG,RB,26,16,0,0,0,0,0,0,6,13,0,1,1,15,0,3,3.8,3.3
Don Warren,64,,WAS,TE,36,11,10,0,0,0,0,0,0,0,0,4,4,25,0,3,6.5,4.5
Ed West,60,,GNB,TE,31,16,8,0,0,0,0,0,0,0,0,10,4,30,0,3,7.0,5.0
Eric Blount,141,,PHO,WR,22,4,0,0,0,0,0,0,1,-1,0,4,3,18,0,2,4.7,3.2
Maurice Carthon,117,,IND,RB,31,16,5,0,0,0,0,0,4,9,0,7,3,10,0,2,4.9,3.4
Robert Claiborne,143,,SDG,WR,25,9,0,0,0,0,0,0,0,0,0,2,1,15,0,2,2.5,2.0
Maurice Johnson,68,,PHI,TE,25,11,3,0,0,0,0,0,0,0,0,6,2,16,0,2,3.6,2.6
Mike Jones,67,,SEA,TE,26,4,1,0,0,0,0,0,0,0,0,3,3,18,0,2,4.8,3.3
Victor Jones,118,,DEN,RB,25,16,1,0,0,0,0,0,0,0,0,3,3,17,0,2,4.7,3.2
Ostell Miles,116,,CIN,RB,22,11,0,0,0,0,0,0,8,22,0,,0,0,0,2,2.2,2.2
Pat Newman,140,,NOR,WR,24,10,0,0,0,0,0,0,0,0,0,7,3,21,0,2,4.1,1.6
Troy Sadowski,66,,NYJ,TE,27,6,2,0,0,0,0,0,0,0,0,3,1,20,0,2,3.0,2.5
Tommie Stowers,65,,NOR,TE,26,12,0,0,0,0,0,0,0,0,0,5,4,23,0,2,6.3,4.3
Ed Tillison,115,,DET,RB,23,6,0,0,0,0,0,0,4,22,0,,0,0,0,2,2.2,2.2
Barry Wagner,142,,CHI,WR,25,1,0,0,0,0,0,0,0,0,0,1,1,16,0,2,2.6,2.1
Dave Brown,67,,NYG,QB,22,2,0,4,7,21,0,0,2,-1,0,,0,0,0,1,0.7,0.7
Sheldon Canley,124,,NYJ,RB,24,1,0,0,0,0,0,0,4,9,0,1,0,0,0,1,0.9,0.9
Pat Coleman,146,,HOU,WR,25,14,0,0,0,0,0,0,0,0,0,4,2,10,0,1,3.0,2.0
Aaron Craver,123,,MIA,RB,24,6,0,0,0,0,0,0,3,9,0,4,0,0,0,1,0.9,0.9
Marcus Dowdell,149,,NOR,WR,22,4,0,0,0,0,0,0,0,0,0,1,1,6,0,1,-0.4,-2.9
Mike Dyal,75,,KAN,TE,26,3,0,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Derrick Gainer,122,,2TM,RB,26,7,0,0,0,0,0,0,2,10,0,,0,0,0,1,1.0,1.0
Brad Goebel,66,,CLE,QB,25,1,0,2,3,32,0,0,0,0,0,,0,0,0,1,1.3,1.3
Bill Jones,126,,KAN,RB,26,7,6,0,0,0,0,0,0,0,0,5,2,6,0,1,2.6,1.6
Glen Kozlowski,148,,CHI,WR,30,4,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1.7,1.2
Keenan McCardell,147,,CLE,WR,22,2,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1.8,1.3
Napoleon McCallum,120,,RAI,RB,29,13,0,0,0,0,0,0,0,0,0,2,2,13,0,1,3.3,2.3
Thomas McLemore,72,,DET,TE,22,11,1,0,0,0,0,0,0,0,0,4,2,12,0,1,3.2,2.2
Dexter McNabb,121,,GNB,RB,23,16,0,0,0,0,0,0,2,11,0,,0,0,0,1,1.1,1.1
Dave Moore,74,,2TM,TE,23,5,2,0,0,0,0,0,0,0,0,1,1,10,0,1,2.0,1.5
Darrin Nelson,127,,MIN,RB,33,16,0,0,0,0,0,0,10,5,0,2,0,0,0,1,-0.5,-1.5
Jeff Parker,144,,TAM,WR,23,3,0,0,0,0,0,0,0,0,0,4,1,12,0,1,2.2,1.7
Bob Perryman,119,,DEN,RB,28,4,1,0,0,0,0,0,3,-1,0,,2,15,0,1,3.4,2.4
Mazio Royster,125,,TAM,RB,22,5,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Derek Tennell,71,,2TM,TE,28,3,2,0,0,0,0,0,0,0,0,5,2,12,0,1,3.2,2.2
Jeff Thomason,69,,CIN,TE,23,4,0,0,0,0,0,0,0,0,0,3,2,14,0,1,3.4,2.4
Derek Ware,70,,PHO,TE,25,15,0,0,0,0,0,0,0,0,0,1,1,13,0,1,2.3,1.8
Ken Whisenhunt,73,,NYJ,TE,30,10,5,0,0,0,0,0,0,0,0,3,2,11,0,1,3.1,2.1
Mike Young,145,,DEN,WR,30,3,0,0,0,0,0,0,0,0,0,4,1,11,0,1,2.1,1.6
Jeff Alexander,1,,DEN,,27,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jesse Anderson,78,,2TM,,26,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Johnnie Barnes,162,,SDG,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Albert Bentley,136,,PIT,,32,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Brandes,92,,2TM,,28,5,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Tony Brooks,129,,PHI,,23,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Buck,70,,NOR,QB,25,2,0,2,4,10,0,0,3,-4,0,,0,0,0,,,
Russ Campbell,81,,PIT,,23,7,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Willie Culpepper,172,,TAM,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dale Dawkins,168,,NYJ,,26,6,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Chris Dressel,84,,SFO,,31,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Granby,165,,DEN,,24,4,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Carl Harry,163,,WAS,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Todd Harrison,80,,TAM,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Stephen Hobbs,169,,WAS,,27,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darryl Ingram,86,,GNB,,26,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Alfred Jackson,171,,CLE,,25,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Jenkins,82,,WAS,,25,5,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Jim Jensen,159,,MIA,,34,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Damone Johnson,90,,RAM,,30,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Buford Jordan,138,,NOR,,30,2,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
James Joseph,140,,PHI,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Eric Kattus,89,,NYJ,,29,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Kinchen,93,,CLE,,27,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Todd Kinchen,152,,RAM,,23,14,0,0,0,0,0,0,0,0,0,2,0,0,0,,12.0,12.0
Tim Lester,135,,RAM,,24,11,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Harper LeBel,91,,ATL,,29,16,2,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Louis Lipps,151,,NOR,WR,30,2,0,0,0,0,0,0,0,0,0,1,1,1,0,,0.6,-0.4
Eric Lynch,134,,DET,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Damon Mays,161,,HOU,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Deems May,79,,SDG,,23,16,6,0,0,0,0,0,0,0,0,,0,0,0,,,
Dan McGwire,71,,SEA,QB,25,2,1,17,30,116,0,3,3,13,0,,0,0,0,,2.4,1.9
Eddie Miller,166,,IND,,23,14,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Scott Miller,158,,MIA,,24,15,0,0,0,0,0,0,0,0,0,,0,0,0,,-1.0,-2.0
Scott Mitchell,68,,MIA,QB,24,16,0,2,8,32,0,1,8,10,0,,0,0,0,,0.8,0.3
Ricky Nattiel,154,,DEN,,26,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Don Overton,139,,DET,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Darrick Owens,157,,PIT,,22,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Aaron Pierce,83,,NYG,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Alfred Pupunu,77,,SDG,,23,15,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
Bucky Richardson,72,,HOU,QB,23,7,0,0,0,0,0,0,1,-1,0,,0,0,0,,-0.1,-0.1
Ray Rowe,85,,WAS,,23,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Rutledge,69,,WAS,,35,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jimmy Smith,164,,DAL,,23,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Smith,87,,RAI,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Michael Smith,155,,KAN,,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Siran Stacy,130,,PHI,,24,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Sydner,160,,PHI,,23,15,0,0,0,0,0,0,0,0,0,4,0,0,0,,-0.5,-1.0
Yancey Thigpen,150,,PIT,WR,23,12,0,0,0,0,0,0,0,0,0,4,1,2,0,,1.2,0.7
John Tice,94,,NOR,,32,3,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Spencer Tillman,128,,HOU,RB,28,16,0,0,0,0,0,0,1,1,0,,0,0,0,,-0.9,-1.9
Ed Toner,131,,IND,,24,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brian Treggs,167,,SEA,,22,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Peter Tuipulotu,132,,SDG,,23,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Adam Walker,133,,SFO,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Walsh,170,,BUF,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Gary Wellman,156,,HOU,,25,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ronnie West,153,,MIN,,24,12,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Danta Whitaker,76,,MIN,TE,28,6,2,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Marcus Wilson,137,,GNB,,24,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Willie Wright,88,,PHO,,24,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Blake,73,,NYJ,QB,22,3,0,4,9,40,0,1,2,-2,0,,0,0,0,-1,-0.1,-0.6
Will Furrer,74,,CHI,QB,24,2,1,9,25,89,0,3,0,0,0,,0,0,0,-2,0.1,-0.4
Tony Sacca,75,,PHO,QB,22,2,0,4,11,29,0,2,0,0,0,,0,0,0,-3,-0.8,-0.8
