 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.6,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Justin Griffith,89,,ATL,WR,23,16,11,0,0,0,0,0,38,168,0,34,21,122,2,41,68.0,51.5
Quentin Griffin,76,,DEN,RB,22,10,1,0,0,0,0,0,94,345,0,11,8,61,0,41,50.1,41.6
Lee Suggs,74,,CLE,RB,23,7,0,0,0,0,0,0,56,289,2,4,2,0,0,41,44.9,39.9
Jason Witten,23,,DAL,TE,21,15,7,0,0,0,0,0,0,0,0,54,35,347,1,41,78.7,58.2
Mark Campbell,26,,BUF,TE,28,16,11,0,0,0,0,0,0,0,0,50,34,339,1,40,76.9,56.9
Dallas Clark,25,,IND,TE,24,10,10,0,0,0,0,0,0,0,0,42,29,340,1,40,72.0,54.5
Kassim Osgood,90,,SDG,WR,23,16,2,0,0,0,0,0,0,0,0,33,13,278,2,40,55.8,46.3
William Henderson,77,,GNB,RB,32,16,12,0,0,0,0,0,0,0,0,34,24,214,3,39,66.4,51.4
Brandon Stokley,91,,IND,WR,27,6,3,0,0,0,0,0,0,0,0,32,22,211,3,39,64.1,50.1
Cory Schlesinger,78,,DET,RB,31,16,10,0,0,0,0,0,9,16,0,49,34,247,2,38,75.3,55.3
L.J. Smith,27,,PHI,TE,23,15,5,0,0,0,0,0,0,0,0,46,27,321,1,38,67.6,50.6
Brandon Manumaleuna,92,,STL,WR,23,16,15,0,0,0,0,0,4,15,0,45,29,238,2,37,69.3,51.8
Derrius Thompson,93,,MIA,WR,26,16,12,0,0,0,0,0,0,0,0,59,26,359,0,36,64.9,48.9
Mark Brunell,47,,JAX,QB,33,3,3,54,82,484,2,0,8,19,1,0,0,0,0,35,37.8,34.3
Wayne Chrebet,95,,NYJ,WR,30,7,5,0,0,0,0,0,0,0,0,44,27,289,1,35,64.9,48.4
Brock Forsey,79,,CHI,RB,23,9,2,0,0,0,0,0,50,191,2,5,3,37,0,35,40.8,36.3
Chad Lewis,28,,PHI,TE,32,16,14,0,0,0,0,0,0,0,0,40,23,293,1,35,61.3,46.8
Brandon Lloyd,94,,SFO,WR,22,16,1,0,0,0,0,0,0,0,0,30,14,212,2,35,52.2,42.2
Kyle Brady,29,,JAX,TE,31,16,15,0,0,0,0,0,0,0,0,46,29,281,1,34,64.6,45.6
Terry Jones,30,,BAL,TE,24,16,13,0,0,0,0,0,0,0,0,25,19,159,3,34,55.9,43.4
Bryan Gilmore,96,,ARI,WR,25,14,10,0,0,0,0,0,1,0,0,45,17,208,2,33,52.8,41.3
Maurice Morris,80,,SEA,RB,24,16,1,0,0,0,0,0,38,239,0,6,4,32,1,33,39.1,33.1
Matthew Hatchette,97,,JAX,WR,29,6,4,0,0,0,0,0,0,0,0,28,15,203,2,32,50.3,39.8
Bethel Johnson,98,,NWE,WR,24,15,5,0,0,0,0,0,1,-12,0,34,16,209,2,32,56.7,45.7
Tim Carter,99,,NYG,WR,24,12,2,0,0,0,0,0,0,0,0,52,26,309,0,31,59.9,43.9
Doug Jolley,31,,OAK,TE,24,15,9,0,0,0,0,0,0,0,0,54,31,250,1,31,65.0,46.5
Ken Dilger,32,,TAM,TE,32,15,15,0,0,0,0,0,0,0,0,41,22,244,1,30,54.9,40.4
Chris Doering,100,,PIT,WR,30,16,0,0,0,0,0,0,0,0,0,30,18,240,1,30,51.0,39.0
Marc Edwards,81,,JAX,RB,29,16,16,0,0,0,0,0,7,13,1,43,31,226,0,30,63.9,45.4
Stanley Pritchett,82,,CHI,RB,30,16,11,0,0,0,0,0,21,93,2,27,18,83,0,30,47.6,38.6
Michael Lewis,101,,NOR,WR,32,13,1,0,0,0,0,0,1,2,0,25,12,226,1,29,42.8,32.8
Frank Wycheck,33,,TEN,TE,32,10,6,0,0,0,0,0,0,0,0,29,17,165,2,29,48.5,37.0
Mike Alstott,84,,TAM,RB,30,4,3,0,0,0,0,0,27,77,2,12,10,83,0,28,38.0,33.0
Chris Brown,83,,TEN,RB,22,11,0,0,0,0,0,0,56,221,0,9,8,61,0,28,38.7,31.2
Tim Dwight,102,,SDG,WR,28,9,3,0,0,0,0,0,9,88,0,31,14,193,0,28,44.6,34.1
Casey Fitzsimmons,35,,DET,TE,23,16,11,0,0,0,0,0,0,0,0,40,23,160,2,28,54.0,39.5
Jesse Palmer,48,,NYG,QB,25,6,3,60,116,532,3,4,4,23,0,0,0,0,0,28,33.6,29.6
Dominic Rhodes,85,,IND,RB,24,11,0,0,0,0,0,0,37,157,0,7,6,62,1,28,36.9,30.9
Wesley Walls,34,,GNB,TE,37,14,1,0,0,0,0,0,0,0,0,33,20,222,1,28,51.2,38.2
Fred Beasley*,86,,SFO,RB,29,16,11,0,0,0,0,0,17,24,0,28,19,184,1,27,48.8,36.3
Travis Minor,88,,MIA,RB,24,16,0,0,0,0,0,0,41,193,1,5,4,13,0,27,33.6,28.6
Jon Ritchie,87,,PHI,RB,29,16,7,0,0,0,0,0,1,1,0,26,17,86,3,27,43.7,35.2
George Wrighster,36,,JAX,TE,22,15,1,0,0,0,0,0,0,0,0,20,13,150,2,27,43.0,33.5
Dan Campbell,37,,DAL,TE,27,16,16,0,0,0,0,0,0,0,0,30,20,195,1,26,48.5,35.5
Larry Centers,89,,NWE,RB,35,9,3,0,0,0,0,0,21,82,0,34,19,106,1,25,46.8,34.3
Jeremi Johnson,90,,CIN,RB,23,16,13,0,0,0,0,0,15,41,1,20,15,82,1,24,39.3,31.8
Joe Jurevicius,103,,TAM,WR,29,5,2,0,0,0,0,0,0,0,0,24,12,118,2,24,38.8,29.8
Nate Poole,104,,ARI,WR,26,15,1,0,0,0,0,0,0,0,0,19,13,177,1,24,39.7,30.2
Nick Goings,93,,CAR,RB,25,15,0,0,0,0,0,0,10,69,0,14,12,97,1,23,34.6,28.6
Rex Grossman,49,,CHI,QB,23,3,3,38,72,437,2,1,3,-1,0,0,0,0,0,23,25.9,21.4
Patrick Johnson,105,,WAS,WR,27,16,2,0,0,0,0,0,0,0,0,28,15,170,1,23,40.0,28.5
Sammy Morris,92,,BUF,RB,26,9,0,0,0,0,0,0,19,70,1,17,14,100,0,23,40.0,30.0
Aaron Stecker,91,,TAM,RB,28,16,1,0,0,0,0,0,37,125,0,12,9,48,1,23,34.8,26.8
Reuben Droughns,94,,DEN,RB,25,15,4,0,0,0,0,0,6,14,0,12,9,87,2,22,31.1,26.6
Jason Dunn,38,,KAN,TE,30,16,4,0,0,0,0,0,0,0,0,8,5,35,3,22,26.5,24.0
Jimmy Farris,106,,ATL,WR,25,16,0,0,0,0,0,0,0,0,0,15,6,100,2,22,31.0,25.0
D'Wayne Bates,107,,MIN,WR,28,10,8,0,0,0,0,0,0,0,0,29,15,151,1,21,39.1,28.6
Justin Fargas,96,,OAK,RB,23,10,1,0,0,0,0,0,40,203,0,3,2,2,0,21,25.0,20.5
Chris Fuamatu-Ma'afala,95,,JAX,RB,26,13,0,0,0,0,0,0,35,144,1,2,1,2,0,21,24.6,21.1
Tony Stewart,39,,CIN,TE,24,16,7,0,0,0,0,0,0,0,0,33,21,212,0,21,45.2,31.7
Dan Kreider,97,,PIT,RB,26,16,12,0,0,0,0,0,7,29,1,24,9,107,0,20,31.6,24.1
Kris Mangum,41,,CAR,TE,30,16,11,0,0,0,0,0,0,0,0,29,17,199,0,20,39.9,28.4
David Martin,42,,GNB,TE,24,16,3,0,0,0,0,0,0,0,0,17,13,79,2,20,32.9,26.4
Ed McCaffrey,110,,DEN,WR,35,12,7,0,0,0,0,0,0,0,0,34,19,195,0,20,41.5,29.0
Dave Moore,40,,BUF,TE,34,15,6,0,0,0,0,0,0,0,0,18,7,82,2,20,26.7,22.7
James Mungro,98,,IND,RB,25,7,0,0,0,0,0,0,24,60,2,5,1,-4,0,20,20.6,20.1
Jay Riemersma,43,,PIT,TE,30,11,7,0,0,0,0,0,0,0,0,23,10,138,1,20,32.8,24.8
David Tyree,109,,NYG,WR,23,16,3,0,0,0,0,0,1,-9,0,31,16,211,0,20,39.2,28.2
Alvis Whitted,108,,OAK,WR,29,16,2,0,0,0,0,0,6,37,0,24,7,106,1,20,30.3,23.8
Mike Furrey,111,,STL,WR,26,13,0,0,0,0,0,0,3,5,0,33,20,189,0,19,40.9,26.4
Teyo Johnson,46,,OAK,TE,22,16,5,0,0,0,0,0,0,0,0,22,14,128,1,19,35.8,25.8
Justin Peelle,44,,SDG,TE,24,15,9,0,0,0,0,0,0,0,0,25,16,133,1,19,38.3,27.3
Todd Yoder,45,,TAM,TE,25,16,1,0,0,0,0,0,0,0,0,11,7,68,2,19,25.8,22.3
Joe Burns,102,,BUF,RB,24,16,1,0,0,0,0,0,39,113,0,9,7,62,0,18,27.0,20.0
Jameel Cook,101,,TAM,RB,24,14,8,0,0,0,0,0,1,-1,0,30,20,120,1,18,40.9,27.9
Keith Heinrich,99,,CLE,RB,24,7,3,0,0,0,0,0,0,0,0,9,8,64,2,18,26.4,22.4
James Hodgins,100,,ARI,RB,26,16,8,0,0,0,0,0,2,6,0,19,14,58,2,18,31.9,24.4
Rob Konrad,47,,MIA,TE,27,14,12,0,0,0,0,0,4,17,0,19,16,166,0,18,37.3,26.3
Visanthe Shiancoe,49,,NYG,TE,23,16,7,0,0,0,0,0,0,0,0,23,10,56,2,18,27.6,22.6
Aaron Walker,48,,SFO,TE,23,16,2,0,0,0,0,0,0,0,0,13,8,116,1,18,28.6,21.6
Cortez Hankton,113,,JAX,WR,22,16,0,0,0,0,0,0,0,0,0,41,17,166,0,17,36.6,25.1
Donald Lee,50,,MIA,TE,23,16,5,0,0,0,0,0,0,0,0,11,7,110,1,17,27.0,20.5
Frank Sanders,112,,BAL,WR,30,13,0,0,0,0,0,0,0,0,0,29,14,170,0,17,34.0,24.0
Dedric Ward,114,,2TM,WR,29,7,0,0,0,0,0,0,0,0,0,13,7,106,1,17,26.6,20.1
Kurt Warner,50,,STL,QB,32,2,1,38,65,365,1,1,1,0,0,0,0,0,0,17,17.6,11.6
Marc Boerigter,115,,KAN,WR,25,15,0,0,0,0,0,0,0,0,0,26,11,158,0,16,29.8,21.3
Danny Kanell,51,,DEN,QB,30,5,2,53,103,442,2,5,6,5,0,0,0,0,0,16,22.7,18.2
Shad Meier,51,,TEN,TE,25,15,6,0,0,0,0,0,0,0,0,19,13,159,0,16,31.4,21.4
Lorenzo Neal,103,,SDG,RB,33,16,15,0,0,0,0,0,18,40,1,25,16,62,0,16,32.2,24.2
Marcellus Rivers,52,,NYG,TE,25,12,6,0,0,0,0,0,0,0,0,22,17,155,0,16,35.5,24.0
Darnell Sanders,116,,CLE,WR,24,16,12,0,0,0,0,0,0,0,0,21,15,95,1,16,30.0,22.0
Steve Beuerlein,53,,DEN,QB,38,4,2,33,63,389,2,5,5,13,0,0,0,0,0,15,21.4,16.9
Jonathan Carter,118,,NYJ,WR,24,9,0,0,0,0,0,0,0,0,0,6,4,93,1,15,25.3,23.3
Brad Hoover,104,,CAR,RB,27,16,9,0,0,0,0,0,6,21,0,20,12,72,1,15,26.8,20.3
Larry Johnson,106,,KAN,RB,24,6,0,0,0,0,0,0,20,85,1,3,1,2,0,15,15.7,15.2
Neil O'Donnell,52,,TEN,QB,37,1,1,18,27,232,2,1,1,-1,0,0,0,0,0,15,16.2,16.2
Musa Smith,105,,BAL,RB,21,11,0,0,0,0,0,0,9,31,2,0,0,0,0,15,14.6,14.1
J.J. Stokes,117,,2TM,WR,31,7,3,0,0,0,0,0,0,0,0,19,15,154,0,15,33.4,22.9
Bobby Wade,119,,CHI,WR,22,12,1,0,0,0,0,0,5,14,0,18,12,137,0,15,29.6,20.1
Derick Armstrong,123,,HOU,WR,24,8,1,0,0,0,0,0,0,0,0,13,7,75,1,14,20.5,17.0
Chris Baker,55,,NYJ,TE,24,16,0,0,0,0,0,0,0,0,0,18,14,137,0,14,30.7,20.7
Ki-Jana Carter,107,,NOR,RB,30,8,0,0,0,0,0,0,19,72,1,3,1,11,0,14,15.3,14.8
Cam Cleeland,109,,STL,RB,28,16,10,0,0,0,0,0,2,-5,0,16,10,145,0,14,26.5,18.0
Antonio Freeman,121,,GNB,WR,31,15,0,0,0,0,0,0,0,0,0,22,14,141,0,14,31.1,21.1
Reggie Kelly,53,,CIN,TE,26,12,11,0,0,0,0,0,0,0,0,21,13,81,1,14,27.1,20.6
Adrian Murrell,110,,DAL,RB,33,3,0,0,0,0,0,0,28,107,0,4,4,32,0,14,20.9,15.9
David Patten,120,,NWE,WR,29,6,5,0,0,0,0,0,1,4,0,22,9,140,0,14,26.4,18.9
Artose Pinner,111,,DET,RB,25,3,2,0,0,0,0,0,39,99,0,7,5,40,0,14,18.9,16.4
Alan Ricard,108,,BAL,RB,26,16,13,0,0,0,0,0,19,79,0,15,9,62,0,14,29.1,24.6
Tony Richardson*,112,,KAN,RB,32,16,10,0,0,0,0,0,24,60,0,16,12,76,0,14,25.6,19.6
Jamal Robertson,113,,SFO,RB,26,9,0,0,0,0,0,0,32,136,0,2,0,0,0,14,16.6,13.6
Jermaine Wiggins,54,,CAR,TE,28,16,11,0,0,0,0,0,0,0,0,20,8,80,1,14,22.0,18.0
Karl Williams,122,,TAM,WR,32,13,0,0,0,0,0,0,1,2,0,17,7,114,0,14,23.6,17.1
David Allen,114,,JAX,RB,25,14,0,0,0,0,0,0,4,8,0,7,6,60,1,13,17.8,13.8
Steve Bush,124,,ARI,WR,29,16,4,0,0,0,0,0,0,0,0,17,11,71,1,13,24.1,18.6
Steve Heiden,56,,CLE,TE,27,9,9,0,0,0,0,0,0,0,0,31,18,134,0,13,34.4,22.4
Tony Hollings,115,,HOU,RB,22,14,1,0,0,0,0,0,38,102,0,6,2,25,0,13,16.7,11.7
Kurt Kittner,54,,ATL,QB,23,7,4,44,114,391,2,6,8,13,0,0,0,0,0,13,21.9,18.9
Josh Norman,57,,SDG,TE,23,7,1,0,0,0,0,0,0,0,0,12,6,72,1,13,19.2,16.2
Jeff Robinson,58,,DAL,TE,33,16,0,0,0,0,0,0,0,0,0,2,2,8,2,13,14.8,13.8
Alex Bannister*,126,,SEA,WR,24,16,2,0,0,0,0,0,0,0,0,12,3,61,1,12,15.1,13.6
Erik Bickerstaff,118,,DAL,RB,23,4,0,0,0,0,0,0,19,56,1,0,0,0,0,12,11.6,11.6
Reche Caldwell,127,,SDG,WR,24,9,4,0,0,0,0,0,5,39,0,34,8,80,0,12,19.9,15.9
Jim Finn,119,,NYG,RB,27,15,9,0,0,0,0,0,0,0,0,20,14,115,0,12,28.5,18.5
Verron Haynes,116,,PIT,RB,24,12,0,0,0,0,0,0,20,63,0,10,7,57,0,12,18.0,13.5
Quentin McCord,125,,ATL,WR,25,9,2,0,0,0,0,0,2,2,0,23,9,121,0,12,24.3,16.8
Brian Mitchell,117,,NYG,RB,35,16,0,0,0,0,0,0,4,20,1,5,4,38,0,12,13.3,8.8
Eddie Berlin,129,,TEN,WR,25,14,0,0,0,0,0,0,0,0,0,2,1,50,1,11,11.0,9.5
Dwayne Carswell,60,,DEN,TE,31,16,10,0,0,0,0,0,0,0,0,18,6,53,1,11,17.3,14.3
Reggie Swinton,128,,2TM,WR,28,12,1,0,0,0,0,0,3,11,0,16,9,100,0,11,33.1,23.6
Jerame Tuman,59,,PIT,TE,27,16,12,0,0,0,0,0,0,0,0,19,12,113,0,11,26.3,17.3
Damien Anderson,120,,ARI,RB,24,16,0,0,0,0,0,0,18,68,0,12,6,36,0,10,16.4,13.4
Rickey Dudley,61,,TAM,TE,31,7,2,0,0,0,0,0,0,0,0,11,7,42,1,10,17.2,13.7
Dondre Gilliam,133,,SDG,WR,26,5,1,0,0,0,0,0,0,0,0,8,6,95,0,10,15.5,12.5
Taylor Jacobs,131,,WAS,WR,22,8,0,0,0,0,0,0,0,0,0,6,3,37,1,10,12.7,11.2
Greg Lewis,132,,PHI,WR,23,11,0,0,0,0,0,0,0,0,0,9,6,95,0,10,15.5,12.5
Aaron Moorehead,130,,IND,WR,23,7,0,0,0,0,0,0,0,0,0,10,7,101,0,10,19.6,12.6
Rabih Abdullah,121,,CHI,RB,28,15,0,0,0,0,0,0,18,37,0,9,8,55,0,9,17.2,13.2
Reggie Barlow,136,,TAM,WR,30,11,0,0,0,0,0,0,0,0,0,6,3,27,1,9,11.2,9.2
Todd Bouman,55,,NOR,QB,31,4,0,7,13,81,1,0,3,1,0,0,0,0,0,9,8.8,8.3
Zeron Flemister,62,,WAS,TE,27,12,9,0,0,0,0,0,0,0,0,17,9,89,0,9,17.4,12.4
Sam Gash,122,,BUF,RB,34,16,10,0,0,0,0,0,1,3,0,13,11,83,0,9,19.1,13.1
Andre King,135,,CLE,WR,30,15,0,0,0,0,0,0,0,0,0,14,9,88,0,9,17.8,13.3
Shaun King,56,,TAM,QB,26,3,0,15,22,130,1,1,4,20,0,0,0,0,0,9,10.2,10.2
Brian Kozlowski,63,,ATL,TE,33,16,9,0,0,0,0,0,0,0,0,27,10,87,0,9,18.2,12.7
Kevin Swayne,134,,NYJ,WR,28,15,0,0,0,0,0,0,0,0,0,10,2,29,1,9,10.9,9.9
Marques Tuiasosopo,57,,OAK,QB,24,4,1,25,45,324,0,3,6,22,0,0,0,0,0,9,14.2,10.2
John Avery,123,,MIN,RB,27,6,0,0,0,0,0,0,1,0,0,4,2,24,1,8,9.9,8.4
Woodrow Dantzler,124,,ATL,RB,24,9,0,0,1,0,0,0,8,21,1,0,0,0,0,8,8.1,8.1
Will Heller,66,,TAM,TE,22,9,1,0,0,0,0,0,0,0,0,4,2,15,1,8,9.5,8.5
Jabari Holloway,64,,HOU,TE,25,15,9,0,0,0,0,0,0,0,0,10,8,84,0,8,16.4,12.4
Bryan Johnson,125,,WAS,RB,25,16,11,0,0,0,0,0,2,5,0,12,9,71,0,8,16.6,12.1
Kevin Lockett,137,,NYJ,WR,29,3,0,0,0,0,0,0,0,0,0,7,5,76,0,8,12.6,10.1
Dustin Lyman,65,,CHI,TE,27,9,1,0,0,0,0,0,0,0,0,13,11,80,0,8,19.0,13.5
Adrian Peterson,126,,CHI,RB,24,6,1,0,0,0,0,0,22,70,0,1,1,5,0,8,8.5,8.0
Dave Ragone,58,,HOU,QB,24,2,2,20,40,135,0,1,6,51,0,1,1,-5,0,8,8.0,5.5
Mark Bruener,67,,PIT,TE,31,14,0,0,0,0,0,0,0,0,0,6,2,12,1,7,9.2,8.2
Jesse Chatman,128,,SDG,RB,24,16,0,0,0,0,0,0,8,17,0,5,5,54,0,7,12.1,9.6
Clarence Coleman,138,,BUF,WR,23,14,0,0,0,0,0,0,0,0,0,17,8,69,0,7,14.9,10.9
David Garrard,59,,JAX,QB,25,2,0,9,12,86,1,0,0,0,0,0,0,0,0,7,7.4,7.4
Shaun McDonald,139,,STL,WR,22,8,1,0,0,0,0,0,2,7,0,21,10,62,0,7,16.4,10.9
Jimmy Redmond,140,,JAX,WR,26,12,0,0,0,0,0,0,0,0,0,7,3,67,0,7,9.7,8.2
O.J. Santiago,68,,OAK,TE,29,12,7,0,0,0,0,0,0,0,0,7,5,69,0,7,11.9,9.4
Jerramy Stevens,127,,SEA,RB,24,16,3,0,0,0,0,0,0,0,0,19,6,72,0,7,13.2,10.2
R.J. Bowers,130,,CLE,RB,29,1,0,0,0,0,0,0,0,0,0,2,1,2,1,6,7.2,6.7
Avon Cobourne,133,,DET,RB,24,7,0,0,0,0,0,0,10,27,0,9,4,30,0,6,9.7,7.7
Heath Evans,132,,SEA,RB,25,14,0,0,0,0,0,0,7,24,0,2,2,34,0,6,7.8,6.8
Ryan Neufeld,141,,BUF,WR,28,16,1,0,0,0,0,0,1,14,0,5,3,41,0,6,8.5,7.0
Kendall Newson,142,,MIA,WR,23,6,0,0,0,0,0,0,0,0,0,6,2,55,0,6,7.0,5.5
Walter Rasby,69,,NOR,TE,31,16,7,0,0,0,0,0,0,0,0,7,6,55,0,6,11.5,8.5
Sage Rosenfels,60,,MIA,QB,25,2,0,4,6,50,1,0,1,-1,0,0,0,0,0,6,5.9,5.9
Rod Smart,131,,CAR,RB,26,16,0,0,0,0,0,0,20,49,0,3,3,11,0,6,14.0,11.5
Lamar Smith,129,,NOR,RB,33,4,0,0,0,0,0,0,11,61,0,1,1,2,0,6,7.3,6.8
Obafemi Ayanbadejo,134,,MIA,RB,28,16,2,0,0,0,0,0,1,-2,0,13,12,53,0,5,16.6,10.1
Travis Brown,61,,BUF,QB,26,2,0,14,18,160,0,1,1,5,0,0,0,0,0,5,5.9,5.9
Oronde Gadsden,147,,MIA,WR,32,6,0,0,0,0,0,0,0,0,0,9,4,48,0,5,8.8,6.8
Hunter Goodwin,71,,MIN,TE,31,16,5,0,0,0,0,0,0,0,0,5,4,26,0,5,8.6,6.6
Shawn Jefferson,146,,DET,WR,34,7,3,0,0,0,0,0,1,3,0,11,6,46,0,5,10.9,7.9
Delvin Joyce,137,,NYG,RB,25,16,0,0,0,0,0,0,11,39,0,5,3,7,0,5,7.1,5.1
David Kircus,143,,DET,WR,23,5,2,0,0,0,0,0,0,0,0,12,3,53,0,5,8.3,6.8
Jason McAddley,144,,ARI,WR,24,2,0,0,0,0,0,0,0,0,0,12,4,53,0,5,9.3,7.3
Ahmad Merritt,145,,CHI,WR,26,15,1,0,0,0,0,0,0,0,0,10,3,50,0,5,7.5,5.5
Patrick Pass,136,,NWE,RB,26,13,1,0,0,0,0,0,6,27,0,8,4,21,0,5,8.8,6.8
Robert Royal,70,,WAS,TE,24,6,6,0,0,0,0,0,0,0,0,11,5,48,0,5,9.3,6.3
Paul Smith,135,,DET,RB,25,7,0,0,0,0,0,0,2,5,0,6,5,45,0,5,10.0,7.5
Zuriel Smith,148,,DAL,WR,23,9,0,0,0,0,0,0,0,0,0,3,3,46,0,5,6.1,3.1
Sam Aiken,152,,BUF,WR,23,5,0,0,0,0,0,0,0,0,0,8,3,35,0,4,6.5,5.0
Doug Chapman,138,,MIN,RB,26,4,0,0,0,0,0,0,15,33,0,1,1,8,0,4,5.1,4.6
Chris Cole,149,,DEN,WR,26,11,0,0,0,0,0,0,2,8,0,8,3,36,0,4,6.9,4.9
James Fenderson,140,,NOR,RB,27,9,0,0,0,0,0,0,4,14,0,1,1,5,0,4,4.9,4.4
Rob Johnson,62,,2TM,QB,30,4,0,11,20,93,0,1,3,21,0,0,0,0,0,4,4.8,4.8
Tee Martin,63,,OAK,QB,25,2,0,6,16,69,0,1,5,28,0,0,0,0,0,4,3.1,1.6
Moran Norris,139,,HOU,RB,25,16,9,0,0,0,0,0,0,0,0,10,7,40,0,4,11.0,7.5
Willie Ponder,151,,NYG,WR,23,4,0,0,0,0,0,0,0,0,0,11,7,35,0,4,10.5,7.0
J.R. Redmond,141,,OAK,RB,26,1,0,0,0,0,0,0,9,30,0,2,1,6,0,4,4.6,4.1
Mike Seidman,72,,CAR,TE,22,12,5,0,0,0,0,0,0,0,0,10,5,35,0,4,8.5,6.0
Edell Shepherd,150,,TAM,WR,23,2,0,0,0,0,0,0,0,0,0,6,4,38,0,4,7.8,5.8
Charlie Batch,65,,PIT,QB,29,4,0,4,8,47,0,0,1,11,0,0,0,0,0,3,2.5,2.0
Byron Chamberlain,76,,WAS,TE,32,4,1,0,0,0,0,0,0,0,0,4,4,29,0,3,6.9,4.9
Ronald Curry,153,,OAK,WR,24,16,2,0,0,0,0,0,1,0,0,10,5,31,0,3,7.6,4.6
Trent Dilfer,64,,SEA,QB,31,5,0,4,8,31,1,1,2,-1,0,0,0,0,0,3,3.1,2.1
Talman Gardner,154,,NOR,WR,23,10,1,0,0,0,0,0,0,0,0,15,3,29,0,3,5.9,4.4
Karl Hankton,156,,CAR,WR,33,14,0,0,0,0,0,0,0,0,0,4,2,27,0,3,4.7,3.7
Patrick Hape,74,,DEN,TE,29,16,0,0,0,0,0,0,0,0,0,4,3,30,0,3,6.0,4.5
Frisman Jackson,155,,CLE,WR,24,5,0,0,1,0,0,0,0,0,0,5,2,29,0,3,4.9,3.9
Leon Johnson,147,,SDG,RB,29,14,0,0,0,0,0,0,4,26,0,2,0,0,0,3,2.1,1.6
Chris Luzar,75,,JAX,TE,24,11,1,0,0,0,0,0,0,0,0,4,3,30,0,3,6.0,4.5
Mike McMahon,66,,DET,QB,24,3,0,9,31,87,0,2,5,32,0,0,0,0,0,3,4.2,3.7
Chad Mustard,77,,CLE,TE,26,10,0,0,0,0,0,0,0,0,0,6,4,29,0,3,6.9,4.9
Jeb Putzier,73,,DEN,TE,24,4,0,0,0,0,0,0,0,0,0,5,4,34,0,3,7.4,5.4
Cecil Sapp,142,,DEN,RB,25,1,0,0,0,0,0,0,12,31,0,0,0,0,0,3,3.1,3.1
John Simon,144,,WAS,RB,25,4,0,0,0,0,0,0,3,9,0,3,3,21,0,3,5.5,3.5
Terrelle Smith,146,,NOR,RB,25,15,10,0,0,0,0,0,0,0,0,10,6,28,0,3,8.8,5.8
Charles Stackhouse,145,,MIN,RB,23,14,2,0,0,0,0,0,1,0,0,7,6,30,0,3,9.0,6.0
Jonathan Wells,143,,HOU,RB,24,13,0,0,0,0,0,0,5,14,0,4,2,17,0,3,5.1,4.1
Stephen Alexander,79,,SDG,,28,3,0,0,0,0,0,0,0,0,0,6,0,0,0,2,2.0,2.0
Bill Baber,80,,KAN,TE,24,16,0,0,0,0,0,0,0,0,0,1,1,20,0,2,3.0,2.5
Antonio Brown,161,,BUF,WR,25,16,0,0,0,0,0,0,1,17,0,0,0,0,0,2,1.2,0.7
Todd Collins,67,,KAN,QB,32,5,0,9,12,74,0,0,8,-7,0,0,0,0,0,2,2.3,2.3
Joe Davenport,78,,IND,TE,27,16,2,0,0,0,0,0,0,0,0,8,3,23,0,2,5.3,3.8
Darnell Dinkins,82,,NYG,TE,26,7,0,0,0,0,0,0,0,0,0,5,2,16,0,2,3.6,2.6
Kevin Dyson,164,,CAR,WR,28,1,0,0,0,0,0,0,0,0,0,2,2,15,0,2,3.5,2.5
Omar Easy,150,,KAN,RB,26,15,0,0,0,0,0,0,0,0,0,5,3,19,0,2,4.9,3.4
Doug Gabriel,160,,OAK,WR,23,12,0,0,0,0,0,0,0,0,0,1,1,17,0,2,8.7,8.2
Chris Hetherington,148,,OAK,RB,31,14,1,0,0,0,0,0,0,0,0,4,2,23,0,2,4.3,3.3
Keenan Howry,163,,MIN,WR,22,16,1,0,0,0,0,0,0,0,0,6,2,15,0,2,3.5,2.5
Brock Huard,68,,IND,QB,27,2,0,2,3,22,0,0,3,8,0,0,0,0,0,2,1.2,0.7
Kevin Kasper,158,,ARI,WR,26,7,0,0,0,0,0,0,1,-4,0,6,1,23,0,2,2.9,2.4
George Layne,151,,ATL,RB,25,3,0,0,0,0,0,0,1,15,0,2,1,3,0,2,2.8,2.3
Adrian Madise,157,,DEN,WR,23,11,0,0,0,0,0,0,1,10,0,3,2,10,0,2,3.5,2.0
Jamar Martin,152,,DAL,RB,23,14,1,0,0,0,0,0,4,7,0,4,2,9,0,2,3.6,2.6
Lee Mays,162,,PIT,WR,25,16,0,0,0,0,0,0,0,0,0,3,2,17,0,2,3.7,2.7
Fred McCrary,154,,NWE,RB,31,6,3,0,0,0,0,0,3,3,0,5,2,12,0,2,3.5,2.5
Sultan McCullough,149,,WAS,RB,23,1,0,0,0,0,0,0,1,9,0,3,3,13,0,2,5.2,3.7
Kevin Walter,159,,CIN,WR,22,11,0,0,0,0,0,0,0,0,0,4,3,18,0,2,4.8,3.3
Kevin Ware,81,,WAS,TE,23,11,2,0,0,0,0,0,0,0,0,7,3,17,0,2,4.7,3.2
Nick Luchey,153,,GNB,RB,26,11,2,0,0,0,0,0,1,3,0,2,1,12,0,2,2.5,2.0
B.J. Askew,158,,NYJ,RB,23,16,0,0,0,0,0,0,2,9,0,0,0,0,0,1,0.9,0.9
