 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-3.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Stephen Hill,90,,NYJ,WR,21,11,8,0,0,0,0,0,0,0,0,47,21,252,3,43,67.2,53.7
Aldrick Robinson,91,,WAS,WR,24,15,2,0,0,0,0,0,1,14,0,19,11,237,3,43,57.1,48.6
Brad Smith,95,,BUF,WR,29,15,2,0,1,0,0,1,14,116,1,22,14,152,2,43,69.8,56.8
Ben Tate,67,,HOU,RB,24,11,0,0,0,0,0,0,65,279,2,11,11,49,0,43,57.8,48.3
Rob Housler,37,,ARI,TE,24,15,9,0,0,0,0,0,0,0,0,68,45,417,0,42,89.7,64.2
Cedric Benson,69,,GNB,RB,30,5,5,0,0,0,0,0,71,248,1,15,14,97,0,41,57.5,47.5
Brandon Bolden,68,,NWE,RB,22,10,0,0,0,0,0,0,56,274,2,2,2,11,0,41,45.5,41.5
Coby Fleener,38,,IND,TE,24,12,10,0,0,0,0,0,0,0,0,48,26,281,2,40,69.1,53.1
Louis Murphy,96,,CAR,WR,25,16,5,0,0,0,0,0,1,3,0,61,25,336,1,40,73.9,58.4
Montell Owens,71,,JAX,RB,28,13,4,0,0,0,0,0,42,209,1,10,8,113,0,40,54.2,44.2
Cedric Peerman,70,,CIN,RB,26,14,1,0,0,0,0,0,36,258,1,9,9,85,0,40,52.3,44.8
Jonathan Baldwin,100,,KAN,WR,23,15,7,0,0,0,0,0,0,0,0,47,20,325,1,39,61.5,48.5
T.J. Graham,99,,BUF,WR,23,15,11,0,0,0,0,0,1,5,0,58,31,322,1,39,72.7,54.2
Devery Henderson,97,,NOR,WR,30,15,9,0,0,0,0,0,1,13,0,47,22,316,1,39,63.9,49.9
Peyton Hillis,72,,KAN,RB,26,13,2,0,1,0,0,0,85,309,1,14,10,62,0,39,54.1,44.1
Chaz Schilens,98,,NYJ,WR,27,15,6,0,0,0,0,0,0,0,0,41,28,289,2,39,70.9,52.9
Tom Crabtree,39,,GNB,TE,27,14,6,0,0,0,0,0,0,0,0,12,8,203,3,38,49.3,42.3
Logan Paulsen,40,,WAS,TE,25,16,10,0,0,0,0,0,0,0,0,38,25,308,1,37,64.8,49.3
Lamar Miller,73,,MIA,RB,21,13,1,0,0,0,0,0,51,250,1,8,6,45,0,36,44.5,38.5
Montario Hardesty,76,,CLE,RB,25,13,1,0,0,0,0,0,65,271,1,5,2,16,0,35,39.7,35.7
Chris Ivory,74,,NOR,RB,24,6,2,0,0,0,0,0,40,217,2,3,2,15,0,35,40.2,36.2
William Powell,75,,ARI,RB,24,13,1,0,0,0,0,0,60,217,0,25,19,132,0,35,59.9,44.4
James Starks,77,,GNB,RB,26,6,2,0,0,0,0,0,71,255,1,6,4,31,0,35,41.6,36.6
Toby Gerhart,78,,MIN,RB,25,16,0,0,0,0,0,0,50,169,1,27,20,155,0,34,62.4,44.4
Craig Stevens,41,,TEN,TE,28,15,15,0,0,0,0,0,0,0,0,33,23,275,1,34,59.5,45.0
Charles Clay,80,,MIA,RB,23,14,9,0,0,0,0,0,0,0,0,33,18,212,2,33,54.2,42.2
Kirk Cousins,38,,WAS,QB,24,3,1,33,48,466,4,3,3,22,0,0,0,0,0,33,38.8,35.8
Fred Davis,43,,WAS,TE,26,7,7,0,0,0,0,0,1,1,0,31,24,325,0,33,59.6,44.6
Kellen Davis,42,,CHI,TE,27,16,15,0,0,0,0,0,0,0,0,44,19,229,2,33,55.9,42.4
Kevin Smith,79,,DET,RB,26,12,2,0,0,0,0,0,37,134,1,16,10,79,1,33,46.3,38.3
David Thomas,44,,NOR,TE,29,15,7,0,0,0,0,0,0,0,0,17,11,86,4,33,43.6,38.1
Lance Ball,81,,DEN,RB,27,15,0,0,0,0,0,0,42,158,1,12,7,61,1,32,42.9,35.4
Armon Binns,103,,2TM,WR,23,11,5,0,0,0,0,0,0,0,0,40,24,277,1,32,59.7,43.7
Delone Carter,83,,IND,RB,25,10,0,0,0,0,0,0,32,122,3,2,1,13,0,32,35.5,32.0
Robert Meachem,102,,SDG,WR,28,15,3,0,0,0,0,0,1,-6,0,32,14,207,2,32,49.1,39.1
Eddie Royal,104,,SDG,WR,26,10,2,0,0,0,0,0,3,22,0,44,23,234,1,32,57.6,43.1
Evan Royster,82,,WAS,RB,25,16,0,0,0,0,0,0,23,88,2,23,15,109,0,32,49.7,39.2
John Skelton,39,,ARI,QB,24,7,6,109,201,1132,2,9,4,5,0,0,0,0,0,32,45.8,40.8
Damian Williams,101,,TEN,WR,24,13,2,0,0,0,0,0,0,0,0,45,30,324,0,32,65.4,47.4
Devin Hester,107,,CHI,WR,30,15,5,0,0,0,0,0,3,6,0,40,23,242,1,31,56.8,42.3
Santonio Holmes,105,,NYJ,WR,28,4,4,0,0,0,0,0,0,0,0,41,20,272,1,31,55.2,41.2
Marvin Jones,106,,CIN,WR,22,11,5,0,0,0,0,0,3,47,0,32,18,201,1,31,51.8,39.8
Jason Snelling,84,,ATL,RB,29,16,2,0,0,0,0,0,18,63,0,35,31,203,1,31,65.6,46.1
Dwayne Harris,108,,DAL,WR,25,16,0,0,0,0,0,0,0,0,0,31,17,222,1,30,56.2,44.7
Michael Robinson,109,,SEA,WR,29,16,6,0,0,0,0,0,12,49,0,15,13,126,2,30,45.5,36.0
Jordan Cameron,46,,CLE,TE,24,14,6,0,0,0,0,0,0,0,0,40,20,226,1,29,51.6,38.6
Clay Harbor,86,,PHI,RB,25,14,9,0,0,0,0,0,0,0,0,39,25,186,2,29,57.6,41.1
DuJuan Harris,85,,GNB,RB,24,4,2,0,0,0,0,0,34,157,2,2,2,17,0,29,34.4,30.4
Kyle Williams,110,,SFO,WR,24,11,3,0,0,0,0,0,4,21,0,22,14,212,1,29,46.3,36.3
Darrel Young,45,,WAS,TE,25,16,8,0,0,0,0,0,14,60,0,9,8,109,2,29,39.9,32.9
Rashard Mendenhall,87,,PIT,RB,25,6,4,0,0,0,0,0,51,182,0,10,9,62,1,28,41.4,32.9
Brian Quick,112,,STL,WR,23,15,1,0,0,0,0,0,0,0,0,27,11,156,2,28,41.6,33.1
Jordan Shipley,111,,2TM,WR,27,7,2,0,0,0,0,0,0,0,0,39,23,244,1,28,55.4,39.9
LeGarrette Blount,88,,TAM,RB,26,13,0,0,0,0,0,0,41,151,2,2,1,2,0,27,31.3,27.8
Ryan Grant,91,,2TM,RB,30,5,1,0,0,0,0,0,32,132,2,2,1,34,0,27,31.6,27.1
John Kuhn,90,,GNB,RB,30,14,3,0,0,0,0,0,23,63,1,18,15,148,0,27,45.1,34.6
Jorvorskie Lane,89,,MIA,RB,25,16,5,0,0,0,0,0,13,13,2,12,11,79,1,27,39.2,32.7
Tashard Choice,93,,BUF,RB,28,12,0,0,0,0,0,0,47,193,1,9,4,9,0,26,33.2,28.2
Braylon Edwards,114,,2TM,WR,29,13,4,0,0,0,0,0,0,0,0,35,18,199,1,26,46.9,34.9
Derek Hagan,115,,OAK,WR,28,14,2,0,0,0,0,0,0,0,0,36,20,259,0,26,48.9,35.9
Terrelle Pryor,40,,OAK,QB,23,3,1,14,30,155,2,1,10,51,1,1,1,22,0,26,27.5,27.0
Chris Rainey,92,,PIT,RB,24,16,0,0,0,0,0,0,26,102,2,22,14,60,0,26,44.2,33.2
Dante Rosario,47,,SDG,TE,28,13,2,0,0,0,0,0,0,0,0,18,10,95,3,26,36.5,30.5
Micheal Spurlock,113,,2TM,WR,29,14,1,0,0,0,0,0,0,0,0,29,23,200,1,26,64.0,49.5
Mohamed Massaquoi,117,,CLE,WR,26,9,5,0,0,0,0,0,0,0,0,33,17,254,0,25,45.4,33.9
Jerome Simpson,116,,MIN,WR,26,12,10,0,0,0,0,0,0,0,0,52,26,274,0,25,55.4,38.4
Brandon Tate,118,,CIN,WR,25,16,3,0,0,0,0,0,1,0,0,25,13,211,1,25,42.1,31.6
Clyde Gates,119,,NYJ,WR,26,11,2,0,0,0,0,0,1,12,0,33,16,224,0,24,42.6,31.6
Vonta Leach*+,94,,BAL,RB,31,16,13,0,0,0,0,0,9,32,1,24,21,143,0,24,47.5,34.0
LaVon Brazill,123,,IND,WR,23,15,0,0,0,0,0,0,0,0,0,24,11,186,1,23,37.6,28.1
Juron Criner,121,,OAK,WR,23,12,0,0,0,0,0,0,0,0,0,33,16,151,1,23,42.1,31.1
Ed Dickson,48,,BAL,TE,25,13,11,0,0,0,0,0,0,0,0,33,21,225,0,23,46.5,33.0
Damaris Johnson,122,,PHI,WR,23,14,1,0,0,0,0,0,3,12,0,31,19,256,0,23,52.8,38.3
Laurent Robinson,120,,JAX,WR,27,7,4,0,0,0,0,0,0,0,0,43,24,252,0,23,51.2,35.2
Luke Stocker,49,,TAM,TE,24,16,11,0,0,0,0,0,0,0,0,27,16,165,1,23,41.5,30.5
Mike Thomas,124,,2TM,WR,25,16,4,0,0,0,0,0,7,57,0,40,18,108,1,23,43.5,31.5
Ramses Barden,125,,NYG,WR,26,12,1,0,0,0,0,0,0,0,0,21,14,220,0,22,39.0,29.0
Early Doucet,126,,ARI,WR,27,12,3,0,0,0,0,0,2,9,0,53,28,207,0,22,52.6,35.6
Jamie Harper,95,,TEN,RB,23,10,0,0,0,0,0,0,19,30,3,1,1,8,0,22,22.8,22.3
Jerricho Cotchery,128,,PIT,WR,30,14,2,0,0,0,0,0,0,0,0,27,17,205,0,21,40.5,29.0
Will Heller,50,,DET,TE,31,16,5,0,0,0,0,0,0,0,0,23,17,150,1,21,41.0,29.5
Jacob Hester,97,,DEN,RB,27,3,0,0,0,0,0,0,17,81,2,1,1,7,0,21,21.8,21.3
Lestar Jean,127,,HOU,WR,24,14,1,0,0,0,0,0,0,0,0,12,6,151,1,21,30.1,24.1
Niles Paul,96,,WAS,RB,23,16,4,0,0,0,0,0,1,-1,0,15,8,152,1,21,32.1,25.1
Armando Allen,100,,CHI,RB,23,15,0,0,0,0,0,0,27,124,1,3,2,16,0,20,25.0,21.0
Anthony Dixon,101,,SFO,RB,25,16,0,0,0,0,0,0,21,78,2,0,0,0,0,20,19.8,19.8
Donald Driver,130,,GNB,WR,37,13,1,0,0,0,0,0,0,0,0,13,8,77,2,20,27.7,23.7
Will Johnson,98,,PIT,RB,23,16,7,0,0,0,0,0,2,7,0,26,15,137,1,20,38.4,27.9
Keshawn Martin,129,,HOU,WR,22,16,1,0,0,0,0,0,4,53,0,28,10,85,1,20,29.8,24.8
Chris Ogbonnaya,102,,CLE,RB,26,15,1,0,0,0,0,0,8,30,0,32,24,187,0,20,47.7,31.7
Jalen Parmele,99,,JAX,RB,27,11,2,0,0,0,0,0,40,143,0,9,7,60,0,20,30.3,23.8
Curtis Brinkley,103,,SDG,RB,27,10,1,0,0,0,0,0,39,115,0,15,12,77,0,19,34.2,25.2
Kris Durham,131,,DET,WR,24,4,3,0,0,0,0,0,0,0,0,21,8,125,1,19,29.5,22.5
Marlon Moore,132,,MIA,WR,25,14,2,0,0,0,0,0,1,9,0,9,6,116,1,19,27.5,21.5
Devin Aromashodu,134,,MIN,WR,28,15,0,0,0,0,0,0,0,0,0,22,11,182,0,18,32.2,23.7
Tandon Doss,133,,BAL,WR,23,14,0,0,0,0,0,0,0,0,0,17,7,123,1,18,28.3,21.8
Byron Leftwich,42,,PIT,QB,32,2,1,25,53,272,0,1,1,31,1,0,0,0,0,18,19.0,19.0
Joe McKnight,104,,NYJ,RB,24,15,0,0,0,0,0,0,30,179,0,2,1,18,0,18,28.7,24.2
Tyrod Taylor,41,,BAL,QB,23,7,0,17,29,179,0,1,14,73,1,0,0,0,0,18,19.5,19.5
Jason Campbell,43,,CHI,QB,31,6,1,32,51,265,2,2,7,28,0,0,0,0,0,17,19.4,19.4
Jed Collins,106,,NOR,RB,26,15,7,0,0,0,0,0,0,0,0,16,14,70,2,17,32.0,24.0
Brian Leonard,105,,CIN,RB,28,15,0,0,0,0,0,0,33,106,0,15,11,67,0,17,31.3,22.8
Ryan Williams,107,,ARI,RB,22,5,3,0,0,0,0,0,58,164,0,10,7,44,0,17,28.8,20.3
Jeremy Stewart,108,,OAK,RB,23,4,0,0,0,0,0,0,25,101,0,8,8,62,0,16,27.3,20.3
Charlie Batch,44,,PIT,QB,38,2,2,45,70,475,1,4,0,0,0,0,0,0,0,15,22.0,19.0
Deion Branch,136,,NWE,WR,33,10,4,0,0,0,0,0,0,0,0,29,16,145,0,15,33.5,22.5
Shaun Hill,45,,DET,QB,32,1,0,10,13,172,2,0,1,-1,0,0,0,0,0,15,14.8,14.8
LaMichael James,109,,SFO,RB,23,4,0,0,0,0,0,0,27,125,0,5,3,29,0,15,21.4,16.9
Dion Lewis,111,,PHI,RB,22,9,0,0,0,0,0,0,13,69,1,2,2,24,0,15,17.3,16.3
Rishard Matthews,135,,MIA,WR,23,8,1,0,0,0,0,0,0,0,0,20,11,151,0,15,29.1,20.6
Danny Ware,112,,TAM,RB,27,16,1,0,0,0,0,0,11,51,0,20,14,100,0,15,32.1,22.1
Leon Washington*,110,,SEA,RB,30,16,0,0,0,0,0,0,23,83,1,8,4,31,0,15,26.4,23.4
Gary Barnidge,52,,CAR,TE,27,16,5,0,0,0,0,0,0,0,0,6,6,78,1,14,19.8,16.8
Baron Batch,114,,PIT,RB,25,12,0,0,0,0,0,0,25,49,1,5,4,31,0,14,18.0,16.0
Brian Hoyer,46,,ARI,QB,27,2,1,30,53,330,1,2,1,6,0,0,0,0,0,14,18.8,15.8
Erik Lorig,113,,TAM,RB,26,16,7,0,0,0,0,0,0,0,0,19,12,83,1,14,26.3,20.3
Mewelde Moore,115,,IND,RB,30,9,0,0,0,0,0,0,13,20,0,8,6,77,1,14,20.7,16.7
Matthew Mulligan,51,,STL,TE,27,16,9,0,0,0,0,0,0,0,0,12,8,84,1,14,22.4,18.4
Jordan Norwood,137,,CLE,WR,26,2,0,0,0,0,0,0,1,1,0,19,13,137,0,14,29.8,20.3
Anthony Allen,116,,BAL,RB,24,16,0,0,0,0,0,0,16,61,1,4,2,12,0,13,15.3,14.3
Cole Beasley,139,,DAL,WR,23,10,0,0,0,0,0,0,0,0,0,24,15,128,0,13,30.8,20.3
Kevin Boss,56,,KAN,TE,28,2,2,0,0,0,0,0,0,0,0,3,3,65,1,13,15.5,14.0
Stanley Havili,118,,PHI,RB,25,15,2,0,0,0,0,0,6,22,1,12,7,43,0,13,19.5,16.0
Henry Hynoski,117,,NYG,RB,24,16,11,0,0,0,0,0,5,20,0,15,11,50,1,13,24.0,18.5
Jeff King,55,,ARI,TE,29,16,12,0,0,0,0,0,0,0,0,29,17,129,0,13,32.9,21.4
Ryan Lindley,47,,ARI,QB,23,6,4,89,171,752,0,7,4,7,0,0,0,0,0,13,24.8,19.8
Leonard Pope,54,,PIT,TE,29,16,2,0,0,0,0,0,0,0,0,4,3,9,2,13,15.9,14.4
Lee Smith,53,,BUF,TE,25,16,7,0,0,0,0,0,0,0,0,4,4,13,2,13,17.3,15.3
Steve Smith,138,,STL,WR,27,9,2,0,0,0,0,0,0,0,0,25,14,131,0,13,30.1,20.1
Armanti Edwards,141,,CAR,WR,24,16,0,0,1,0,0,0,0,0,0,9,5,121,0,12,20.1,14.6
Greg McElroy,48,,NYJ,QB,24,2,1,19,31,214,1,1,8,30,0,0,0,0,0,12,13.6,12.6
John Phillips,57,,DAL,TE,25,16,9,0,0,0,0,0,0,0,0,10,8,55,1,12,19.5,15.5
Kealoha Pilares,142,,CAR,WR,24,8,0,0,0,0,0,0,1,17,0,4,2,42,1,12,13.9,12.9
Donte' Stallworth,140,,NWE,WR,32,1,0,0,0,0,0,0,0,0,0,2,1,63,1,12,13.3,12.8
Tim Tebow,119,,NYJ,RB,25,12,2,6,8,39,0,0,32,102,0,1,0,0,0,12,14.8,11.8
Keith Toston,121,,JAX,RB,25,5,1,0,0,0,0,0,17,74,0,4,3,41,0,12,14.5,13.0
Lawrence Vickers,120,,DAL,RB,29,16,6,0,0,0,0,0,3,11,0,15,13,104,0,12,27.5,18.0
Josh Cooper,144,,CLE,WR,23,6,0,0,0,0,0,0,0,0,0,19,8,106,0,11,21.6,14.6
Lance Dunbar,122,,DAL,RB,22,12,0,0,0,0,0,0,21,75,0,12,6,33,0,11,16.8,13.8
Kevin Elliott,143,,JAX,WR,24,13,1,0,0,0,0,0,0,0,0,31,10,108,0,11,23.8,15.8
Michael Hoomanawanui,58,,NWE,TE,24,14,6,0,0,0,0,0,0,0,0,7,5,109,0,11,18.9,13.4
Plaxico Burress,146,,PIT,WR,35,4,3,0,0,0,0,0,0,0,0,7,3,42,1,10,13.2,11.7
Stephen Burton,148,,MIN,WR,23,12,1,0,0,0,0,0,0,0,0,11,5,35,1,10,14.5,12.0
Orson Charles,59,,CIN,TE,21,16,6,0,0,0,0,0,0,0,0,10,8,101,0,10,21.1,14.1
Drew Davis,147,,ATL,WR,23,16,0,0,0,0,0,0,0,0,0,5,4,40,1,10,14.0,12.0
Thaddeus Lewis,49,,CLE,QB,27,1,1,22,32,204,1,1,1,3,0,0,0,0,0,10,11.5,11.5
Bruce Miller,124,,SFO,RB,25,16,13,0,0,0,0,0,5,18,0,13,12,84,0,10,22.2,16.2
Kyle Orton,50,,DAL,QB,30,1,0,9,10,89,1,0,0,0,0,0,0,0,0,10,9.6,9.6
Bear Pascoe,125,,NYG,RB,26,15,3,0,0,0,0,0,0,0,0,9,4,35,1,10,13.5,11.5
Brian Robiskie,145,,DET,WR,25,6,0,0,0,0,0,0,0,0,0,6,4,44,1,10,14.4,12.4
Phillip Tanner,123,,DAL,RB,24,14,0,0,0,0,0,0,25,61,0,5,4,41,0,10,14.2,12.2
David Ausberry,61,,OAK,TE,25,16,0,0,0,0,0,0,0,0,0,12,7,92,0,9,16.2,12.7
Dorin Dickerson,127,,BUF,RB,24,12,0,0,0,0,0,0,1,-8,0,15,9,117,0,9,21.9,13.4
Daniel Fells,64,,NWE,TE,29,13,4,0,0,0,0,0,0,0,0,10,4,85,0,9,12.5,10.5
James Hanna,63,,DAL,TE,23,16,2,0,0,0,0,0,0,0,0,11,8,86,0,9,16.6,12.6
Todd Heap,60,,ARI,TE,32,2,1,0,0,0,0,0,0,0,0,13,8,94,0,9,17.4,13.4
Colt McCoy,52,,CLE,QB,26,3,0,9,17,79,1,0,4,15,0,0,0,0,0,9,8.7,8.7
Matt Moore,51,,MIA,QB,28,2,0,11,19,131,1,0,5,-3,0,3,0,0,0,9,8.9,8.9
Richard Murphy,126,,JAX,RB,26,5,0,0,0,0,0,0,23,92,0,1,0,0,0,9,9.2,9.2
Matt Spaeth,62,,CHI,TE,29,16,8,0,0,0,0,0,0,0,0,10,6,28,1,9,14.8,11.8
Matt Willis,149,,DEN,WR,28,15,0,0,0,0,0,0,0,0,0,22,10,90,0,9,19.0,14.0
Nate Byham,67,,TAM,TE,24,11,2,0,0,0,0,0,0,0,0,4,3,18,1,8,10.8,9.3
Terrance Copper,151,,KAN,WR,30,15,0,0,0,0,0,0,1,1,0,12,8,79,0,8,16.0,12.0
Jason Hill,152,,NYJ,WR,27,4,0,0,0,0,0,0,0,0,0,3,2,15,1,8,9.5,8.5
Michael Palmer,66,,ATL,TE,24,13,2,0,0,0,0,0,0,0,0,6,6,22,1,8,14.2,11.2
DeVier Posey,150,,HOU,WR,22,11,0,0,0,0,0,0,1,-3,0,14,6,87,0,8,14.4,11.4
Konrad Reuland,65,,NYJ,TE,25,16,3,0,0,0,0,0,0,0,0,16,11,83,0,8,19.3,13.8
Kahlil Bell,131,,2TM,RB,26,7,0,0,0,0,0,0,29,76,0,2,2,13,0,7,9.9,7.9
Steve Breaston,153,,KAN,WR,29,10,4,0,0,0,0,0,0,0,0,15,7,74,0,7,14.4,10.9
Rhett Ellison,70,,MIN,TE,24,16,7,0,0,0,0,0,0,0,0,9,7,65,0,7,13.5,10.0
Jabar Gaffney,156,,MIA,WR,32,3,0,0,0,0,0,0,0,0,0,10,4,68,0,7,10.8,8.8
Richard Gordon,69,,OAK,TE,25,13,1,0,0,0,0,0,0,0,0,7,2,9,1,7,8.9,7.9
Brandon Jackson,128,,CLE,RB,27,2,0,0,0,0,0,0,8,54,0,4,2,20,0,7,9.4,8.4
Greg Jones,129,,JAX,RB,31,12,4,0,0,0,0,0,5,8,0,14,11,64,0,7,18.2,12.7
Le'Ron McClain,130,,SDG,RB,28,16,9,0,0,0,0,0,14,42,0,10,8,29,0,7,15.1,11.1
Jamar Newsome,154,,KAN,WR,25,6,2,0,0,0,0,0,0,0,0,16,5,73,0,7,12.3,9.8
Ben Obomanu,155,,SEA,WR,29,8,0,0,0,0,0,0,1,11,0,9,4,58,0,7,10.9,8.9
David Reed,157,,BAL,WR,25,5,0,0,0,0,0,0,0,0,0,6,5,66,0,7,11.6,9.1
Darius Reynaud,132,,TEN,RB,28,16,0,0,0,0,0,0,16,33,0,10,5,35,0,7,29.8,27.3
Guy Whimper,68,,JAX,TE,29,16,6,0,0,0,0,0,0,0,0,3,2,11,1,7,9.1,8.1
Cyrus Gray,133,,KAN,RB,23,10,0,0,0,0,0,0,7,44,0,3,2,18,0,6,8.2,7.2
Ladarius Green,73,,SDG,TE,22,4,1,0,0,0,0,0,0,0,0,4,4,56,0,6,9.6,7.6
Virgil Green,158,,DEN,WR,24,12,2,0,0,0,0,0,0,0,0,6,5,63,0,6,11.3,8.8
Lavelle Hawkins,159,,TEN,WR,26,7,1,0,0,0,0,0,0,0,0,11,5,62,0,6,11.2,8.7
Lex Hilliard,135,,2TM,RB,28,14,9,0,0,0,0,0,9,33,0,9,4,23,0,6,9.6,7.6
Mike Johnson,71,,ATL,TE,25,16,1,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Chris Pressley,134,,CIN,RB,26,14,7,0,0,0,0,0,0,0,0,3,1,1,1,6,7.1,6.6
Michael Preston,160,,TEN,WR,23,4,0,0,0,0,0,0,0,0,0,6,5,59,0,6,10.9,8.4
D.J. Williams,72,,GNB,TE,24,13,2,0,0,0,0,0,0,0,0,15,7,57,0,6,12.7,9.2
Seyi Ajirotutu,164,,SDG,WR,25,3,1,0,0,0,0,0,0,0,0,4,3,45,0,5,7.5,6.0
Brandon Banks,163,,WAS,WR,25,12,0,0,0,0,0,0,7,36,0,8,8,15,0,5,13.1,9.1
Garrett Celek,76,,SFO,TE,24,13,0,0,0,0,0,0,0,0,0,7,4,51,0,5,9.1,7.1
Josh Cribbs*,165,,CLE,WR,29,16,2,0,0,0,0,0,6,42,0,11,7,63,0,5,14.5,8.0
Roy Helu,139,,WAS,RB,24,3,0,0,0,0,0,0,2,2,0,7,7,45,0,5,11.7,8.2
Quinn Johnson,140,,TEN,RB,26,16,8,0,0,0,0,0,4,5,0,8,5,40,0,5,9.5,7.0
Steve Maneri,75,,KAN,TE,24,13,8,0,0,0,0,0,0,0,0,12,5,51,0,5,10.1,7.6
Randy McMichael,136,,SDG,RB,33,16,10,0,0,0,0,0,0,0,0,13,9,51,0,5,14.1,9.6
David Paulson,74,,PIT,TE,23,16,5,0,0,0,0,0,0,0,0,11,7,51,0,5,12.1,8.6
Isaiah Pead,137,,STL,RB,23,15,1,0,0,0,0,0,10,54,0,4,3,16,0,5,9.0,6.5
Alex Smith,138,,CLE,RB,30,12,2,0,0,0,0,0,0,0,0,18,13,47,0,5,17.7,11.2
Taylor Thompson,77,,TEN,TE,23,16,4,0,0,0,0,0,0,0,0,14,6,46,0,5,10.6,7.6
Ryan Whalen,161,,CIN,WR,23,9,0,0,0,0,0,0,0,0,0,12,7,53,0,5,12.3,8.8
Devon Wylie,162,,KAN,WR,24,6,1,0,0,0,0,0,0,0,0,12,6,53,0,5,11.3,8.3
Kyle Adams,78,,CHI,TE,24,15,2,0,0,0,0,0,0,0,0,8,4,40,0,4,8.0,6.0
Arrelious Benn,169,,TAM,WR,24,8,1,0,0,0,0,0,3,16,0,6,4,26,0,4,8.2,6.2
Greg Camarillo,166,,NOR,WR,30,5,0,0,0,0,0,0,0,0,0,5,4,44,0,4,8.4,6.4
John Carlson,167,,MIN,WR,28,14,6,0,0,0,0,0,0,0,0,14,8,43,0,4,12.3,8.3
Toney Clemons,171,,JAX,WR,24,4,0,0,0,0,0,0,0,0,0,11,3,41,0,4,7.1,5.6
Nate Eachus,142,,KAN,RB,22,11,2,0,0,0,0,0,5,18,0,3,1,19,0,4,4.7,4.2
Jerome Felton*,144,,MIN,RB,26,16,7,0,0,0,0,0,0,0,0,4,3,35,0,4,6.5,5.0
Charly Martin,168,,SEA,WR,28,4,1,0,0,0,0,0,0,0,0,6,4,42,0,4,8.2,6.2
Ruvell Martin,170,,BUF,WR,30,14,0,0,0,0,0,0,0,0,0,6,4,41,0,4,8.1,6.1
Bernard Scott,143,,CIN,RB,28,2,0,0,0,0,0,0,8,35,0,0,0,0,0,4,3.5,3.5
Anthony Sherman,141,,ARI,RB,24,13,4,0,0,0,0,0,0,0,0,8,5,39,0,4,8.9,6.4
Kris Adams,179,,IND,WR,25,3,0,0,0,0,0,0,0,0,0,8,2,26,0,3,4.6,3.6
Jarrett Boykin,178,,GNB,WR,23,10,0,0,0,0,0,0,0,0,0,6,5,27,0,3,7.7,5.2
Travaris Cadet,147,,NOR,RB,23,13,0,0,0,0,0,0,1,5,0,8,5,44,0,3,8.9,5.4
Andre Caldwell,172,,DEN,WR,27,8,0,0,0,0,0,0,1,14,0,4,1,18,0,3,4.2,3.7
Ben Hartsock,80,,CAR,TE,32,15,5,0,0,0,0,0,0,0,0,3,2,30,0,3,5.0,4.0
Jerrel Jernigan,176,,NYG,WR,23,9,0,0,0,0,0,0,1,6,0,5,3,22,0,3,5.8,4.3
Taiwan Jones,146,,OAK,RB,24,14,0,0,0,0,0,0,6,21,0,2,2,11,0,3,5.2,4.2
Jermaine Kearse,173,,SEA,WR,22,7,1,0,0,0,0,0,0,0,0,7,3,31,0,3,6.1,4.6
Matt Leinart,54,,OAK,QB,29,2,0,16,33,115,0,1,0,0,0,0,0,0,0,3,3.6,3.6
Mike McNeill,79,,STL,TE,24,14,1,0,0,0,0,0,0,0,0,7,4,31,0,3,7.1,5.1
David Nelson,175,,BUF,WR,26,1,1,0,0,0,0,0,0,0,0,5,2,31,0,3,5.1,4.1
Javon Ringer,148,,TEN,RB,25,2,0,0,0,0,0,0,2,14,0,5,3,12,0,3,5.6,4.1
Deonte Thompson,174,,BAL,WR,23,6,0,0,0,0,0,0,0,0,0,6,5,51,0,3,9.1,5.6
Eric Weems,177,,CHI,WR,27,16,1,0,0,0,0,0,0,0,0,4,2,27,0,3,4.7,3.7
Johnny White,145,,2TM,RB,24,7,0,0,0,0,0,0,8,34,0,0,0,0,0,3,3.4,3.4
T.J. Yates,53,,HOU,QB,25,4,0,4,10,38,0,1,2,-1,1,0,0,0,0,3,5.4,4.4
Derek Anderson,56,,CAR,QB,29,2,0,4,4,58,0,0,0,0,0,0,0,0,0,2,2.3,2.3
Dezmon Briscoe,181,,WAS,WR,23,7,0,0,0,0,0,0,1,1,0,5,2,22,0,2,4.3,3.3
Chase Daniel,58,,NOR,QB,26,16,0,1,1,10,0,0,3,17,0,0,0,0,0,2,2.1,2.1
Jim Dray,85,,ARI,TE,26,13,0,0,0,0,0,0,0,0,0,2,2,15,0,2,3.5,2.5
Matt Flynn,57,,SEA,QB,27,3,0,5,9,68,0,0,4,-5,0,0,0,0,0,2,2.2,2.2
Mardy Gilyard,182,,2TM,WR,26,8,0,0,0,0,0,0,0,0,0,6,2,15,0,2,3.5,2.5
Bruce Gradkowski,55,,CIN,QB,29,2,0,5,11,65,0,0,4,-2,0,0,0,0,0,2,2.4,2.4
Cory Harkey,81,,STL,TE,22,5,0,0,0,0,0,0,0,0,0,2,1,21,0,2,3.1,2.6
