 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.1,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Mike Buck,47,,NOR,QB,26,4,1,32,54,448,4,3,1,0,0,,0,0,0,28,32.9,28.9
Lincoln Coleman,81,,DAL,RB,24,7,0,0,0,0,0,0,34,132,2,4,4,24,0,28,34.1,28.6
John Stephens,80,,2TM,RB,27,12,5,0,0,0,0,0,54,191,1,8,5,31,0,28,35.7,29.7
Steve Broussard,82,,ATL,RB,26,8,0,0,0,0,0,0,39,206,1,2,1,4,0,27,31.0,27.5
Chris Chandler,48,,PHO,QB,28,4,2,52,103,471,3,2,3,2,0,,0,0,0,27,31.0,27.0
Ron Middleton,25,,WAS,TE,28,16,16,0,0,0,0,0,0,0,0,39,24,154,2,27,54.4,39.4
Derrick Walker,26,,SDG,TE,26,12,11,0,0,0,0,0,0,0,0,39,21,212,1,27,51.2,37.7
Tim Barnett,85,,KAN,WR,25,16,0,0,0,0,0,0,1,3,0,33,17,182,1,25,44.5,33.0
Billy Joe Tolliver,49,,ATL,QB,27,7,2,39,76,464,3,5,7,48,0,,0,0,0,25,33.4,30.4
Ed West,27,,GNB,TE,32,16,7,0,0,0,0,0,0,0,0,42,25,253,0,25,53.3,37.8
Russell Copeland,86,,BUF,WR,22,16,2,0,0,0,0,0,0,0,0,17,13,242,0,24,45.7,35.7
Paul Green,28,,SEA,TE,27,15,8,0,0,0,0,0,0,0,0,47,23,178,1,24,49.8,35.3
Lorenzo Neal,83,,NOR,RB,23,2,2,0,0,0,0,0,21,175,1,,0,0,0,24,26.0,22.5
Hoby Brenner,29,,NOR,TE,34,10,9,0,0,0,0,0,0,0,0,16,11,171,1,23,37.1,28.6
Pat Carter,31,,RAM,TE,27,11,10,0,0,0,0,0,0,0,0,30,14,166,1,23,39.6,29.6
Tim Lester,86,,RAM,RB,25,16,14,0,0,0,0,0,11,74,0,28,18,154,0,23,43.8,31.8
Adrian Murrell,85,,NYJ,RB,23,16,0,0,0,0,0,0,34,157,1,7,5,12,0,23,28.9,21.4
Reggie Rivers,84,,DEN,RB,25,16,2,0,0,0,0,0,15,50,1,7,6,59,1,23,28.9,25.9
James Thornton,30,,NYJ,TE,28,13,6,0,0,0,0,0,0,0,0,17,12,108,2,23,37.8,28.8
Steve Bono,50,,SFO,QB,31,8,0,39,61,416,0,1,12,14,1,,0,0,0,22,26.0,23.0
Fred McAfee,87,,NOR,RB,25,15,4,0,0,0,0,0,51,160,1,2,1,3,0,22,24.8,19.8
Torrance Small,87,,NOR,WR,23,11,0,0,0,0,0,0,0,0,0,26,16,164,1,22,41.4,30.4
Floyd Turner,88,,NOR,WR,27,10,2,0,0,0,0,0,0,0,0,29,12,163,1,22,37.3,28.3
Gary Anderson,90,,2TM,RB,32,10,1,0,0,0,0,0,28,56,0,15,11,89,1,21,29.5,22.0
Marv Cook,32,,NWE,TE,27,16,12,0,0,0,0,0,0,0,0,38,22,154,1,21,45.9,31.4
Ty Hallock,88,,DET,RB,22,16,4,0,0,0,0,0,0,0,0,9,8,88,2,21,28.8,24.8
Todd Kinchen,89,,RAM,WR,24,6,1,0,0,0,0,0,2,10,0,12,8,137,1,21,31.2,23.7
Ostell Miles,89,,CIN,RB,23,15,2,0,0,0,0,0,22,56,1,7,6,89,0,21,26.5,23.5
Aaron Pierce,33,,NYG,TE,24,13,6,0,0,0,0,0,0,0,0,19,12,212,0,21,35.2,25.2
Eric Bieniemy,91,,SDG,RB,24,16,0,0,0,0,0,0,33,135,1,1,1,0,0,20,23.0,19.0
Robert Brooks,91,,GNB,WR,23,14,0,0,0,0,0,0,3,17,0,33,20,180,0,20,48.2,34.7
Lawrence Dawsey,90,,TAM,WR,26,4,4,0,0,0,0,0,0,0,0,24,15,203,0,20,38.3,27.8
O.J. McDuffie,92,,MIA,WR,24,16,0,0,0,0,0,0,1,-4,0,36,19,197,0,19,51.3,36.8
Derrick Ned,94,,NOR,RB,24,14,1,0,0,0,0,0,9,71,1,13,9,54,0,19,27.0,22.0
Mazio Royster,92,,TAM,RB,23,14,0,0,0,0,0,0,33,115,1,5,5,18,0,19,27.3,21.8
Nate Singleton,93,,SFO,WR,25,16,0,0,0,0,0,0,0,0,0,14,8,126,1,19,29.6,22.6
Harvey Williams,93,,KAN,RB,26,7,6,0,0,0,0,0,42,149,0,9,7,42,0,19,27.6,19.6
Jamie Williams,34,,SFO,TE,33,16,0,0,0,0,0,0,0,0,0,20,16,132,1,19,38.2,27.2
Bob Christian,95,,CHI,RB,25,14,1,0,0,0,0,0,8,19,0,24,16,160,0,18,36.9,25.9
Ernie Jones,96,,RAM,WR,29,10,0,0,0,0,0,0,1,4,0,13,5,56,2,18,23.0,20.5
James Lofton,94,,2TM,WR,37,10,2,0,0,0,0,0,0,0,0,33,14,183,0,18,35.3,25.3
Aubrey Matthews,97,,DET,WR,31,14,2,0,0,0,0,0,2,7,0,23,11,171,0,18,31.8,23.3
Pat Newman,95,,NOR,WR,25,16,0,0,0,0,0,0,0,0,0,20,8,121,1,18,29.1,22.1
Fred Barnett,98,,PHI,WR,27,4,4,0,0,0,0,0,0,0,0,23,17,170,0,17,36.5,24.5
Carwell Gardner,96,,BUF,RB,27,13,2,0,0,0,0,0,20,56,0,7,4,50,1,17,20.1,17.6
David Mims,99,,ATL,WR,23,15,2,0,0,0,0,0,1,3,0,19,12,107,1,17,32.0,23.0
Spencer Tillman,97,,HOU,RB,29,15,0,0,0,0,0,0,9,94,0,2,1,4,1,16,16.8,16.3
Duane Young,35,,SDG,TE,25,16,15,0,0,0,0,0,0,0,0,9,6,41,2,16,22.1,19.1
Tyji Armstrong,37,,TAM,TE,23,12,7,0,0,0,0,0,2,5,0,16,9,86,1,15,24.1,19.6
Eric Dickerson,100,,ATL,RB,33,4,2,0,0,0,0,0,26,91,0,8,6,58,0,15,20.9,17.9
Keith Jennings,38,,CHI,TE,27,13,10,0,0,0,0,0,0,0,0,16,14,150,0,15,31.5,21.0
Fred Jones,100,,KAN,WR,26,10,1,0,0,0,0,0,5,34,0,19,9,111,0,15,26.0,18.0
Tyrone Montgomery,99,,RAI,RB,23,12,0,0,0,0,0,0,37,106,0,23,10,43,0,15,26.9,17.9
Craig Thompson,39,,CIN,TE,24,13,0,0,0,0,0,0,0,0,0,28,17,87,1,15,31.7,23.2
Jon Vaughn,98,,SEA,RB,23,16,2,0,0,0,0,0,36,153,0,1,0,0,0,15,17.8,14.3
Ryan Wetnight,36,,CHI,TE,23,10,1,0,0,0,0,0,0,0,0,18,9,93,1,15,24.3,19.8
Eric Ball,101,,CIN,RB,27,15,1,0,0,0,0,0,8,37,1,5,4,39,0,14,17.6,15.6
Johnnie Barnes,101,,SDG,WR,25,14,0,0,0,0,0,0,0,0,0,16,10,137,0,14,26.7,18.7
Greg Baty,41,,MIA,TE,29,16,1,0,0,0,0,0,0,0,0,11,5,78,1,14,18.8,16.3
Travis McNeal,42,,RAM,TE,26,16,6,0,0,0,0,0,0,0,0,18,8,75,1,14,21.5,17.5
Alfred Pupunu,40,,SDG,TE,24,16,7,0,0,0,0,0,0,0,0,19,13,142,0,14,30.2,20.7
Frank Reich,51,,BUF,QB,32,15,0,16,26,153,2,0,6,-6,0,,0,0,0,14,13.5,13.5
Mike Tomczak,52,,PIT,QB,31,7,1,29,54,398,2,5,5,-4,0,,0,0,0,14,20.5,16.5
Randy Baldwin,103,,CLE,RB,26,14,0,0,0,0,0,0,18,61,0,1,1,5,1,13,12.6,11.1
Pat Chaffey,102,,NYJ,RB,26,3,0,0,0,0,0,0,5,17,0,4,4,55,1,13,17.2,15.2
Pat Coleman,103,,HOU,WR,26,13,1,0,0,0,0,0,1,1,0,14,9,129,0,13,25.0,17.5
Wendell Davis,102,,CHI,WR,27,5,4,0,0,0,0,0,0,0,0,20,12,132,0,13,28.2,19.2
Chris Miller,54,,ATL,QB,28,3,2,32,66,345,1,3,2,11,0,,0,0,0,13,17.9,13.9
Walter Reeves,44,,PHO,TE,28,16,15,0,0,0,0,0,0,0,0,16,9,67,1,13,21.7,17.2
Butch Rolle,43,,PHO,TE,29,16,5,0,0,0,0,0,0,0,0,14,10,67,1,13,22.7,17.7
Lawyer Tillman,104,,CLE,WR,27,7,0,0,0,0,0,0,0,0,0,14,5,68,1,13,17.8,15.3
Andre Ware,53,,DET,QB,25,5,2,20,45,271,1,2,7,23,0,,0,0,0,13,15.1,15.1
Sanjay Beach,106,,SFO,WR,27,9,0,0,0,0,0,0,0,0,0,10,5,59,1,12,16.9,14.4
Eric Blount,105,,PHO,WR,23,6,0,0,0,0,0,0,5,28,1,6,5,36,0,12,17.4,14.9
Andrew Glover,46,,RAI,TE,26,15,0,0,0,0,0,0,0,0,0,6,4,55,1,12,15.5,13.5
Derek Tennell,45,,MIN,TE,29,16,6,0,0,0,0,0,0,0,0,18,15,122,0,12,30.2,19.7
Steve Walsh,55,,NOR,QB,27,2,1,20,38,271,2,3,4,-4,0,,0,0,0,12,15.4,15.4
Fred Baxter,49,,NYJ,TE,22,7,0,0,0,0,0,0,0,0,0,4,3,48,1,11,13.8,12.3
Adrian Cooper,48,,PIT,TE,25,14,3,0,0,0,0,0,0,0,0,18,9,112,0,11,22.7,14.7
Marcus Dowdell,108,,NOR,WR,23,9,1,0,0,0,0,0,0,0,0,10,6,46,1,11,16.1,12.6
Leonard Harris,107,,HOU,WR,33,4,2,0,0,0,0,0,0,0,0,10,4,53,1,11,15.3,13.3
Dave Moore,50,,TAM,TE,24,15,1,0,1,0,0,0,0,0,0,8,4,47,1,11,14.7,12.7
Kenyon Rasheed,104,,NYG,RB,23,5,3,0,0,0,0,0,9,42,1,1,1,3,0,11,11.5,11.0
Frank Wycheck,47,,WAS,TE,22,9,7,0,0,0,0,0,0,0,0,24,16,113,0,11,29.8,18.3
Chris Gedney,52,,CHI,TE,23,7,4,0,0,0,0,0,0,0,0,16,10,98,0,10,19.3,13.8
Keith McKeller,53,,BUF,TE,29,8,1,0,0,0,0,0,0,0,0,4,3,35,1,10,12.5,11.0
Reggie Rembert,109,,CIN,WR,27,3,0,0,0,0,0,0,0,0,0,13,8,101,0,10,21.1,14.1
Doug Thomas,110,,SEA,WR,24,16,0,0,0,0,0,0,1,4,0,26,11,95,0,10,20.9,15.4
Mike Tice,51,,MIN,TE,34,16,12,0,0,0,0,0,0,0,0,8,6,39,1,10,15.4,11.9
Charles Arbuckle,54,,IND,TE,25,16,2,0,0,0,0,0,0,0,0,23,15,90,0,9,23.5,15.5
Robert Green,107,,CHI,RB,23,16,0,0,0,0,0,0,15,29,0,17,13,63,0,9,22.2,15.7
Hassan Jones,111,,KAN,WR,29,8,0,0,0,0,0,0,0,0,0,13,7,91,0,9,16.1,12.6
Kevin Mack,105,,CLE,RB,31,4,0,0,0,0,0,0,10,33,1,,0,0,0,9,9.3,9.3
Anthony McDowell,106,,TAM,RB,25,4,3,0,0,0,0,0,2,6,0,13,8,26,1,9,16.2,11.2
Ron Wolfley,108,,CLE,RB,31,16,5,0,0,0,0,0,0,0,0,8,5,25,1,9,13.5,11.0
Rob Carpenter,112,,NYJ,WR,25,16,0,0,0,0,0,0,0,0,0,12,6,83,0,8,14.3,11.3
Wesley Carroll,113,,CIN,WR,26,12,0,0,0,0,0,0,0,0,0,26,6,81,0,8,14.1,11.1
Mike Dyal,55,,2TM,TE,27,10,0,0,0,0,0,0,0,0,0,15,7,83,0,8,14.8,10.8
Rudy Harris,110,,TAM,RB,22,10,2,0,0,0,0,0,7,29,0,8,4,48,0,8,11.7,9.7
Maurice Johnson,56,,PHI,TE,26,16,2,0,0,0,0,0,0,0,0,16,10,81,0,8,17.6,12.1
Tracy Johnson,109,,SEA,RB,27,16,1,0,0,0,0,0,2,8,0,3,3,15,1,8,11.3,9.8
Randy Jordan,111,,RAI,RB,23,10,2,0,0,0,0,0,12,33,0,5,4,42,0,8,10.5,7.5
Tony Kimbrough,114,,DEN,WR,23,15,0,0,0,0,0,0,0,0,0,15,8,79,0,8,15.9,11.9
Charles Evans,113,,MIN,RB,26,3,0,0,0,0,0,0,14,32,0,4,4,39,0,7,11.1,9.1
Derrick Gainer,114,,DAL,RB,27,11,0,0,0,0,0,0,9,29,0,7,6,37,0,7,12.6,9.6
David Lang,112,,RAM,RB,25,6,0,0,0,0,0,0,9,29,0,10,4,45,0,7,11.4,9.4
Jake Reed,116,,MIN,WR,26,10,1,0,0,0,0,0,0,0,0,10,5,65,0,7,11.5,9.0
Robb Thomas,115,,SEA,WR,27,16,0,0,0,0,0,0,0,0,0,9,7,67,0,7,13.7,10.2
Derek Brown,59,,NYG,TE,23,16,0,0,0,0,0,0,0,0,0,10,7,56,0,6,12.6,9.1
Jeff Campbell,121,,DET,WR,25,10,0,0,0,0,0,0,0,0,0,10,7,55,0,6,12.5,9.0
Robert Claiborne,119,,TAM,WR,26,5,0,0,0,0,0,0,0,0,0,12,5,61,0,6,10.1,6.6
Aaron Cox,120,,IND,WR,28,11,0,0,0,0,0,0,0,0,0,5,4,59,0,6,9.9,7.9
Scott Galbraith,58,,DAL,TE,26,7,0,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Willie Gault,118,,RAI,WR,33,15,0,0,0,0,0,0,0,0,0,13,8,64,0,6,14.4,10.4
Mitch Lyons,57,,ATL,TE,23,16,8,0,0,0,0,0,0,0,0,12,8,63,0,6,14.3,10.3
Rico Smith,122,,CLE,WR,24,10,1,0,0,0,0,0,0,0,0,11,4,55,0,6,9.5,7.5
Ernie Thompson,115,,KAN,RB,24,16,2,0,0,0,0,0,11,28,0,5,4,33,0,6,10.1,8.1
Odessa Turner,117,,SFO,WR,29,7,0,0,0,0,0,0,0,0,0,7,3,64,0,6,8.9,6.9
Fred Banks,124,,2TM,WR,31,10,0,0,0,0,0,0,0,0,0,7,2,45,0,5,6.5,5.5
Charles Davenport,123,,PIT,WR,25,16,0,0,0,0,0,0,0,0,0,10,4,51,0,5,9.1,7.1
Dan McGwire,56,,SEA,QB,26,2,0,3,5,24,1,0,1,-1,0,,0,0,0,5,4.9,4.9
Derek Ware,61,,PHO,TE,26,16,1,0,0,0,0,0,0,0,0,12,3,45,0,5,7.5,6.0
Danta Whitaker,60,,CHI,TE,29,5,4,0,0,0,0,0,0,0,0,9,6,53,0,5,11.3,8.3
David Frisch,62,,CIN,TE,23,11,2,0,0,0,0,0,0,0,0,9,6,43,0,4,10.3,7.3
Andre Hastings,125,,PIT,WR,23,6,0,0,0,0,0,0,0,0,0,6,3,44,0,4,7.4,5.9
Darren Lewis,116,,CHI,RB,25,2,1,0,0,0,0,0,7,13,0,5,4,26,0,4,7.9,5.9
Tommy Maddox,57,,DEN,QB,22,16,0,1,1,1,1,0,2,-2,0,,0,0,0,4,3.8,3.8
Patrick Rowe,128,,CLE,WR,24,5,0,0,0,0,0,0,0,0,0,10,3,37,0,4,6.2,4.2
Jeff Sydner,126,,PHI,WR,24,4,0,0,0,0,0,0,0,0,0,2,2,42,0,4,4.7,2.2
Olanda Truitt,127,,MIN,WR,22,8,0,0,0,0,0,0,0,0,0,7,4,40,0,4,8.0,6.0
Nate Turner,63,,BUF,TE,24,13,0,0,0,0,0,0,11,36,0,1,0,0,0,4,3.6,3.6
Reggie Brown,129,,HOU,WR,23,4,0,0,0,0,0,0,0,0,0,5,2,30,0,3,5.0,4.0
Kent Graham,59,,NYG,QB,25,9,0,8,22,79,0,0,2,-3,0,,0,0,0,3,2.9,2.9
Don Majkowski,61,,IND,QB,29,3,0,13,24,105,0,1,2,4,0,,0,0,0,3,3.1,2.6
Browning Nagle,60,,NYJ,QB,25,3,0,6,14,71,0,0,0,0,0,,0,0,0,3,2.8,2.8
Bucky Richardson,58,,HOU,QB,24,2,0,3,4,55,0,0,2,9,0,,0,0,0,3,3.1,3.1
Steve Tasker*,131,,BUF,WR,31,15,0,0,0,0,0,0,0,0,0,5,2,26,0,3,4.1,2.6
Kitrick Taylor,130,,DEN,WR,29,2,0,0,0,0,0,0,0,0,0,1,1,28,0,3,3.8,3.3
Erik Wilhelm,62,,CIN,QB,28,1,0,4,6,63,0,0,0,0,0,,0,0,0,3,2.5,2.5
Tyrone Williams,132,,DAL,WR,23,5,0,0,0,0,0,0,0,0,0,4,1,25,0,3,3.5,3.0
Robert Awalt,64,,BUF,TE,29,12,1,0,0,0,0,0,0,0,0,4,2,19,0,2,3.9,2.9
Ryan Benjamin,119,,CIN,RB,23,1,0,0,0,0,0,0,3,5,0,1,1,16,0,2,3.1,2.6
Troy Brown,134,,NWE,WR,22,12,0,0,0,0,0,0,0,0,0,5,2,22,0,2,3.2,1.2
Gregory Clifton,138,,WAS,WR,25,2,0,0,0,0,0,0,0,0,0,3,2,15,0,2,3.5,2.5
Jason Garrett,63,,DAL,QB,27,5,1,9,19,61,0,0,8,-8,0,,0,0,0,2,1.1,0.6
Jimmie Johnson,65,,DET,TE,27,6,4,0,0,0,0,0,0,0,0,5,2,18,0,2,3.8,2.8
Sean LaChapelle,133,,RAM,WR,23,10,0,0,0,0,0,0,0,0,0,7,2,23,0,2,4.3,3.3
Ron Lewis,135,,GNB,WR,25,9,0,0,0,0,0,0,0,0,0,2,2,21,0,2,4.1,3.1
Le'Shai Maston,117,,HOU,RB,23,10,0,0,0,0,0,0,1,10,0,1,1,14,0,2,2.9,1.9
Scott Miller,137,,MIA,WR,25,3,0,0,0,0,0,0,0,0,0,3,2,15,0,2,3.5,2.5
Bernie Parmalee,121,,MIA,RB,26,16,0,0,0,0,0,0,4,16,0,1,1,1,0,2,2.7,2.2
Doug Pederson,64,,MIA,QB,25,7,0,4,8,41,0,0,2,-1,0,,0,0,0,2,0.5,-0.5
Jason Phillips,136,,ATL,WR,27,6,0,0,0,0,0,0,0,0,0,1,1,15,0,2,2.5,2.0
Marty Thompson,66,,DET,TE,24,6,2,0,0,0,0,0,0,0,0,1,1,15,0,2,2.5,2.0
Adam Walker,118,,SFO,RB,25,10,0,0,0,0,0,0,5,17,0,1,1,4,0,2,3.1,2.6
Marcus Wilson,120,,GNB,RB,25,16,0,0,0,0,0,0,6,3,0,2,2,18,0,2,3.6,2.1
Tommie Agee,123,,DAL,RB,29,12,0,0,0,0,0,0,6,13,0,,0,0,0,1,1.3,1.3
Mark Chmura,69,,GNB,TE,24,14,0,0,0,0,0,0,0,0,0,4,2,13,0,1,2.8,1.3
Keith Crawford,143,,NYG,WR,23,7,0,0,0,0,0,0,0,0,0,5,1,6,0,1,1.6,1.1
Randy Cuthbert,126,,PIT,RB,23,10,0,0,0,0,0,0,1,7,0,1,1,3,0,1,2.0,1.5
Ty Detmer,66,,GNB,QB,26,3,0,3,5,26,0,0,1,-2,0,,0,0,0,1,0.8,0.8
Tim Jorden,70,,PIT,TE,27,16,1,0,0,0,0,0,0,0,0,4,1,12,0,1,2.2,1.7
Reggie Lawrence,144,,PHI,WR,23,1,0,0,0,0,0,0,0,0,0,,1,5,0,1,1.5,1.0
Anthony Morgan,141,,2TM,WR,26,3,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Troy Sadowski,67,,NYJ,TE,28,13,1,0,0,0,0,0,0,0,0,3,2,14,0,1,3.4,2.4
James Saxon,122,,MIA,RB,27,16,0,0,0,0,0,0,5,13,0,,0,0,0,1,1.3,1.3
Milt Stegall,140,,CIN,WR,23,4,0,0,0,0,0,0,0,0,0,4,1,8,0,1,1.8,1.3
Jeff Thomason,71,,CIN,TE,24,3,0,0,0,0,0,0,0,0,0,6,2,8,0,1,2.8,1.8
Ed Toner,124,,IND,RB,25,16,1,0,0,0,0,0,2,6,0,1,1,5,0,1,2.1,1.6
Vernon Turner,142,,2TM,WR,26,8,0,0,0,0,0,0,0,0,0,1,1,7,0,1,1.2,0.2
Russell White,125,,RAM,RB,23,5,0,0,0,0,0,0,2,10,0,1,0,0,0,1,1.0,1.0
Clarence Williams,68,,CLE,TE,24,7,1,0,0,0,0,0,0,0,0,6,1,14,0,1,2.4,1.9
Mike Williams,139,,MIA,WR,27,13,0,0,0,0,0,0,0,0,0,1,1,11,0,1,1.6,0.6
Peter Tom Willis,65,,CHI,QB,26,5,1,30,60,268,0,5,2,6,0,,0,0,0,1,5.3,4.3
Jesse Anderson,84,,NOR,,27,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Steve Avery,130,,PIT,,27,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Bartrum,78,,KAN,,23,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Pat Beach,86,,PHO,,34,15,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kelly Blackwell,85,,DAL,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Matt Blundin,68,,KAN,QB,24,1,0,1,3,2,0,0,0,0,0,,0,0,0,,0.1,0.1
Melvin Bonner,160,,DEN,,23,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Brandes,75,,SFO,,29,9,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Dave Brown,73,,NYG,QB,23,1,0,0,0,0,0,0,3,-4,0,,0,0,0,,-0.4,-0.4
Shawn Collins,156,,GNB,,26,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dale Dawkins,146,,NYJ,,27,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Allen DeGraffenreid,163,,CIN,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ron Dickerson,134,,KAN,,22,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Duff,80,,RAI,,26,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jerry Evans,76,,DEN,,25,14,2,0,0,0,0,0,0,0,0,2,0,0,0,,,
Chad Fann,73,,PHO,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Eddie Fuller,136,,BUF,,25,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Gale Gilbert,70,,BUF,,32,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Howard Griffith,2,,RAM,,26,15,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Rich Griffith,87,,NWE,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Travis Hannah,150,,HOU,,23,12,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ronnie Harris,151,,NWE,,23,5,0,0,0,0,0,0,0,0,0,,0,0,0,,-1.0,-2.0
Daryl Hobbs,149,,RAI,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Danan Hughes,158,,KAN,,23,6,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Darryl Ingram,96,,GNB,,27,2,0,0,0,0,0,0,0,0,0,3,0,0,0,,,
John Ivlow,135,,CHI,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Jenkins,89,,WAS,,26,15,5,0,0,0,0,0,0,0,0,,0,0,0,,,
Tony Jones,155,,HOU,,28,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Victor Jones,133,,PIT,,26,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Trey Junkin,91,,SEA,,32,16,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Craig Keith,92,,PIT,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad Lamb,154,,BUF,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Burnie Legette,138,,NWE,,23,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Harper LeBel,99,,ATL,,30,16,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Scott Lockwood,137,,NWE,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Anthony Lynn,129,,DEN,,25,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Rueben Mayes,127,,SEA,RB,30,1,0,0,0,0,0,0,1,2,0,,0,0,0,,0.2,0.2
Damon Mays,161,,HOU,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Deems May,88,,SDG,,24,15,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Thomas McLemore,98,,CLE,,23,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Joey Mickey,94,,DAL,,23,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Eddie Miller,145,,IND,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Bill Musgrave,72,,SFO,QB,26,1,0,0,0,0,0,0,3,-3,0,,0,0,0,,-0.3,-0.3
Brent Novoselsky,82,,MIN,,27,15,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Terry Orr,81,,WAS,,32,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jim Price,72,,DAL,TE,27,3,0,0,0,0,0,0,0,0,0,2,1,4,0,,1.4,0.9
Curvin Richards,128,,DET,RB,25,1,0,0,0,0,0,0,4,1,0,,0,0,0,,0.1,0.1
Paul Richardson,157,,PHI,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jim Riggs,77,,WAS,,30,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Robinson,83,,DEN,,23,16,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Barry Rose,159,,DEN,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ray Rowe,93,,WAS,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mark Seay,153,,SDG,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Smith,97,,RAI,,24,10,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Mark Stock,147,,WAS,,27,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tommie Stowers,90,,NOR,,27,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Reggie Thornton,152,,CIN,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Gino Torretta,71,,MIN,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Frank Wainright,74,,NOR,,26,16,2,0,0,0,0,0,0,0,0,,0,0,0,,,
Wesley Walls,95,,SFO,,27,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Walsh,148,,BUF,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Terrence Warren,162,,SEA,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Casey Weldon,67,,TAM,QB,24,3,0,6,11,55,0,1,0,0,0,,0,0,0,,1.2,1.2
Kevin Williams,131,,GNB,,23,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ronnie Williams,79,,MIA,,27,11,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Warren Williams,132,,IND,,28,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Scott Zolak,69,,NWE,QB,26,3,0,0,2,0,0,0,1,0,0,,0,0,0,,,
Stan Gelbaugh,74,,SEA,QB,31,1,0,3,5,39,0,1,1,-1,0,,0,0,0,-1,,-0.5
Mike Pagel,75,,RAM,QB,33,7,0,3,9,23,0,1,0,0,0,,0,0,0,-1,-0.1,-0.1
