 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.4,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Brandon Lloyd,98,,WAS,WR,25,15,12,0,0,0,0,0,0,0,0,57,23,365,0,37,62.0,47.0
Mack Strong*,97,,SEA,WR,35,16,10,0,0,0,0,0,33,149,1,44,29,159,0,37,70.8,49.3
Samkon Gado,62,,2TM,RB,24,9,1,0,0,0,0,0,56,210,1,23,17,85,0,36,55.0,43.0
Daniel Graham,30,,NWE,TE,28,12,11,0,0,0,0,0,0,0,0,34,21,235,2,36,59.0,45.0
Bobby Engram,100,,SEA,WR,33,7,6,0,0,0,0,0,1,4,0,36,24,290,1,35,62.4,47.4
Arlen Harris,64,,DET,RB,26,10,3,0,0,0,0,0,49,158,1,25,18,132,0,35,59.0,44.0
Chad Jackson,99,,NWE,WR,21,12,1,0,0,0,0,0,4,22,0,19,13,152,3,35,51.4,41.9
Ovie Mughelli,63,,BAL,RB,26,16,8,0,0,0,0,0,12,50,0,24,21,182,2,35,58.7,44.7
Daniel Wilcox,31,,BAL,TE,29,14,6,0,0,0,0,0,0,0,0,27,20,166,3,35,56.6,42.6
Dante Hall,101,,KAN,WR,28,15,0,0,0,0,0,0,3,11,0,40,26,204,2,34,67.5,50.5
Marcel Shipp,65,,ARI,RB,28,15,0,0,0,0,0,0,17,41,4,11,6,60,0,34,40.1,37.1
Stephen Davis,67,,STL,RB,32,15,0,0,0,0,0,0,40,177,0,17,12,90,1,33,47.2,37.7
Tarvaris Jackson,47,,MIN,QB,23,4,2,47,81,475,2,4,15,77,1,0,0,0,0,33,37.7,32.7
ReShard Lee,66,,OAK,RB,26,16,3,0,0,0,0,0,21,72,2,25,20,138,0,33,55.5,42.0
Matt Schobel,32,,PHI,TE,28,16,4,0,0,0,0,0,0,0,0,20,14,214,2,33,49.9,39.4
Troy Walters,102,,ARI,WR,30,15,3,0,0,0,0,0,0,0,0,35,23,209,2,33,57.4,41.4
Kris Wilson,33,,KAN,TE,25,16,10,0,0,0,0,0,0,0,0,24,15,132,3,33,49.2,38.7
Bryan Fletcher,34,,IND,TE,27,15,3,0,0,0,0,0,0,0,0,25,18,202,2,32,53.2,41.2
David Martin,35,,GNB,TE,27,11,4,0,0,0,0,0,0,0,0,36,21,198,2,32,55.8,42.3
David Tyree,103,,NYG,WR,26,16,1,0,0,0,0,0,0,0,0,33,19,197,2,32,53.7,41.2
Nate Burleson,104,,SEA,WR,25,16,7,0,0,0,0,0,0,0,0,37,18,192,2,31,57.2,44.2
Mike Karney,68,,NOR,RB,25,15,7,0,0,0,0,0,11,33,1,20,15,96,2,31,45.9,38.4
Reggie Kelly,36,,CIN,TE,29,16,16,0,0,0,0,0,0,0,0,33,21,254,1,31,55.4,41.9
Mike Anderson,70,,BAL,RB,33,16,0,0,0,0,0,0,39,183,1,14,9,54,0,30,41.7,34.2
Bryan Gilmore,105,,SFO,WR,28,16,3,0,0,0,0,0,7,94,0,31,8,150,1,30,40.9,33.4
Alvis Whitted,106,,OAK,WR,32,14,13,0,0,0,0,0,1,4,0,63,27,299,0,30,59.8,42.8
LenDale White,69,,TEN,RB,22,13,0,0,0,0,0,0,61,244,0,20,14,60,0,30,47.4,37.4
Joe Klopfenstein,38,,STL,TE,23,16,16,0,0,0,0,0,0,0,0,34,20,226,1,29,51.6,38.6
Musa Smith,71,,BAL,RB,24,12,0,0,0,0,0,0,36,153,0,23,22,135,0,29,56.3,38.8
Randal Williams,37,,OAK,TE,28,16,10,0,0,0,0,0,0,0,0,57,28,293,0,29,59.3,41.3
Stephen Alexander,39,,DEN,TE,31,16,14,0,0,0,0,0,0,0,0,35,18,160,2,28,49.0,37.0
Michael Bennett,75,,KAN,RB,28,11,0,0,0,0,0,0,36,200,0,12,9,77,0,28,39.2,31.2
Derek Hagan,107,,MIA,WR,22,16,0,0,0,0,0,0,0,0,0,37,21,221,1,28,52.1,38.6
Maurice Hicks,74,,SFO,RB,28,16,0,0,0,0,0,0,29,82,0,15,13,137,1,28,42.9,32.4
Lorenzo Neal*+,72,,SDG,RB,36,16,11,0,0,0,0,0,29,140,1,26,17,83,0,28,47.3,34.8
Michael Robinson,73,,SFO,RB,23,16,0,0,1,0,0,0,38,116,2,12,9,47,0,28,40.3,32.8
T.J. Duckett,77,,WAS,RB,25,10,0,0,0,0,0,0,38,132,2,2,2,16,0,27,31.3,26.8
Brandon Manumaleuna,40,,SDG,TE,26,16,7,0,0,0,0,0,1,1,0,17,14,91,3,27,41.2,34.2
Ben Troupe,41,,TEN,TE,24,10,9,0,0,0,0,0,0,0,0,29,13,150,2,27,43.0,33.5
Chris Weinke,48,,CAR,QB,34,3,3,56,96,625,2,4,4,16,0,0,0,0,0,27,32.6,28.6
Jason Wright,76,,CLE,RB,24,13,3,0,0,0,0,0,62,189,0,11,6,82,0,27,35.6,29.1
A.J. Feeley,49,,PHI,QB,29,2,0,26,38,342,3,0,1,3,0,0,0,0,0,26,28.5,25.0
Brad Hoover,78,,CAR,RB,30,16,12,0,0,0,0,0,22,73,1,29,20,122,0,26,47.5,33.5
Dennis Northcutt,108,,CLE,WR,29,13,6,0,0,0,0,0,3,32,0,45,22,228,0,26,50.5,36.0
Adrian Peterson,79,,CHI,RB,27,16,0,0,0,0,0,0,10,41,2,6,6,88,0,25,29.9,25.9
Bubba Franks,42,,GNB,TE,28,16,14,0,0,0,0,0,0,0,0,53,25,232,0,23,50.2,33.7
Cleo Lemon,50,,MIA,QB,27,4,1,38,68,412,2,1,3,7,0,0,0,0,0,23,27.2,24.2
Kris Mangum,43,,CAR,TE,33,15,5,0,0,0,0,0,0,0,0,33,21,170,1,23,47.0,33.5
Zack Crockett,82,,OAK,RB,34,16,9,0,0,0,0,0,39,163,0,17,10,53,0,22,33.6,24.6
Nick Goings,81,,CAR,RB,28,11,0,0,0,0,0,0,11,52,0,15,10,107,1,22,34.9,26.9
Mike Sellers,83,,WAS,RB,31,16,6,0,0,0,0,0,12,51,0,21,18,105,1,22,42.1,29.6
Chris Taylor,80,,HOU,RB,23,4,0,0,0,0,0,0,28,123,1,3,3,40,0,22,28.3,23.8
David Thomas,44,,NWE,TE,23,15,3,0,0,0,0,0,0,0,0,16,11,159,1,22,35.9,27.4
Heath Evans,84,,NWE,RB,28,16,3,0,0,0,0,0,27,117,0,9,7,34,1,21,30.6,23.6
Quinn Gray,51,,JAX,QB,27,2,0,13,22,166,0,0,2,26,2,0,0,0,0,21,21.2,21.2
John Madsen,110,,OAK,WR,23,15,1,0,0,0,0,0,0,0,0,19,11,146,1,21,34.6,26.1
Sage Rosenfels,52,,HOU,QB,28,4,0,27,39,265,3,1,4,5,0,0,0,0,0,21,22.1,22.1
James Thrash,109,,WAS,WR,31,16,0,0,0,0,0,0,0,0,0,20,12,151,1,21,36.1,27.1
Jabar Gaffney,111,,NWE,WR,26,11,6,0,0,0,0,0,0,0,0,20,11,142,1,20,34.2,25.7
Shaun McDonald,112,,STL,WR,25,16,0,0,0,0,0,0,0,0,0,19,13,136,1,20,34.6,24.1
Chris Simms,53,,TAM,QB,26,3,3,58,106,585,1,7,4,7,1,0,0,0,0,20,30.1,27.1
Aaron Stecker,85,,NOR,RB,31,12,1,0,0,0,0,0,4,11,0,28,19,190,0,20,42.1,29.6
David Kircus,113,,DEN,WR,26,16,0,0,0,0,0,0,0,0,0,27,9,187,0,19,30.7,23.2
Marcedes Lewis,45,,JAX,TE,22,15,3,0,0,0,0,0,0,0,0,21,13,126,1,19,34.6,25.1
Obafemi Ayanbadejo,88,,ARI,RB,31,14,0,0,0,0,0,0,9,37,0,19,17,139,0,18,37.1,25.1
Anthony Becht,48,,TAM,TE,29,16,16,0,0,0,0,0,0,0,0,26,18,115,1,18,38.0,25.5
Mark Bruener,46,,HOU,TE,34,15,4,0,0,0,0,0,0,0,0,10,9,62,2,18,27.2,22.7
Ciatrick Fason,87,,MIN,RB,24,5,0,0,0,0,0,0,18,99,1,5,3,19,0,18,20.8,19.3
Jason McKie,86,,CHI,RB,26,15,12,0,0,0,0,0,8,18,0,38,25,162,0,18,46.0,30.5
Justin Peelle,114,,MIA,WR,27,15,10,0,0,0,0,0,0,0,0,18,16,116,1,18,36.6,25.6
Tony Stewart,47,,CIN,TE,27,16,3,0,0,0,0,0,0,0,0,18,14,120,1,18,35.0,25.0
Kelley Washington,115,,CIN,WR,27,5,1,0,0,0,0,0,0,0,0,12,9,115,1,18,29.5,22.0
Adam Bergen,49,,ARI,TE,23,14,7,0,0,0,0,0,0,0,0,24,15,111,1,17,34.1,22.6
Tony Fisher,90,,STL,RB,27,8,0,0,0,0,0,0,6,9,0,18,14,159,0,17,33.8,23.8
Verron Haynes,89,,PIT,RB,27,7,0,0,0,0,0,0,15,78,0,22,18,95,0,17,34.8,25.3
Jamal Jones,116,,NOR,WR,25,12,1,0,0,0,0,0,0,0,0,10,6,108,1,17,25.8,19.8
Corey Bradford,117,,DET,WR,31,9,2,0,0,0,0,0,0,0,0,25,14,164,0,16,32.9,22.4
Chris Brown,93,,TEN,RB,25,5,3,0,0,0,0,0,41,156,0,9,2,4,0,16,20.5,16.0
Shawn Bryson,94,,DET,RB,30,6,1,0,0,0,0,0,2,1,0,9,8,98,1,16,23.9,19.9
Mark Campbell,50,,NOR,TE,31,14,10,0,0,0,0,0,0,0,0,29,18,164,0,16,37.4,25.4
Kerry Collins,55,,TEN,QB,34,4,3,42,90,549,1,6,0,0,0,0,0,0,0,16,25.0,22.0
John Gilmore,122,,CHI,WR,27,16,3,0,0,0,0,0,0,0,0,12,6,38,2,16,21.8,18.8
Ahmard Hall,120,,TEN,WR,27,14,7,0,0,0,0,0,7,21,0,21,15,138,0,16,33.4,22.4
Bethel Johnson,118,,MIN,WR,27,11,2,0,0,0,0,0,4,8,0,19,9,156,0,16,27.9,19.9
Moran Norris,91,,SFO,RB,28,14,7,0,0,0,0,0,2,8,0,7,5,36,2,16,21.4,18.9
Alvin Pearman,92,,JAX,RB,24,13,0,0,0,0,0,0,19,89,1,3,2,12,0,16,17.1,15.1
Leonard Pope,51,,ARI,TE,23,16,6,0,0,0,0,0,0,0,0,23,16,161,0,16,35.1,24.1
Brad Smith,54,,NYJ,QB,23,16,3,0,0,0,0,0,18,103,0,15,9,61,0,16,27.9,19.9
Kevin Walter,119,,HOU,WR,25,16,2,0,0,0,0,0,1,3,0,21,17,160,0,16,35.8,23.8
Mike Williams,121,,DET,WR,22,8,2,0,0,0,0,0,0,0,0,18,8,99,1,16,23.9,19.9
Michael Gaines,54,,CAR,TE,26,16,9,0,0,0,0,0,0,0,0,29,15,146,0,15,32.6,22.1
Az-Zahir Hakim,123,,DET,WR,29,6,0,0,0,0,0,0,1,1,0,27,17,147,0,15,34.8,23.3
Jeremi Johnson,96,,CIN,RB,26,16,11,0,0,0,0,0,15,56,1,9,6,37,0,15,21.3,18.3
Donald Lee,52,,GNB,TE,26,15,2,0,0,0,0,0,0,0,0,21,10,150,0,15,28.0,20.0
Billy Miller,53,,NOR,TE,29,10,3,0,0,0,0,0,0,0,0,22,14,129,0,15,31.4,20.9
Brandon Stokley,124,,IND,WR,30,4,1,0,0,0,0,0,0,0,0,11,8,85,1,15,22.5,18.5
Thomas Tapeh,95,,PHI,RB,26,16,8,0,0,0,0,0,5,9,0,21,16,85,1,15,31.4,23.4
Tim Dwight,126,,NYJ,WR,31,9,2,0,0,0,0,0,2,28,0,19,16,112,0,14,32.5,21.0
Aaron Moorehead,125,,IND,WR,26,12,0,0,0,0,0,0,0,0,0,16,8,82,1,14,22.2,18.2
Jason Avant,128,,PHI,WR,23,8,3,0,0,0,0,0,0,0,0,14,7,68,1,13,19.3,15.3
Jameel Cook,98,,HOU,RB,27,11,6,0,0,0,0,0,3,18,0,26,18,107,0,13,32.5,19.5
Anthony Fasano,129,,DAL,WR,22,16,5,0,0,0,0,0,0,0,0,24,14,126,0,13,29.6,19.6
Carlyle Holiday,130,,2TM,WR,25,8,2,0,1,0,0,0,0,0,0,18,9,126,0,13,24.6,17.1
Kyle Johnson,97,,DEN,RB,28,14,7,0,0,0,0,0,5,30,0,11,7,37,1,13,19.7,16.2
Jeb Putzier,56,,HOU,TE,27,14,5,0,0,0,0,0,0,0,0,22,13,125,0,13,28.5,19.0
Maurice Stovall,127,,TAM,WR,21,9,2,0,0,0,0,0,2,29,0,13,7,102,0,13,23.1,16.6
Jerame Tuman,55,,PIT,TE,30,15,4,0,0,0,0,0,0,0,0,7,7,73,1,13,20.3,16.8
Aveion Cason,101,,DET,RB,27,6,2,0,0,0,0,0,24,94,0,10,5,26,0,12,17.0,14.5
Ernie Conwell,57,,NOR,TE,34,7,5,0,0,0,0,0,0,0,0,13,8,57,1,12,19.7,15.7
Vonta Leach,100,,2TM,RB,25,12,5,0,0,0,0,0,0,0,0,7,6,61,1,12,18.1,15.1
Tony Richardson,99,,MIN,RB,35,9,7,0,0,0,0,0,5,12,0,14,13,111,0,12,28.3,18.8
Roydell Williams,131,,TEN,WR,25,14,0,0,0,0,0,0,0,0,0,21,8,121,0,12,23.1,16.1
David Givens,132,,TEN,WR,26,5,5,0,0,0,0,0,1,3,0,20,8,104,0,11,21.7,14.7
Jerome Harrison,104,,CLE,RB,23,10,1,0,0,0,0,0,20,60,0,14,9,47,0,11,19.2,14.2
Damien Nash,103,,DEN,RB,24,3,0,0,0,0,0,0,18,66,0,7,4,41,0,11,14.7,12.7
Richard Owens,58,,MIN,TE,26,16,2,0,0,0,0,0,0,0,0,9,6,45,1,11,16.5,13.5
Cecil Sapp,102,,DEN,RB,28,11,1,0,0,0,0,0,10,80,0,10,8,34,0,11,19.4,15.4
Jamaal Branch,105,,NOR,RB,25,1,0,0,0,0,0,0,10,29,0,6,5,14,1,10,15.3,12.8
Dominique Byrd,60,,STL,TE,22,5,0,0,0,0,0,0,0,0,0,3,2,39,1,10,11.9,10.9
Josh Cribbs,133,,CLE,WR,23,16,1,0,1,0,0,0,2,11,0,15,10,91,0,10,24.7,18.2
Jeff Dugan,59,,MIN,TE,25,7,7,0,0,0,0,0,0,0,0,13,8,40,1,10,18.0,14.0
Jamie Martin,57,,NOR,QB,36,16,0,16,24,208,1,1,0,0,0,0,0,0,0,10,9.8,8.3
Chris Perry,107,,CIN,RB,25,6,1,0,0,0,0,0,10,57,0,11,9,42,0,10,17.9,12.4
Marcus Pollard,106,,DET,RB,34,15,5,0,0,0,0,0,0,0,0,17,12,100,0,10,25.0,16.0
Matt Schaub,56,,ATL,QB,25,16,0,18,27,208,1,2,7,21,0,0,0,0,0,10,11.9,11.4
Robert Ferguson,134,,GNB,WR,27,4,1,0,0,0,0,0,0,0,0,13,5,31,1,9,14.1,11.6
Will Heller,61,,SEA,TE,25,16,0,0,0,0,0,0,0,0,0,5,4,32,1,9,13.2,11.2
Tab Perry,136,,CIN,WR,24,2,0,0,0,0,0,0,2,4,0,6,5,81,0,9,13.5,11.0
Koren Robinson,135,,GNB,WR,26,4,0,0,0,0,0,0,0,0,0,16,7,89,0,9,15.9,12.4
Tyson Thompson,108,,DAL,RB,25,7,0,0,0,0,0,0,13,30,1,0,0,0,0,9,9.0,9.0
J.J. Arrington,109,,ARI,RB,23,16,0,0,0,0,0,0,14,19,0,10,8,58,0,8,21.2,16.7
Dwayne Blakley,63,,ATL,TE,27,16,4,0,0,0,0,0,0,0,0,14,6,76,0,8,13.6,10.6
Brian Griese,58,,CHI,QB,31,6,0,18,32,220,1,2,6,-5,0,0,0,0,0,8,9.8,9.3
Sam Hurd,137,,DAL,WR,21,15,2,0,0,0,0,0,0,0,0,11,5,75,0,8,12.5,10.0
Travis Minor,110,,MIA,RB,27,16,0,0,0,0,0,0,19,74,0,3,3,2,0,8,10.6,9.1
Visanthe Shiancoe,62,,NYG,TE,26,16,4,0,0,0,0,0,0,0,0,14,12,81,0,8,19.6,13.1
Derrick Blaylock,111,,NYJ,RB,27,4,2,0,0,0,0,0,25,44,0,9,5,29,0,7,12.3,9.8
Darnell Dinkins,64,,CLE,TE,29,14,2,0,0,0,0,0,0,0,0,3,2,14,1,7,8.9,7.4
Jim Finn,115,,NYG,RB,30,16,11,0,0,0,0,0,2,14,0,13,8,54,0,7,14.8,10.8
Casey Fitzsimmons,138,,DET,WR,26,11,2,0,0,0,0,0,0,0,0,10,7,71,0,7,14.1,10.6
Justin Gage,140,,CHI,WR,25,8,0,0,0,0,0,0,0,0,0,8,4,68,0,7,10.3,7.8
Ben Hartsock,66,,TEN,TE,26,6,3,0,0,0,0,0,0,0,0,15,6,68,0,7,12.8,9.8
Dan Kreider,116,,PIT,RB,29,16,12,0,0,0,0,0,1,5,0,13,8,62,0,7,14.7,10.7
Fred McAfee,113,,NOR,RB,38,4,0,0,0,0,0,0,3,12,1,0,0,0,0,7,7.2,7.2
Fred McCrary,112,,ATL,RB,34,15,0,0,0,0,0,0,0,0,0,4,3,13,1,7,10.3,8.8
Itula Mili,65,,SEA,TE,33,10,2,0,0,0,0,0,0,0,0,18,10,69,0,7,16.9,11.9
Ryan Moats,114,,PHI,RB,24,8,0,0,0,0,0,0,22,69,0,1,0,0,0,7,6.9,6.9
Johnnie Morant,139,,OAK,WR,25,10,2,0,0,0,0,0,0,0,0,12,7,70,0,7,13.0,8.5
Aaron Walker,67,,STL,TE,26,16,6,0,0,0,0,0,0,0,0,6,5,68,0,7,11.8,9.3
Charlie Whitehurst,59,,SDG,QB,24,2,0,0,0,0,0,0,2,13,1,0,0,0,0,7,7.3,7.3
B.J. Askew,121,,NYJ,RB,26,13,5,0,0,0,0,0,6,11,0,12,9,50,0,6,15.1,10.6
Ran Carthon,117,,IND,RB,25,3,0,0,0,0,0,0,3,4,1,0,0,0,0,6,6.4,6.4
Keary Colbert,144,,CAR,WR,24,12,3,0,0,0,0,0,0,0,0,12,5,56,0,6,10.6,8.1
Earnest Graham,118,,TAM,RB,26,16,0,0,0,0,0,0,11,59,0,4,1,4,0,6,7.3,6.8
William Henderson,120,,GNB,RB,35,14,9,0,0,0,0,0,0,0,0,18,12,62,0,6,18.2,12.2
Michael Jennings,143,,NYG,WR,27,8,0,0,0,0,0,0,2,12,0,8,5,49,0,6,11.1,8.6
Jeff King,70,,CAR,TE,23,12,0,0,0,0,0,0,0,0,0,4,1,1,1,6,7.1,6.6
Brandon Miree,122,,GNB,RB,25,10,3,0,0,0,0,0,0,0,0,13,9,57,0,6,14.7,10.2
Clarence Moore,142,,BAL,WR,24,10,1,0,0,0,0,0,0,0,0,6,2,1,1,6,8.1,7.1
Ryan Neufeld,69,,BUF,TE,31,9,0,0,0,0,0,0,0,0,0,1,1,4,1,6,7.4,6.9
Marques Tuiasosopo,60,,OAK,QB,27,2,0,6,13,68,1,2,4,29,0,0,0,0,0,6,7.1,6.6
Lawrence Vickers,119,,CLE,RB,23,16,1,0,0,0,0,0,3,2,0,7,6,60,0,6,12.2,9.2
Paris Warren,141,,TAM,WR,24,8,0,0,0,0,0,0,0,0,0,7,5,63,0,6,11.3,8.8
Todd Yoder,68,,WAS,TE,28,14,0,0,0,0,0,0,0,0,0,3,1,4,1,6,7.4,6.9
Brad Cieslak,123,,BUF,RB,24,7,2,0,0,0,0,0,0,0,0,9,6,46,0,5,10.6,7.6
Cortez Hankton,145,,JAX,WR,25,12,1,0,0,0,0,0,0,0,0,11,5,48,0,5,9.8,7.3
Nate Jackson,71,,DEN,TE,27,11,0,0,0,0,0,0,0,0,0,6,5,49,0,5,9.9,7.4
Jim Kleinsasser,72,,MIN,TE,29,16,12,0,0,0,0,0,0,0,0,16,7,47,0,5,11.7,8.2
Patrick Pass,124,,NWE,RB,29,3,0,0,0,0,0,0,6,21,0,2,2,24,0,5,6.0,4.5
Taye Biddle,147,,CAR,WR,23,2,0,0,0,0,0,0,0,0,0,5,3,37,0,4,6.7,5.2
Brooks Bollinger,62,,MIN,QB,27,2,0,13,18,146,0,1,0,0,0,0,0,0,0,4,4.8,4.8
Kyle Brady,75,,JAX,TE,34,16,14,0,0,0,0,0,0,0,0,8,5,37,0,4,8.7,6.2
Brian Calhoun,129,,DET,RB,22,7,0,0,0,0,0,0,7,19,0,2,2,20,0,4,5.4,3.9
Ronnie Cruz,128,,KAN,RB,25,5,3,0,0,0,0,0,5,19,0,5,2,20,0,4,5.9,4.9
Jason Dunn,74,,KAN,TE,33,15,5,0,0,0,0,0,0,0,0,10,4,40,0,4,8.0,6.0
Devale Ellis,146,,DET,WR,22,9,2,0,0,0,0,0,2,3,0,9,4,41,0,4,7.9,5.4
Reno Mahe,126,,PHI,RB,26,12,1,0,0,0,0,0,4,18,0,6,5,23,0,4,7.1,2.6
John Owens,73,,NOR,TE,26,5,0,0,0,0,0,0,0,0,0,5,4,44,0,4,8.4,6.4
Lousaka Polite,130,,DAL,RB,25,12,0,0,0,0,0,0,7,18,0,8,2,21,0,4,5.9,4.9
Gabe Reid,131,,CHI,RB,29,13,1,0,0,0,0,0,0,0,0,10,4,37,0,4,7.7,5.7
Sean Ryan,125,,NYJ,RB,26,16,3,0,0,0,0,0,0,0,0,9,6,44,0,4,9.9,6.4
Cory Schlesinger,132,,DET,RB,34,14,5,0,0,0,0,0,0,0,0,11,8,36,0,4,11.6,7.6
Daimon Shelton,134,,BUF,RB,34,14,10,0,0,0,0,0,0,0,0,10,7,35,0,4,10.5,7.0
Terrelle Smith,133,,CLE,RB,28,16,8,0,0,0,0,0,8,14,0,11,8,21,0,4,11.5,7.5
Lee Suggs,127,,MIA,RB,26,4,0,0,0,0,0,0,6,26,0,1,0,13,0,4,3.9,3.9
Vinny Testaverde,61,,NWE,QB,43,3,0,2,3,29,1,0,8,-8,0,0,0,0,0,4,4.4,4.4
David Anderson,157,,HOU,WR,23,9,0,0,0,0,0,0,0,0,0,1,1,27,0,3,3.7,3.2
John Bronson,142,,ARI,RB,24,2,0,0,0,0,0,0,0,0,0,1,1,25,0,3,3.5,3.0
Dee Brown,138,,KAN,RB,28,15,0,0,0,0,0,0,10,24,0,1,1,5,0,3,3.4,2.4
Karl Hankton,152,,CAR,WR,36,16,0,0,0,0,0,0,0,0,0,3,3,31,0,3,6.1,4.6
Madison Hedgecock,136,,STL,RB,25,16,9,0,0,0,0,0,1,2,0,10,7,29,0,3,10.1,6.6
Taylor Jacobs,154,,SFO,WR,25,8,0,0,0,0,0,0,0,0,0,12,4,29,0,3,6.9,4.9
John Kuhn,135,,PIT,RB,24,9,0,0,0,0,0,0,2,18,0,1,1,15,0,3,4.3,3.8
Sean McHugh,140,,DET,RB,24,6,2,0,0,0,0,0,0,0,0,5,3,25,0,3,5.5,4.0
Sean Morey,155,,PIT,WR,30,16,0,0,0,0,0,0,0,0,0,4,2,29,0,3,4.4,2.9
Sinorice Moss,159,,NYG,WR,23,6,0,0,0,0,0,0,0,0,0,10,5,25,0,3,7.5,5.0
Martin Nance,148,,MIN,WR,23,1,1,0,0,0,0,0,0,0,0,7,4,33,0,3,6.8,4.3
David Patten,158,,WAS,WR,32,5,0,0,0,0,0,0,0,0,0,4,1,25,0,3,3.5,3.0
Andrew Pinnock,141,,SDG,RB,26,3,0,0,0,0,0,0,4,25,0,0,0,0,0,3,2.5,2.5
Ricky Proehl,153,,IND,WR,38,2,1,0,0,0,0,0,0,0,0,4,3,30,0,3,6.0,4.5
Courtney Roby,151,,TEN,WR,23,12,0,0,0,0,0,0,1,3,0,7,2,28,0,3,5.1,4.1
Aaron Rodgers,63,,GNB,QB,23,2,0,6,15,46,0,0,2,11,0,0,0,0,0,3,2.4,1.9
Eric Shelton,137,,CAR,RB,23,9,0,0,0,0,0,0,8,23,0,1,1,6,0,3,3.9,3.4
Edell Shepherd,156,,HOU,WR,26,7,0,0,0,0,0,0,2,5,0,4,3,22,0,3,4.7,2.2
Micheal Spurlock,150,,ARI,WR,23,1,0,0,0,0,0,0,0,0,0,4,4,31,0,3,7.1,5.1
Delanie Walker,76,,SFO,TE,22,7,1,0,0,0,0,0,0,0,0,4,2,30,0,3,5.0,4.0
Travis Wilson,149,,CLE,WR,22,4,1,0,0,0,0,0,0,0,0,6,2,32,0,3,5.2,4.2
Derrick Wimbush,139,,JAX,RB,26,12,6,0,0,0,0,0,1,3,0,5,4,23,0,3,6.6,4.6
Darian Barnes,144,,MIA,RB,26,16,6,0,0,0,0,0,0,0,0,7,3,22,0,2,5.2,3.7
Rock Cartwright,148,,WAS,RB,27,16,0,0,0,0,0,0,5,15,0,0,0,0,0,2,7.0,6.5
Matt Cassel,64,,NWE,QB,24,6,0,5,8,32,0,0,2,4,0,0,0,0,0,2,1.2,0.7
Antonio Chatman,162,,CIN,WR,27,3,0,0,0,0,0,0,0,0,0,5,3,22,0,2,5.2,3.7
Christian Fauria,79,,WAS,TE,35,9,0,0,0,0,0,0,0,0,0,3,2,17,0,2,3.7,2.7
Chris Francies,167,,GNB,WR,24,7,0,0,0,0,0,0,0,0,0,5,2,16,0,2,3.6,2.6
Rod Gardner,165,,KAN,WR,29,14,0,0,0,0,0,0,0,0,0,9,2,17,0,2,3.7,2.7
Justin Green,147,,BAL,RB,24,12,3,0,0,0,0,0,0,0,0,4,4,17,0,2,5.7,3.7
Kay-Jay Harris,146,,STL,RB,27,7,0,0,0,0,0,0,3,9,0,1,1,10,0,2,2.9,2.4
Kelvin Kight,164,,NWE,WR,24,4,1,0,0,0,0,0,1,8,0,3,1,9,0,2,2.7,2.2
Nate Lawrie,78,,NOR,TE,25,7,0,0,0,0,0,0,0,0,0,2,1,17,0,2,2.7,2.2
Josh McCown,65,,DET,QB,27,2,0,0,0,0,0,0,0,0,0,2,2,15,0,2,3.5,2.5
Chad Morton,145,,NYG,RB,29,15,0,0,0,0,0,0,1,22,0,0,0,0,0,2,1.2,0.2
Chad Mustard,77,,DEN,TE,29,12,4,0,0,0,0,0,0,0,0,2,2,23,0,2,4.3,3.3
Jerry Porter,163,,OAK,WR,28,4,0,0,0,0,0,0,0,0,0,4,1,19,0,2,2.9,2.4
Quinn Sypniewski,80,,BAL,TE,24,16,3,0,0,0,0,0,0,0,0,2,2,15,0,2,3.5,2.5
LaBrandon Toefield,143,,JAX,RB,26,4,0,0,0,0,0,0,10,22,0,0,0,0,0,2,2.2,2.2
Fred Wakefield,160,,ARI,WR,28,16,9,0,0,0,0,0,0,0,0,2,2,24,0,2,3.9,2.4
Jeff Webb,161,,KAN,WR,24,10,0,0,0,0,0,0,0,0,0,4,3,23,0,2,5.3,3.8
Walter Young,166,,PIT,WR,27,2,0,0,0,0,0,0,0,0,0,1,1,17,0,2,2.7,2.2
James Adkisson,81,,OAK,TE,26,2,0,0,0,0,0,0,0,0,0,2,1,9,0,1,1.9,1.4
Rich Alexis,159,,JAX,RB,25,1,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0.5,0.5
Will Buchanon,173,,OAK,WR,23,1,0,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Bam Childress,175,,NWE,WR,24,2,0,0,0,0,0,0,0,0,0,2,2,7,0,1,2.7,1.7
Kellen Clemens,67,,NYJ,QB,23,2,0,0,1,0,0,0,2,10,0,0,0,0,0,1,0.5,
Cedric Cobbs,153,,DEN,RB,25,2,0,0,0,0,0,0,3,9,0,0,0,0,0,1,0.9,0.9
Casey Cramer,83,,TEN,TE,24,15,0,0,0,0,0,0,0,0,0,2,2,8,0,1,2.8,1.8
Andre' Davis,170,,BUF,WR,27,16,1,0,0,0,0,0,0,0,0,7,2,13,0,1,3.3,2.3
Eddie Drummond,168,,DET,WR,26,14,0,0,0,0,0,0,1,4,0,10,2,10,0,1,1.4,-1.6
Gus Frerotte,66,,STL,QB,35,1,0,1,3,27,0,0,0,0,0,0,0,0,0,1,1.1,1.1
