 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Dave Brown,73,,ARI,,31,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jonathan Carter,179,,NYG,,22,2,0,0,0,0,0,0,0,0,0,3,0,0,0,,,
Bobby Collins,81,,GNB,TE,25,4,0,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
Joe Davenport,94,,IND,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Autry Denson,147,,CHI,RB,25,16,0,0,0,0,0,0,1,4,0,0,0,0,0,,-0.1,-0.6
Scott Dragos,9,,CHI,,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Carl Fair,157,,CLE,,22,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Fenderson,151,,NOR,,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Robert Ferguson,177,,GNB,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jim Finn,6,,IND,,25,15,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Mondriel Fulcher,86,,OAK,,25,13,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Cory Geason,99,,PIT,,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bryan Gilmore,178,,ARI,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Herbert Goodman,160,,GNB,RB,24,7,0,0,0,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Karl Hankton,171,,CAR,,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lawrence Hart,89,,ARI,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Windrell Hayes,180,,NYJ,,25,1,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Lenzie Jackson,181,,PIT,,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Nate Jacquet,186,,MIN,,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,-2.0,-4.0
Ronney Jenkins,161,,SDG,RB,24,16,0,0,0,0,0,0,1,-1,0,0,0,0,0,,11.4,10.9
Brian Jennings,85,,SFO,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Rudi Johnson,153,,CIN,,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Trey Junkin,84,,ARI,,40,16,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Marcus Knight,173,,OAK,,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
George Layne,155,,ATL,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Leach,96,,TEN,,25,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brody Liddiard,97,,MIN,,24,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Dustin Lyman,87,,CHI,,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jamie Martin,77,,STL,QB,31,5,0,3,3,22,0,0,8,-9,0,0,0,0,0,,,
Fred McAfee,149,,NOR,RB,33,16,0,0,0,0,0,0,1,2,0,0,0,0,0,,0.2,0.2
Sean McDermott,100,,TAM,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Phil McGeoghan,176,,DEN,,22,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Travis McGriff,170,,DEN,,25,5,0,0,0,0,0,0,0,0,0,4,0,0,0,,,
Rodrick Monroe,98,,CLE,,25,7,3,0,0,0,0,0,0,0,0,1,0,0,0,,,
Sean Morey,183,,PHI,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Yo Murphy,174,,STL,,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Moran Norris,5,,NOR,,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Dan O'Leary,83,,BUF,,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Wes Ours,148,,TEN,RB,24,3,0,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
Doug Pederson,78,,GNB,QB,33,16,0,0,0,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Rodney Peete,76,,OAK,,35,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ed Perry,103,,MIA,,27,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Ryan Prince,82,,JAX,,24,8,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
Stanley Pritchett,4,,CHI,,28,6,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Chris Redman,75,,BAL,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Alan Ricard,7,,BAL,,24,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Roberg,93,,TAM,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Micah Ross,185,,JAX,,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Marcel Shipp,154,,ARI,,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Detron Smith,159,,DEN,,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Matt Snider,2,,MIN,,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Justin Snow,88,,IND,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad St. Louis,95,,CIN,,25,11,0,0,0,0,0,0,0,0,0,3,0,0,0,,,
Tony Taylor,152,,DAL,RB,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
Tom Tupa,70,,NYJ,QB,35,15,0,1,1,9,0,0,0,0,0,0,0,0,0,,0.4,0.4
Nate Turner,187,,SDG,,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Billy Volek,71,,TEN,QB,25,1,0,0,3,0,0,0,0,0,0,0,0,0,0,,,
Justin Watson,150,,STL,RB,26,11,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
Josh Whitman,101,,SDG,,23,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Reggie White,158,,JAX,,22,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Daniel Wilcox,90,,NYJ,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Nick Luchey,8,,CIN,,24,4,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
Randal Williams,182,,DAL,,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Cedrick Wilson,188,,SFO,,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tory Woodbury,74,,NYJ,,23,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Danny Wuerffel,72,,CHI,,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Craig Yeast,184,,NYJ,,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1.0,-2.0
Joe Zelenka,91,,JAX,,25,16,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Scott Mitchell,80,,CIN,QB,33,1,0,4,12,38,0,3,0,0,0,0,0,0,0,-4,-1.5,-1.5
