 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Lee Smith,90,,OAK,TE,29,4,4,0,0,0,0,0,0,0,0,6,6,29,0,3,8.9,5.9
Nick Vannett,88,,SEA,TE,23,9,2,0,0,0,0,0,0,0,0,4,3,32,0,3,6.2,4.7
Dan Vitale,137,,CLE,RB,23,9,3,0,0,0,0,0,0,0,0,5,4,27,0,3,6.7,4.7
Antonio Andrews,148,,TEN,RB,24,16,0,0,0,0,0,0,2,15,0,0,0,0,0,2,1.5,1.5
Brenton Bersin,188,,CAR,WR,26,10,0,0,0,0,0,0,0,0,0,6,2,17,0,2,3.7,2.7
Brandon Bolden,141,,NWE,RB,26,14,0,0,0,0,0,0,1,4,0,4,2,15,0,2,3.9,2.9
Damiere Byrd,190,,CAR,WR,23,1,0,0,0,0,0,0,0,0,0,1,1,16,0,2,2.6,2.1
James Develin,143,,NWE,RB,28,16,4,0,0,0,0,0,0,0,0,6,3,18,0,2,4.8,3.3
Jalston Fowler,144,,TEN,RB,26,16,7,0,0,0,0,0,1,3,0,2,1,14,0,2,2.7,2.2
Clay Harbor,94,,2TM,TE,29,15,2,0,0,0,0,0,0,0,0,3,3,19,0,2,4.9,3.4
Percy Harvin,189,,BUF,WR,28,2,1,0,0,0,0,0,1,11,0,4,2,6,0,2,3.7,2.7
Cardale Jones,60,,BUF,QB,24,1,0,6,11,96,0,1,1,-1,0,0,0,0,0,2,2.7,2.7
Zach Line,147,,MIN,RB,26,15,4,0,0,0,0,0,7,15,0,3,0,0,0,2,1.5,1.5
Marc Mariani,192,,TEN,WR,29,16,0,0,0,0,0,0,1,15,0,0,0,0,0,2,1.5,1.5
Matt McGloin,61,,OAK,QB,27,3,1,8,15,50,0,0,3,-3,0,0,0,0,0,2,1.7,1.7
J.D. McKissic,142,,SEA,RB,23,1,0,0,0,0,0,0,1,2,0,2,2,16,0,2,3.8,2.8
Logan Paulsen,97,,CHI,TE,29,16,12,0,0,0,0,0,0,0,0,10,3,15,0,2,4.5,3.0
Cedric Peerman,145,,CIN,RB,30,6,0,0,0,0,0,0,6,15,0,1,0,0,0,2,1.5,1.5
Jay Prosch,146,,HOU,RB,24,15,1,0,0,0,0,0,4,9,0,1,1,6,0,2,2.5,2.0
DeAndre Smelter,183,,SFO,WR,25,2,0,0,0,0,0,0,0,0,0,1,1,23,0,2,3.3,2.8
Devin Smith,185,,NYJ,WR,24,4,0,0,0,0,0,0,0,0,0,3,1,20,0,2,3.0,2.5
Luke Stocker,93,,TAM,TE,28,12,10,0,0,0,0,0,0,0,0,8,5,23,0,2,7.3,4.8
Devin Street,186,,IND,WR,25,5,0,0,0,0,0,0,0,0,0,6,1,20,0,2,3.0,2.5
Mike Thomas,187,,LAR,WR,22,15,0,0,0,0,0,0,0,0,0,9,3,37,0,2,5.7,3.2
Ross Travis,96,,KAN,TE,23,6,3,0,0,0,0,0,0,0,0,6,3,15,0,2,4.5,3.0
Laquon Treadwell,191,,MIN,WR,21,9,1,0,0,0,0,0,0,0,0,3,1,15,0,2,2.5,2.0
Griff Whalen,184,,SDG,WR,26,8,0,0,0,0,0,0,0,0,0,4,2,22,0,2,4.2,3.2
Cole Wick,95,,DET,TE,23,6,0,0,0,0,0,0,0,0,0,3,2,18,0,2,3.8,2.8
Shane Wynn,182,,JAX,WR,24,5,0,0,0,0,0,0,2,5,0,3,1,19,0,2,3.4,2.9
Jared Abbrederis,196,,GNB,WR,26,5,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1.8,1.3
Joe Banyard,157,,JAX,RB,28,1,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0.7,0.7
Jeremy Butler,194,,SDG,WR,25,4,0,0,0,0,0,0,0,0,0,2,2,11,0,1,3.1,2.1
Gerald Christian,98,,BUF,TE,25,3,0,0,0,0,0,0,0,0,0,2,1,14,0,1,2.4,1.9
Chase Daniel,63,,PHI,QB,30,1,0,1,1,16,0,0,0,0,0,0,0,0,0,1,0.6,0.6
Alex Ellis,102,,JAX,TE,23,6,3,0,0,0,0,0,0,0,0,4,3,11,0,1,4.1,2.6
David Fales,62,,CHI,QB,26,1,0,2,5,22,0,0,1,0,0,0,0,0,0,1,0.9,0.9
George Farmer,160,,SEA,RB,23,2,0,0,0,0,0,0,1,1,0,3,1,4,0,1,1.5,1.0
Rashad Greene,193,,JAX,WR,24,8,0,0,0,0,0,0,0,0,0,8,5,32,0,1,7.2,3.7
Je'Ron Hamm,99,,SFO,TE,24,5,0,0,0,0,0,0,0,0,0,4,2,13,0,1,3.3,2.3
Ryan Hewitt,149,,CIN,RB,25,16,11,0,0,0,0,0,0,0,0,3,2,13,0,1,3.3,2.3
Bronson Hill,153,,JAX,RB,23,3,0,0,0,0,0,0,2,11,0,1,0,0,0,1,1.1,1.1
Henry Krieger-Coble,101,,DEN,TE,24,2,0,0,0,0,0,0,0,0,0,1,1,13,0,1,2.3,1.8
Paul Lasike,152,,CHI,RB,26,10,3,0,0,0,0,0,3,8,0,1,1,3,0,1,2.1,1.6
Terrence Magee,150,,SEA,RB,23,2,0,0,0,0,0,0,3,12,0,0,0,0,0,1,1.2,1.2
Chris Manhertz,103,,2TM,TE,24,7,2,0,0,0,0,0,0,0,0,1,1,10,0,1,2.0,1.5
Paul McRoberts,198,,LAR,WR,24,2,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Raheem Mostert,159,,2TM,RB,24,3,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0.6,0.6
Matthew Mulligan,104,,DET,TE,31,8,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Roosevelt Nix,161,,PIT,RB,24,10,3,0,0,0,0,0,0,0,0,2,2,5,0,1,2.5,1.5
MyCole Pruitt,100,,2TM,TE,24,4,0,0,0,0,0,0,0,0,0,2,2,13,0,1,3.3,2.3
Daryl Richardson,156,,PIT,RB,26,3,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0.7,0.7
Stevan Ridley,158,,ATL,RB,27,1,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0.7,0.7
Rashad Ross,197,,WAS,WR,26,5,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Anthony Sherman,154,,KAN,RB,28,16,3,0,0,0,0,0,0,0,0,6,4,11,0,1,5.1,3.1
Lorenzo Taliaferro,155,,BAL,RB,25,3,0,0,0,0,0,0,1,0,0,3,3,10,0,1,4.0,2.5
Stepfan Taylor,151,,ARI,RB,25,15,0,0,0,0,0,0,4,12,0,0,0,0,0,1,1.2,1.2
Tony Washington,195,,JAX,WR,26,2,0,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Mario Alford,206,,CLE,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Joique Bell,163,,2TM,RB,30,7,0,0,0,0,0,0,3,6,0,1,1,-2,0,,1.4,0.9
Braedon Bowman,110,,NYJ,,22,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brandon Burks,170,,NYJ,RB,23,1,0,0,0,0,0,0,2,-4,0,0,0,0,0,,-0.4,-0.4
Isaiah Burse,208,,SDG,,25,9,1,0,0,0,0,0,0,0,0,4,0,0,0,,,
Michael Burton,1,,DET,,24,15,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Orson Charles,115,,DET,,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kellen Clemens,68,,SDG,QB,33,12,0,0,1,0,0,0,2,-1,0,0,0,0,0,,-0.1,-0.1
Asante Cleveland,114,,SDG,,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chase Coffman,120,,IND,,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Geremy Davis,203,,SDG,,24,3,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Kellen Davis,117,,NYJ,,31,8,7,0,0,0,0,0,0,0,0,1,0,0,0,,,
Jim Dray,111,,2TM,,30,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
Donteea Dye,204,,TAM,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Glenn Gronkowski,3,,BUF,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Russell Hansbrough,168,,TAM,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Cory Harkey,118,,LAR,,26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
Clark Harris,107,,CIN,,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Temarrick Hemingway,113,,LAR,,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Chad Henne,69,,JAX,QB,31,1,0,0,0,0,0,0,1,-2,0,0,0,0,0,,-0.2,-0.2
Julian Howsare,2,,NYJ,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Joe Kerridge,169,,GNB,RB,24,8,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
Jake Lampman,207,,NOR,,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Khari Lee,121,,DET,,24,8,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Dezmin Lewis,209,,BUF,,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Tony Lippett,210,,MIA,,24,16,13,0,0,0,0,0,0,0,0,0,0,0,0,,,
Vince Mayle,201,,DAL,,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tre McBride,205,,TEN,,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
A.J. McCarron,67,,CIN,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
David Morgan,105,,MIN,TE,23,12,0,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Marcus Murphy,165,,NOR,RB,25,3,0,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
Troy Niklas,108,,ARI,TE,24,3,2,0,0,0,0,0,0,0,0,2,1,0,0,,1.0,0.5
James O'Shaughnessy,122,,KAN,TE,24,16,3,0,0,0,0,0,0,0,0,3,2,-1,0,,1.9,0.9
Ryan O'Malley,109,,OAK,,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Jordan Payton,199,,CLE,WR,23,4,0,0,0,0,0,0,0,0,0,3,1,3,0,,1.3,0.8
Chase Reynolds,164,,LAR,RB,29,16,0,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Demarcus Robinson,200,,KAN,,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Khiry Robinson,167,,NYJ,RB,27,1,0,0,0,0,0,0,8,22,0,0,0,0,0,,1.2,0.2
Mark Sanchez,70,,DAL,QB,30,2,0,10,18,93,0,2,4,-2,0,0,0,0,0,,1.5,1.5
Matt Schaub,64,,ATL,QB,35,4,0,1,3,16,0,0,2,-2,0,0,0,0,0,,0.4,0.4
Rod Smith,162,,DAL,RB,24,7,0,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Nate Solder,116,,NWE,,28,15,15,0,0,0,0,0,0,0,0,0,0,0,0,,,
Randall Telfer,106,,CLE,TE,24,14,5,0,0,0,0,0,0,0,0,7,2,4,0,,2.4,1.4
Will Tukuafu,166,,SEA,RB,32,7,1,0,0,0,0,0,2,2,0,1,0,0,0,,0.2,0.2
Hakeem Valles,112,,ARI,,24,11,1,0,0,0,0,0,0,0,0,2,0,0,0,,,
Joe Webb,65,,CAR,QB,30,14,0,0,0,0,0,0,0,0,0,3,1,3,0,,1.3,0.8
Eric Weems,202,,ATL,,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kasen Williams,211,,SEA,,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Maxx Williams,119,,BAL,,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
T.J. Yates,66,,MIA,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bralon Addison,171,,CHI,RB,23,2,0,0,0,0,0,0,1,4,0,1,1,11,0,-1,1.5,
Sean Mannion,71,,LAR,QB,24,1,0,3,6,19,0,1,1,-1,0,0,0,0,0,-1,-0.3,-0.3
Tyler Ervin,172,,HOU,RB,23,12,0,0,0,0,0,0,1,3,0,5,3,18,0,-2,3.1,-0.4
Jakeem Grant,213,,MIA,WR,24,16,0,0,0,0,0,0,1,1,0,1,0,0,0,-2,5.1,4.1
Brett Hundley,72,,GNB,QB,23,4,0,2,10,17,0,1,3,-2,0,0,0,0,0,-2,-0.5,-0.5
Ryan Mallett,73,,BAL,QB,28,4,0,3,6,26,0,1,5,-6,0,0,0,0,0,-2,-0.6,-0.6
Keshawn Martin,214,,SFO,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1.0,-2.0
Matt Slater*+,212,,NWE,WR,31,13,0,0,0,0,0,0,1,5,0,1,0,0,0,-2,-0.5,-1.5
