 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-1.6,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Carlester Crumpler,26,,SEA,TE,24,16,7,0,0,0,0,0,0,0,0,29,23,254,1,31,56.9,41.9
Andrew Jordan,28,,MIN,TE,23,13,7,0,0,0,0,0,0,0,0,33,27,185,2,31,60.0,43.0
Ryan Wetnight,27,,CHI,TE,25,12,2,0,0,0,0,0,0,0,0,32,24,193,2,31,58.3,43.3
Charles Evans,77,,MIN,RB,28,16,8,0,0,0,0,0,19,59,1,28,18,119,1,30,50.8,38.8
Fred McAfee,75,,PIT,RB,27,16,1,0,0,0,0,0,39,156,1,19,15,88,0,30,48.4,37.9
Robb Thomas,92,,SEA,WR,29,15,2,0,0,0,0,0,0,0,0,23,12,239,1,30,44.9,35.9
John Williams,78,,PIT,RB,31,11,7,0,0,0,0,0,29,110,0,36,24,127,1,30,58.7,39.7
Vince Workman,76,,2TM,RB,27,10,0,0,1,0,0,0,44,165,1,22,13,74,0,30,45.9,36.4
Craig Erickson,44,,IND,QB,26,6,3,50,83,586,3,4,9,14,0,0,0,0,0,29,34.8,30.8
Leonard Russell,80,,STL,RB,26,13,3,0,0,0,0,0,66,203,0,31,16,89,0,29,47.2,35.2
Lorenzo White,81,,CLE,RB,29,12,2,0,0,0,0,0,62,163,1,8,8,64,0,29,39.7,32.7
Sherman Williams,79,,DAL,RB,22,11,0,0,0,0,0,0,48,205,1,3,3,28,0,29,34.3,28.8
Fred Baxter,29,,NYJ,TE,24,15,3,0,0,0,0,0,0,0,0,34,18,222,1,28,48.7,36.2
Hason Graham,93,,NWE,WR,24,10,1,0,0,0,0,0,0,0,0,27,10,156,2,28,40.6,32.6
Thomas Lewis,94,,NYG,WR,23,8,2,0,0,0,0,0,0,0,0,26,12,208,1,27,47.3,37.8
Derrick Walker,30,,KAN,TE,28,16,3,0,0,0,0,0,0,0,0,35,25,205,1,27,54.5,39.0
Casey Weldon,45,,TAM,QB,26,16,0,42,91,519,1,2,5,5,1,0,0,0,0,27,30.3,25.3
Jamal Anderson,83,,ATL,RB,23,16,0,0,0,0,0,0,39,161,1,6,4,42,0,26,33.3,28.3
Randal Hill,95,,MIA,WR,26,12,0,0,0,0,0,0,0,0,0,24,12,260,0,26,41.0,32.0
Arthur Marshall,96,,NYG,WR,26,15,0,0,0,0,0,0,1,1,0,37,17,195,1,26,45.1,33.1
Irving Spikes,82,,MIA,RB,25,9,0,0,0,0,0,0,32,126,1,6,5,18,1,26,34.4,28.9
Derrick Alexander,97,,CLE,WR,24,14,2,0,0,0,0,0,1,29,0,29,15,216,0,25,47.0,35.0
Ed West,31,,PHI,TE,34,16,14,0,0,0,0,0,0,0,0,34,20,190,1,25,48.0,35.0
Christian Fauria,34,,SEA,TE,24,14,9,0,0,0,0,0,0,0,0,37,17,181,1,24,44.1,32.6
Wendall Gaines,35,,ARI,TE,23,16,11,0,0,0,0,0,0,0,0,19,14,117,2,24,40.7,30.7
Rich Griffith,33,,JAX,TE,26,16,15,0,0,0,0,0,0,0,0,30,16,243,0,24,43.3,32.3
James Jett,98,,OAK,WR,25,16,0,0,0,0,0,0,0,0,0,37,13,179,1,24,39.4,29.4
Charles Jordan,99,,GNB,WR,26,6,1,0,0,0,0,0,0,0,0,15,7,117,2,24,33.2,26.2
David Sloan,32,,DET,TE,23,16,8,0,0,0,0,0,0,0,0,24,17,184,1,24,44.4,32.9
Flipper Anderson,101,,IND,WR,30,2,2,0,0,0,0,0,0,0,0,13,8,111,2,23,34.1,27.1
Coleman Bell,37,,WAS,TE,25,11,1,0,0,0,0,0,0,0,0,25,14,166,1,23,39.1,28.6
Terrell Fletcher,84,,SDG,RB,22,16,0,0,0,0,0,0,26,140,1,5,3,26,0,23,27.6,22.1
Malcolm Floyd,102,,HOU,WR,23,15,1,0,0,0,0,0,0,0,0,21,12,167,1,23,37.7,28.7
Oscar McBride,36,,ARI,TE,23,16,10,0,0,0,0,0,0,0,0,20,13,112,2,23,39.2,29.7
Lamar Smith,85,,SEA,RB,25,12,0,0,0,0,0,0,36,215,0,2,1,10,0,23,26.0,22.0
Rico Smith,100,,CLE,WR,26,4,2,0,0,0,0,0,0,0,0,29,13,173,1,23,38.8,28.8
Brian Kinchen,38,,CLE,TE,30,13,12,0,0,0,0,0,0,0,0,32,20,216,0,22,44.1,30.6
Frank Reich,46,,CAR,QB,34,3,3,37,84,441,2,2,1,3,0,0,0,0,0,22,25.4,20.9
Don Beebe,105,,CAR,WR,31,14,1,0,0,0,0,0,0,0,0,34,14,152,1,21,38.2,28.2
Adrian Cooper,40,,MIN,TE,27,13,13,0,0,0,0,0,0,0,0,31,18,207,0,21,41.7,29.7
Reggie Johnson,39,,PHI,TE,27,9,2,0,0,0,0,0,0,0,0,8,5,68,2,21,23.8,21.3
Randy Jordan,86,,JAX,RB,25,12,3,0,0,0,0,0,21,62,0,12,5,89,1,21,26.1,23.6
Rod Smith,104,,DEN,WR,25,16,1,0,0,0,0,0,0,0,0,9,6,152,1,21,30.2,24.2
Olanda Truitt,103,,WAS,WR,24,5,2,0,0,0,0,0,0,0,0,26,9,154,1,21,32.9,24.9
Tyrone Brown,106,,ATL,WR,22,6,5,0,0,0,0,0,0,0,0,28,17,198,0,20,39.3,27.3
Marv Cook,45,,STL,TE,29,16,9,0,0,0,0,0,0,0,0,32,26,135,1,20,48.0,31.5
Howard Cross,43,,NYG,TE,28,15,15,0,0,0,0,0,0,0,0,36,18,197,0,20,40.7,28.7
Scott Galbraith,42,,WAS,TE,28,16,16,0,0,0,0,0,0,0,0,20,10,80,2,20,30.0,25.0
Frank Hartley,44,,CLE,TE,28,15,13,0,0,0,0,0,0,0,0,17,11,137,1,20,33.2,24.2
Keith Jackson,41,,GNB,TE,30,9,1,0,0,0,0,0,0,0,0,19,13,142,1,20,36.2,26.7
Rod Bernstine,87,,DEN,RB,30,3,3,0,0,0,0,0,23,76,1,8,5,54,0,19,24.0,21.5
Lorenzo Neal,88,,NOR,RB,25,16,5,0,0,0,0,0,5,3,0,13,12,123,1,19,32.6,22.6
Roell Preston,107,,ATL,WR,23,14,0,0,0,0,0,0,0,0,0,10,7,129,1,19,28.4,21.4
Jerry Evans,46,,DEN,TE,27,13,4,0,0,0,0,0,0,0,0,15,12,124,1,18,32.9,23.4
Bobby Hebert,47,,ATL,QB,35,4,0,28,45,313,2,1,5,-1,0,0,0,0,0,18,22.4,19.4
Greg Robinson,90,,STL,RB,26,5,1,0,0,0,0,0,40,165,0,5,2,12,0,18,22.7,18.7
Adam Walker,89,,SFO,RB,27,13,7,0,0,0,0,0,14,44,1,21,11,78,0,18,28.2,21.7
Jamie Asher,47,,WAS,TE,23,7,2,0,0,0,0,0,0,0,0,22,14,172,0,17,34.2,24.2
Antonio Freeman,111,,GNB,WR,23,11,0,0,0,0,0,0,0,0,0,12,8,106,1,17,24.1,13.6
Danan Hughes,110,,KAN,WR,25,16,0,0,0,0,0,0,1,5,0,23,14,103,1,17,33.8,23.8
Vance Johnson,108,,DEN,WR,32,10,1,0,0,0,0,0,0,0,0,21,12,170,0,17,32.0,23.0
Ronald Moore,91,,NYJ,RB,25,15,3,0,0,0,0,0,43,121,0,11,8,50,0,17,26.6,18.1
Nate Singleton,109,,SFO,WR,27,6,2,0,0,0,0,0,0,0,0,10,8,108,1,17,27.3,19.8
Scott Zolak,48,,NWE,QB,28,16,1,28,49,282,1,0,4,19,0,0,0,0,0,17,15.2,13.2
Troy Brown,112,,NWE,WR,24,16,0,0,0,0,0,0,0,0,0,25,14,159,0,16,38.4,27.9
James Joseph,93,,CIN,RB,28,16,3,0,0,0,0,0,16,40,0,25,20,118,0,16,38.3,24.8
Ron Rivers,92,,DET,RB,24,16,0,0,0,0,0,0,18,73,1,1,1,5,0,16,13.8,12.3
Steve Avery,95,,PIT,RB,29,11,2,0,0,0,0,0,1,3,0,14,11,82,1,15,25.5,20.0
Mike Buck,51,,ARI,QB,28,4,0,20,32,271,1,0,1,0,0,0,0,0,0,15,14.3,13.8
Will Furrer,49,,HOU,QB,27,7,1,48,99,483,2,7,8,20,0,0,0,0,0,15,23.8,19.3
Travis Hannah,113,,HOU,WR,25,16,0,0,0,0,0,0,1,5,0,15,10,142,0,15,27.7,19.7
James Stewart,94,,MIN,RB,24,4,0,0,0,0,0,0,31,144,0,1,1,3,0,15,17.7,13.2
Mike Tomczak,50,,PIT,QB,33,7,4,65,113,666,1,9,11,25,0,0,0,0,0,15,26.1,22.1
Wade Wilson,52,,DAL,QB,36,7,0,38,57,391,1,3,10,12,0,0,0,0,0,15,20.3,16.8
Harold Bishop,49,,CLE,TE,25,13,3,0,0,0,0,0,0,0,0,22,16,135,0,14,32.5,21.5
John Burke,48,,NWE,TE,24,16,4,0,0,0,0,0,0,0,0,29,15,136,0,14,31.6,21.1
Earnest Hunter,97,,CLE,RB,25,10,0,0,0,0,0,0,30,100,0,8,5,42,0,14,20.2,12.7
Jim Miller,53,,PIT,QB,24,3,0,32,56,397,2,5,1,2,0,0,0,0,0,14,21.6,18.1
Steve Smith,98,,SEA,RB,31,9,7,0,0,0,0,0,9,19,0,10,7,59,1,14,20.8,17.3
Charles Way,96,,NYG,RB,23,16,4,0,0,0,0,0,2,6,0,12,7,76,1,14,21.2,17.7
Stevie Anderson,114,,ARI,WR,25,5,0,0,0,0,0,0,0,0,0,4,3,34,1,13,16.4,14.9
Don Majkowski,55,,DET,QB,31,5,0,15,20,161,1,0,9,1,0,0,0,0,0,13,12.5,12.5
Curtis Marsh,115,,JAX,WR,25,9,0,0,0,0,0,0,0,0,0,17,7,127,0,13,21.7,14.2
Hugh Millen,54,,DEN,QB,32,3,0,26,40,197,1,0,3,8,0,0,0,0,0,13,12.2,11.7
Ted Popson,50,,SFO,TE,29,12,0,0,0,0,0,0,0,0,0,20,16,128,0,13,31.3,19.8
Roderick Lewis,51,,HOU,TE,24,16,9,0,0,0,0,0,0,0,0,21,16,116,0,12,30.6,19.6
Fred McCrary,99,,PHI,RB,23,13,4,0,0,0,0,0,3,1,1,13,9,60,0,12,21.1,16.6
Alex Van Pelt,56,,BUF,QB,25,1,0,10,18,106,2,0,0,0,0,0,0,0,0,12,12.2,12.2
Jeff Cothran,105,,CIN,RB,24,14,13,0,0,0,0,0,16,62,0,18,8,44,0,11,18.1,13.6
Keith Elias,102,,NYG,RB,23,15,0,0,0,0,0,0,10,44,0,12,9,69,0,11,20.3,15.8
Ricky Ervins,104,,SFO,RB,27,14,0,0,0,0,0,0,23,88,0,3,2,21,0,11,12.9,11.9
Rich Gannon,57,,KAN,QB,30,2,0,7,11,57,0,0,8,25,1,0,0,0,0,11,10.8,10.8
Carwell Gardner,100,,BUF,RB,29,15,4,0,0,0,0,0,20,77,0,8,2,17,0,11,19.4,18.4
Jonathan Hayes,52,,PIT,TE,33,16,7,0,0,0,0,0,0,0,0,18,11,113,0,11,25.3,16.8
Kevin Lee,118,,NWE,WR,24,7,2,0,0,0,0,0,1,4,0,28,8,107,0,11,22.1,15.1
Art Monk,116,,PHI,WR,38,3,1,0,0,0,0,0,0,0,0,12,6,114,0,11,20.4,14.4
Dave Moore,53,,TAM,TE,26,16,8,0,0,0,0,0,1,4,0,19,13,102,0,11,26.6,17.1
Blair Thomas,101,,CAR,RB,28,7,0,0,0,0,0,0,22,90,0,5,3,24,0,11,14.4,12.9
Lamar Thomas,117,,TAM,WR,25,11,0,0,0,0,0,0,1,5,0,16,10,107,0,11,24.2,16.2
Leroy Thompson,103,,KAN,RB,26,16,0,0,0,0,0,0,28,73,0,13,9,37,0,11,20.0,15.5
Marcus Dowdell,119,,ARI,WR,25,13,0,0,0,0,0,0,0,0,0,13,10,96,0,10,19.1,13.6
Brian Stablein,120,,IND,WR,25,15,0,0,0,0,0,0,0,0,0,21,8,95,0,10,17.5,13.5
James McKnight,121,,SEA,WR,23,16,0,0,0,0,0,0,0,0,0,19,6,91,0,9,14.6,11.1
Shannon Mitchell,54,,SDG,TE,23,16,2,0,0,0,0,0,0,0,0,7,3,31,1,9,12.1,10.6
Brent Moss,106,,STL,RB,23,4,0,0,0,0,0,0,22,90,0,2,1,-3,0,9,9.7,9.2
Duane Young,55,,SDG,TE,27,16,16,0,0,0,0,0,0,0,0,14,9,90,0,9,18.0,13.5
Ryan Christopherson,108,,JAX,RB,23,11,0,0,0,0,0,0,16,16,1,1,1,-1,0,8,8.0,7.0
Lee DeRamus,124,,NOR,WR,23,8,0,0,0,0,0,0,0,0,0,8,6,76,0,8,13.6,10.6
Ty Detmer,58,,GNB,QB,28,4,0,8,16,81,1,1,3,3,0,0,0,0,0,8,8.0,7.5
Cory Fleming,122,,DAL,WR,24,16,0,0,0,0,0,0,0,0,0,17,6,83,0,8,14.3,11.3
Ron Hall,57,,DET,TE,31,6,6,0,0,0,0,0,0,0,0,18,11,81,0,8,19.1,13.6
Mitch Lyons,56,,ATL,TE,25,14,4,0,0,0,0,0,0,0,0,8,5,83,0,8,13.3,10.8
Lewis Tillman,107,,CHI,RB,29,13,1,0,0,0,0,0,29,78,0,0,0,0,0,8,7.8,7.8
Tydus Winans,123,,WAS,WR,23,8,1,0,0,0,0,0,0,0,0,14,4,77,0,8,11.2,8.7
Tyji Armstrong,59,,TAM,TE,25,16,5,0,0,0,0,0,0,0,0,12,7,68,0,7,13.3,9.3
Andre Coleman,126,,SDG,WR,23,15,0,0,0,0,0,0,0,0,0,5,3,67,0,7,22.7,16.2
Tim Lester,109,,PIT,RB,27,6,1,0,0,0,0,0,5,9,1,0,0,0,0,7,6.9,6.9
Walter Rasby,60,,CAR,TE,23,9,2,0,0,0,0,0,0,0,0,18,5,47,0,7,11.7,9.2
Walter Reeves,58,,CLE,TE,30,5,3,0,0,0,0,0,0,0,0,6,6,12,1,7,13.2,10.2
Chris Thomas,125,,SFO,WR,24,15,0,0,0,0,0,0,0,0,0,8,6,73,0,7,13.3,10.3
Chris Walsh,127,,MIN,WR,27,16,0,0,0,0,0,0,0,0,0,10,7,66,0,7,13.6,10.1
Randy Baldwin,111,,CAR,RB,28,7,2,0,0,0,0,0,23,61,0,0,0,0,0,6,5.6,5.1
Tony Cline,61,,BUF,TE,24,16,1,0,0,0,0,0,0,0,0,13,8,64,0,6,14.4,10.4
Corey Croom,110,,NWE,RB,24,13,1,0,0,0,0,0,13,54,0,1,1,8,0,6,7.2,6.7
Jason Garrett,61,,DAL,QB,29,1,0,4,5,46,1,0,1,-1,0,0,0,0,0,6,5.7,5.7
Gale Gilbert,59,,SDG,QB,34,16,1,36,61,325,0,4,6,11,0,0,0,0,0,6,12.1,8.1
William Henderson,114,,GNB,RB,24,15,1,0,0,0,0,0,7,35,0,5,3,21,0,6,8.6,7.1
Brad Johnson,60,,MIN,QB,27,5,0,25,36,272,0,2,9,-9,0,0,0,0,0,6,7.0,6.0
Tracy Johnson,112,,SEA,RB,29,15,4,0,0,0,0,0,1,2,1,4,1,-2,0,6,7.0,6.5
Chris Jones,129,,PHI,WR,24,12,0,0,0,0,0,0,0,0,0,9,5,61,0,6,11.1,8.6
David Klingler,62,,CIN,QB,26,3,0,7,15,88,1,1,0,0,0,0,0,0,0,6,6.5,6.5
Ricky Powers,113,,CLE,RB,25,3,0,0,0,0,0,0,14,51,0,1,1,6,0,6,6.7,6.2
Bryan Reeves,128,,ARI,WR,25,5,0,0,0,0,0,0,0,0,0,8,6,62,0,6,12.2,9.2
Darryl Spencer,130,,ATL,WR,25,5,1,0,0,0,0,0,0,0,0,14,5,60,0,6,11.0,8.5
Johnnie Barnes,133,,PIT,WR,27,3,0,0,0,0,0,0,0,0,0,5,3,48,0,5,7.8,6.3
Eric Bjornson,62,,DAL,TE,24,14,1,0,0,0,0,0,0,0,0,9,7,53,0,5,12.3,8.8
Todd Collins,63,,BUF,QB,24,7,1,14,29,112,0,1,9,23,0,0,0,0,0,5,5.8,5.8
Chris Gedney,63,,CHI,TE,25,14,1,0,0,0,0,0,0,0,0,7,5,52,0,5,10.2,7.7
Paul Justin,64,,IND,QB,27,3,1,20,36,212,0,2,3,1,0,0,0,0,0,5,6.1,5.6
Terry Mickens,131,,GNB,WR,24,16,0,0,0,0,0,0,0,0,0,9,3,50,0,5,8.0,6.5
Steve Rhem,132,,NOR,WR,24,8,0,0,0,0,0,0,0,0,0,5,4,50,0,5,9.0,7.0
Michael Roan,64,,HOU,TE,23,5,2,0,0,0,0,0,0,0,0,8,8,46,0,5,12.1,7.6
Richie Anderson,115,,NYJ,RB,24,10,0,0,1,0,0,0,5,17,0,8,5,26,0,4,8.3,4.8
Dwayne Carswell,67,,DEN,TE,23,9,2,0,0,0,0,0,0,0,0,5,3,37,0,4,6.7,5.2
Zack Crockett,119,,IND,RB,23,16,0,0,0,0,0,0,1,0,0,4,2,35,0,4,5.5,4.5
Greg DeLong,66,,MIN,TE,22,2,2,0,0,0,0,0,0,0,0,6,6,38,0,4,9.8,6.8
Chad Fann,65,,ARI,TE,25,16,3,0,0,0,0,0,0,0,0,6,5,41,0,4,8.6,5.6
Jeff Hill,135,,CIN,WR,23,16,0,0,0,0,0,0,1,-3,0,11,4,44,0,4,8.1,6.1
Rodney Holman,71,,DET,TE,35,16,3,0,0,0,0,0,0,0,0,5,5,35,0,4,8.5,6.0
Jimmie Johnson,69,,PHI,TE,29,16,1,0,0,0,0,0,0,0,0,6,6,37,0,4,9.7,6.7
Yonel Jourdain,118,,BUF,RB,24,8,0,0,0,0,0,0,8,31,0,1,1,7,0,4,3.8,2.3
Aubrey Matthews,136,,DET,WR,33,11,0,0,0,0,0,0,0,0,0,6,4,41,0,4,8.1,6.1
Troy Sadowski,68,,CIN,TE,30,12,0,0,0,0,0,0,0,0,0,5,5,37,0,4,8.7,6.2
J.T. Thomas,134,,STL,WR,24,15,1,0,0,0,0,0,0,0,0,16,5,42,0,4,8.7,5.7
Kevin Turner,117,,PHI,RB,26,2,2,0,0,0,0,0,2,9,0,4,4,29,0,4,7.8,5.8
Derek Ware,70,,CIN,TE,28,7,0,0,0,0,0,0,0,0,0,6,2,36,0,4,5.6,4.6
Jamal Willis,116,,SFO,RB,23,11,1,0,0,0,0,0,12,35,0,3,3,8,0,4,7.3,5.8
Charles Arbuckle,72,,IND,TE,27,3,3,0,0,0,0,0,0,0,0,4,4,33,0,3,7.3,5.3
Rob Coons,76,,BUF,TE,26,4,0,0,0,0,0,0,0,0,0,5,3,28,0,3,5.8,4.3
Glenn Foley,66,,NYJ,QB,25,1,0,16,29,128,0,1,1,9,0,1,1,-9,0,3,5.1,4.6
Tom Hodson,67,,NOR,QB,28,4,0,3,5,14,0,0,0,0,0,0,0,0,0,3,2.6,2.6
Bill Musgrave,65,,DEN,QB,28,4,0,8,12,93,0,0,4,-4,0,0,0,0,0,3,2.8,2.3
Bobby Phillips,122,,MIN,RB,26,8,0,0,0,0,0,0,14,26,0,0,0,0,0,3,2.1,1.6
Jim Price,74,,STL,TE,29,13,0,0,0,0,0,0,0,0,0,6,4,29,0,3,6.9,4.9
Ricky Proehl,137,,SEA,WR,27,8,0,0,0,0,0,0,0,0,0,18,5,29,0,3,7.9,5.4
Reggie Rivers,120,,DEN,RB,27,16,0,0,0,0,0,0,2,2,0,3,3,32,0,3,6.4,4.9
Jeff Thomason,73,,GNB,TE,26,16,1,0,0,0,0,0,0,0,0,5,3,32,0,3,6.2,4.7
Tommy Vardell,121,,CLE,RB,26,5,0,0,0,0,0,0,4,9,0,10,6,18,0,3,8.7,5.7
Ronnie Williams,75,,MIA,TE,29,16,2,0,0,0,0,0,0,0,0,5,3,28,0,3,5.8,4.3
Dave Barr,68,,STL,QB,23,2,0,5,9,42,0,0,1,5,0,0,0,0,0,2,2.2,2.2
Donnell Bennett,123,,KAN,RB,23,3,1,0,0,0,0,0,7,11,0,1,1,12,0,2,3.3,2.8
Reggie Cobb,127,,JAX,RB,27,1,0,0,0,0,0,0,9,18,0,1,0,0,0,2,1.3,0.8
Cary Conklin,69,,SFO,QB,27,2,0,4,12,48,0,0,0,0,0,0,0,0,0,2,1.9,1.9
Omar Douglas,142,,NYG,WR,23,8,1,0,0,0,0,0,0,0,0,4,2,15,0,2,9.0,7.5
Mike Faulkerson,124,,CHI,RB,25,5,1,0,0,0,0,0,0,0,0,2,2,22,0,2,4.2,3.2
Ronald Humphrey,129,,IND,RB,26,11,0,0,0,0,0,0,2,6,0,2,2,11,0,2,3.2,1.7
Calvin Jones,125,,OAK,RB,25,8,0,0,0,0,0,0,5,19,0,0,0,0,0,2,1.4,0.9
Craig Keith,78,,JAX,TE,24,11,2,0,0,0,0,0,0,0,0,3,3,20,0,2,5.0,3.5
Brian Kozlowski,80,,NYG,TE,25,16,0,0,0,0,0,0,0,0,0,3,2,17,0,2,3.2,1.7
Kenyon Rasheed,128,,NYJ,RB,25,3,0,0,0,0,0,0,1,3,0,2,2,15,0,2,3.8,2.8
Tony Richardson,126,,KAN,RB,24,14,1,0,0,0,0,0,8,18,0,1,0,0,0,2,1.8,1.8
Terry Samuels,79,,ARI,TE,25,4,1,0,0,0,0,0,0,0,0,3,2,19,0,2,3.9,2.9
Ricky Sanders,138,,ATL,WR,35,3,1,0,0,0,0,0,0,0,0,5,2,24,0,2,4.4,3.4
Damon Thomas,140,,BUF,WR,25,14,0,0,0,0,0,0,0,0,0,2,1,18,0,2,2.3,1.3
Mike Tice,77,,MIN,TE,36,3,1,0,0,0,0,0,0,0,0,3,3,22,0,2,5.2,3.7
Lawyer Tillman,139,,CAR,WR,29,5,0,0,0,0,0,0,0,0,0,5,2,22,0,2,4.2,3.2
Tim Tindale,130,,BUF,RB,24,16,0,0,0,0,0,0,5,16,0,0,0,0,0,2,1.6,1.6
Mike Williams,141,,MIA,WR,29,12,0,0,0,0,0,0,0,0,0,5,2,17,0,2,3.7,2.7
Eric Ball,135,,OAK,RB,29,16,0,0,0,0,0,0,2,10,0,0,0,0,0,1,1.0,1.0
Bradford Banta,87,,IND,TE,25,16,2,0,0,0,0,0,0,0,0,5,1,6,0,1,1.6,1.1
William Bell,132,,WAS,RB,24,16,0,0,0,0,0,0,4,13,0,0,0,0,0,1,1.3,1.3
Kirk Botkin,85,,NOR,TE,24,16,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Byron Chamberlain,82,,DEN,TE,24,5,0,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Tyrone Davis,83,,NYJ,TE,23,4,0,0,0,0,0,0,0,0,0,2,1,9,0,1,1.9,1.4
'Omar Ellison,144,,SDG,WR,24,2,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1.6,1.1
Rob Johnson,70,,JAX,QB,22,1,0,3,7,24,0,1,3,17,0,0,0,0,0,1,1.7,1.7
David Lang,140,,DAL,RB,27,16,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0.7,0.7
Gordon Laro,86,,JAX,TE,23,2,0,0,0,0,0,0,0,0,0,1,1,6,0,1,1.6,1.1
Dennis Lundy,134,,2TM,RB,23,9,0,0,0,0,0,0,0,0,0,1,1,11,0,1,1.6,0.6
Anthony Lynn,133,,SFO,RB,27,6,0,0,0,0,0,0,2,11,0,0,0,0,0,1,1.1,1.1
Sherriden May,141,,NYJ,RB,22,5,1,0,0,0,0,0,2,5,0,0,0,0,0,1,0.5,0.5
Derrick Ned,136,,NOR,RB,26,12,0,0,0,0,0,0,3,1,0,3,3,9,0,1,3.5,1.5
Chris Penn,143,,KAN,WR,24,2,0,0,0,0,0,0,0,0,0,1,1,12,0,1,2.2,1.7
Lovell Pinkney,81,,STL,TE,23,8,0,0,0,0,0,0,0,0,0,3,1,13,0,1,2.3,1.8
Cedric Smith,131,,WAS,RB,27,6,0,0,0,0,0,0,3,13,0,0,0,0,0,1,1.3,1.3
Kendell Watkins,84,,DAL,TE,22,16,0,0,0,0,0,0,0,0,0,2,1,8,0,1,1.3,0.3
Robert Wilson,138,,MIA,RB,26,16,0,0,0,0,0,0,1,5,0,1,1,3,0,1,1.8,1.3
Derrick Witherspoon,139,,PHI,RB,24,15,0,0,0,0,0,0,2,7,0,0,0,0,0,1,6.7,6.7
Ron Wolfley,137,,STL,RB,33,9,0,0,0,0,0,0,3,9,0,0,0,0,0,1,0.9,0.9
Joe Aska,150,,OAK,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Thomas Bailey,167,,CIN,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Bartrum,95,,GNB,,25,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Fabien Bownes,154,,CHI,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ben Bronson,148,,IND,,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,-1.0,-2.0
Reggie Brooks,158,,WAS,RB,24,1,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.2,-0.2
Jason Burns,145,,CIN,RB,23,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,0.1,0.1
Butler By'not'e,154,,CAR,,23,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Caldwell,157,,SFO,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brett Carolan,88,,SFO,TE,24,14,0,0,0,0,0,0,0,0,0,3,1,3,0,,1.3,0.8
Anthony Carter,152,,DET,,35,3,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Pat Carter,98,,STL,,29,16,6,0,0,0,0,0,0,0,0,,0,0,0,,,
Curtis Ceaser,147,,NYJ,,23,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Keith Crawford,155,,GNB,,25,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kirby Dar Dar,159,,MIA,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy Davis,163,,DAL,,23,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tyree Davis,164,,TAM,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Gary Downs,147,,DEN,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jay Fiedler,75,,PHI,,24,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,
David Frisch,101,,NWE,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Rupert Grant,143,,NWE,RB,22,7,1,0,0,0,0,0,0,0,0,2,1,4,0,,1.4,0.9
David Green,153,,NWE,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tracy Greene,106,,PIT,,23,16,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Gary Harrell,161,,NYG,,23,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Raymont Harris,142,,CHI,RB,25,1,1,0,0,0,0,0,0,0,0,1,1,4,0,,1.4,0.9
Ronnie Harris,162,,SEA,,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kevin Hickman,91,,DET,,24,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mark Higgs,152,,ARI,,29,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Corey Holliday,149,,PIT,,24,3,0,0,0,0,0,0,0,0,0,8,0,0,0,,,
Alfred Jackson,150,,MIN,,28,8,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
James Jenkins,89,,WAS,TE,28,16,5,0,0,0,0,0,0,0,0,2,1,2,0,,1.2,0.7
Travis Jervey,155,,GNB,,23,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
LeShon Johnson,159,,2TM,RB,24,5,0,0,0,0,0,0,2,-2,0,0,0,0,0,,-0.7,-1.2
Reggie Jones,151,,CAR,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Trey Junkin,108,,SEA,,34,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
