 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-4.3,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Vernand Morency,73,,HOU,RB,25,12,1,0,0,0,0,0,46,184,2,15,10,87,0,39,51.6,43.1
Bo Scaife,24,,TEN,TE,24,16,5,0,0,0,0,0,0,0,0,56,37,273,2,39,79.3,57.8
Nate Burleson,95,,MIN,WR,24,12,9,0,0,0,0,0,2,-6,0,52,30,328,1,38,71.2,53.2
Zack Crockett,74,,OAK,RB,33,16,10,0,0,0,0,0,60,208,1,18,13,111,0,38,56.4,43.4
Bryan Fletcher,26,,IND,TE,26,16,12,0,0,0,0,0,0,0,0,27,18,202,3,38,59.2,47.2
Doug Jolley,25,,NYJ,TE,26,16,7,0,0,0,0,0,0,0,0,50,29,324,1,38,69.9,51.9
Michael Clayton,96,,TAM,WR,23,14,10,0,0,0,0,0,1,2,0,55,32,372,0,37,71.9,52.4
Courtney Roby,97,,TEN,WR,22,13,6,0,0,0,0,0,2,16,0,43,21,289,1,37,60.0,46.0
Justin Griffith,75,,ATL,RB,25,16,15,0,0,0,0,0,15,65,0,34,21,111,3,36,59.1,45.1
Tim Rattay,44,,SFO,QB,28,4,4,56,97,667,5,6,7,18,0,0,0,0,0,36,44.0,39.5
Desmond Clark,27,,CHI,TE,28,16,16,0,0,0,0,0,0,0,0,49,24,229,2,35,61.9,46.9
Ron Dayne,76,,DEN,RB,27,10,0,0,0,0,0,0,53,270,1,3,3,17,0,35,40.2,35.2
Frisman Jackson,98,,CLE,WR,26,12,0,0,0,0,0,0,0,0,0,41,24,287,1,35,61.7,46.7
Vinny Testaverde,45,,NYJ,QB,42,6,4,60,106,777,1,6,7,4,2,0,0,0,0,35,41.0,34.5
Rock Cartwright,77,,WAS,RB,26,16,0,0,0,0,0,0,27,199,2,4,2,23,0,34,38.7,34.2
Ike Hilliard,99,,TAM,WR,29,16,2,0,0,0,0,0,0,0,0,53,35,282,1,34,72.2,51.7
Jerald Sowell,78,,NYJ,RB,31,16,14,0,0,0,0,0,1,1,1,38,28,155,2,34,64.1,46.6
Chris Baker,29,,NYJ,TE,26,8,8,0,0,0,0,0,0,0,0,25,18,269,1,33,53.4,40.9
Adam Bergen,28,,ARI,TE,22,16,9,0,0,0,0,0,0,0,0,43,28,270,1,33,64.0,47.0
Billy McMullen,101,,PHI,WR,25,16,0,0,0,0,0,0,0,0,0,38,18,268,1,33,53.3,40.8
Troy Walters,100,,IND,WR,29,16,1,0,0,0,0,0,0,0,0,19,14,152,3,33,50.2,40.2
Heath Evans,80,,2TM,RB,27,12,3,0,0,0,0,0,52,192,0,17,14,105,0,32,51.7,38.7
Lamar Gordon,79,,PHI,RB,25,14,4,0,0,0,0,0,54,182,1,17,11,79,0,32,44.6,34.6
Kris Mangum,30,,CAR,TE,32,14,9,0,0,0,0,0,0,0,0,35,23,202,2,32,58.2,43.7
Billy Volek,46,,TEN,QB,29,6,1,50,88,474,4,2,1,3,0,0,0,0,0,31,34.8,30.3
Ciatrick Fason,82,,MIN,RB,23,13,0,0,0,0,0,0,32,62,4,0,0,0,0,30,29.7,29.2
Lorenzo Neal*,81,,SDG,RB,35,16,15,0,0,0,0,0,29,98,0,29,24,145,1,30,57.3,42.3
Sage Rosenfels,47,,MIA,QB,27,4,1,34,61,462,4,3,6,15,0,0,0,0,0,30,35.5,32.0
Johnnie Morton,102,,SFO,WR,34,13,10,0,0,0,0,0,0,0,0,44,21,288,0,29,52.8,39.3
Obafemi Ayanbadejo,85,,ARI,RB,30,16,2,0,0,0,0,0,22,46,0,45,34,231,0,28,64.2,43.7
Cedric Benson,86,,CHI,RB,23,9,1,0,0,0,0,0,67,272,0,1,1,3,0,28,31.0,27.0
Bernard Berrian,103,,CHI,WR,25,11,2,0,0,0,0,0,2,31,0,25,13,246,0,28,43.2,33.2
Michael Gaines,31,,CAR,TE,25,11,6,0,0,0,0,0,0,0,0,16,12,155,2,28,42.5,33.5
Nick Goings,83,,CAR,RB,27,16,1,0,0,0,0,0,37,133,0,20,14,151,0,28,47.9,34.4
Jim Sorgi,48,,IND,QB,25,5,0,42,61,444,3,1,12,1,0,0,0,0,0,28,31.4,27.9
Shaud Williams,84,,BUF,RB,25,16,0,0,0,0,0,0,45,161,0,23,17,118,0,28,50.9,36.4
Bubba Franks,33,,GNB,TE,27,10,8,0,0,0,0,0,0,0,0,39,25,207,1,27,54.7,39.2
Quincy Morgan,105,,PIT,WR,28,16,0,0,0,0,0,0,0,0,0,18,9,150,2,27,38.5,30.5
Matt Schobel,32,,CIN,TE,27,16,1,0,0,0,0,0,0,0,0,25,18,193,1,27,47.8,35.3
Alex Smith,49,,SFO,QB,21,9,7,84,165,875,1,11,30,103,0,0,0,0,0,27,38.8,27.3
Kevin Walter,104,,CIN,WR,24,16,2,0,0,0,0,0,0,0,0,29,19,211,1,27,49.1,36.6
Jerricho Cotchery,107,,NYJ,WR,23,16,1,0,0,0,0,0,1,4,0,32,19,251,0,26,46.5,33.0
Ken Dorsey,50,,SFO,QB,24,3,3,48,90,481,2,2,4,11,0,0,0,0,0,26,30.3,26.3
William Henderson,88,,GNB,RB,34,16,8,0,0,0,0,0,1,-5,0,34,30,264,0,26,58.4,39.9
Jeremi Johnson,87,,CIN,RB,25,16,11,0,0,0,0,0,8,14,0,19,12,65,3,26,36.9,29.9
Jarrett Payton,89,,TEN,RB,25,13,0,0,0,0,0,0,33,105,2,10,6,30,0,26,34.5,28.5
Chad Pennington,51,,NYJ,QB,29,3,3,49,83,530,2,3,6,27,0,0,0,0,0,26,27.9,20.9
Charles Rogers,106,,DET,WR,24,9,3,0,0,0,0,0,0,0,0,31,14,197,1,26,42.7,32.7
Andre' Davis,110,,NWE,WR,26,9,4,0,0,0,0,0,0,0,0,24,9,190,1,25,37.0,29.5
Randy Hymes,108,,BAL,WR,26,16,3,0,2,0,0,0,0,0,0,31,11,132,2,25,39.2,30.7
LeRon McCoy,109,,ARI,WR,23,10,4,0,0,0,0,0,0,0,0,30,18,191,1,25,46.1,34.1
Todd Bouman,52,,NOR,QB,33,16,3,68,122,722,2,7,8,15,0,0,0,0,0,24,32.4,27.4
Noah Herron,91,,2TM,RB,23,7,0,0,0,0,0,0,48,123,2,0,0,0,0,24,27.3,24.3
Dane Looker,111,,STL,WR,29,16,0,0,0,0,0,0,0,0,0,27,23,237,0,24,49.7,35.2
Duce Staley,92,,PIT,RB,30,5,1,0,0,0,0,0,38,148,1,7,6,34,0,24,32.7,26.2
Mack Strong*+,90,,SEA,RB,34,16,6,0,0,0,0,0,17,78,0,27,22,166,0,24,49.4,35.4
George Wrighster,34,,JAX,TE,24,16,6,0,0,0,0,0,0,0,0,23,13,120,2,24,40.0,30.5
Stephen Alexander,35,,DEN,TE,30,16,15,0,0,0,0,0,0,0,0,36,21,170,1,23,47.0,33.5
Mark Bradley,114,,CHI,WR,23,7,4,0,0,0,0,0,0,0,0,36,18,230,0,23,43.5,31.0
Tim Carter,113,,NYG,WR,26,15,1,0,0,0,0,0,6,46,0,25,10,186,0,23,36.2,28.2
Ernie Conwell,36,,NOR,TE,33,8,8,0,0,0,0,0,0,0,0,29,13,165,1,23,38.0,28.0
Najeh Davenport,93,,GNB,RB,26,5,1,0,0,0,0,0,30,105,2,2,2,3,0,23,27.3,22.8
Alvis Whitted,112,,OAK,WR,31,16,0,0,0,0,0,0,2,51,0,26,14,183,0,23,40.4,30.4
Charlie Adams,116,,DEN,WR,26,16,2,0,0,0,0,0,5,14,0,36,21,203,0,22,43.7,28.2
Kyle Brady,37,,JAX,TE,33,16,14,0,0,0,0,0,0,0,0,26,18,157,1,22,41.2,27.7
David Patten,115,,WAS,WR,31,9,7,0,0,0,0,0,0,0,0,53,22,217,0,22,46.7,32.7
Charlie Batch,53,,PIT,QB,31,4,2,23,36,246,1,1,11,30,1,0,0,0,0,21,21.3,20.8
Rod Gardner,117,,2TM,WR,28,13,1,0,0,0,0,0,0,0,0,26,13,151,1,21,37.1,27.6
Roscoe Parrish,118,,BUF,WR,23,10,1,1,1,3,0,0,2,-2,0,25,15,148,1,21,37.7,26.2
Aaron Shea,39,,CLE,TE,29,12,4,0,0,0,0,0,0,0,0,32,18,153,1,21,42.3,30.3
Daniel Wilcox,38,,BAL,TE,28,13,3,0,0,0,0,0,0,0,0,28,20,154,1,21,44.4,31.4
Tyson Thompson,95,,DAL,RB,24,15,0,0,0,0,0,0,46,182,0,4,3,16,0,20,24.8,19.3
James Thrash,94,,WAS,RB,30,12,2,0,0,0,0,0,1,8,0,30,14,194,0,20,36.7,26.2
Tyrone Calico,120,,TEN,WR,25,12,6,0,0,0,0,0,0,0,0,42,22,191,0,19,43.6,29.1
Eric Edwards,119,,ARI,WR,25,16,9,0,0,0,0,0,0,0,0,17,12,133,1,19,34.3,25.3
Marc Edwards,97,,CHI,RB,31,8,5,0,0,0,0,0,0,0,0,13,10,66,2,19,28.6,23.6
Chris Horn,121,,KAN,WR,28,14,3,0,0,0,0,0,0,0,0,31,18,187,0,19,39.7,27.7
Tommy Maddox,54,,PIT,QB,34,4,2,34,71,406,2,4,8,26,0,0,0,0,0,19,24.8,20.8
Brandon Manumaleuna,96,,STL,RB,25,14,14,0,0,0,0,0,1,2,0,20,13,129,1,19,34.1,23.6
Robert Royal,40,,WAS,TE,26,15,14,0,0,0,0,0,0,0,0,35,18,131,1,19,40.1,28.1
Peter Warrick,122,,SEA,WR,28,13,5,0,0,0,0,0,1,5,0,23,11,180,0,19,32.5,24.0
Christian Fauria,42,,NWE,TE,34,16,10,0,0,0,0,0,0,0,0,17,8,57,2,18,25.7,21.7
Ben Utecht,41,,IND,TE,24,12,2,0,0,0,0,0,0,0,0,12,3,59,2,18,20.9,19.4
Bryan Gilmore,123,,MIA,WR,27,15,1,0,0,0,0,0,0,0,0,20,5,105,1,17,24.5,19.0
Jim Kleinsasser,43,,MIN,TE,28,16,16,0,0,0,0,0,0,0,0,28,22,171,0,17,41.6,27.1
Sammy Morris,98,,MIA,RB,28,16,2,0,0,0,0,0,16,58,1,12,8,54,0,17,25.2,21.2
Marcellus Rivers,44,,HOU,TE,27,16,5,0,0,0,0,0,0,0,0,35,24,168,0,17,43.8,28.8
Drew Carter,125,,CAR,WR,24,3,0,0,0,0,0,0,0,0,0,15,5,103,1,16,24.3,18.8
Reno Mahe,100,,PHI,RB,25,15,0,0,0,0,0,0,20,87,0,20,12,68,0,16,26.5,19.5
Daimon Shelton,99,,BUF,RB,33,16,11,0,0,0,0,0,1,0,0,21,13,98,1,16,28.3,21.3
Edell Shepherd,126,,TAM,WR,25,16,0,0,0,0,0,0,0,0,0,9,6,103,1,16,24.8,18.3
Kelley Washington,127,,CIN,WR,26,7,0,0,0,0,0,0,0,0,0,19,10,101,1,16,29.1,21.1
Randal Williams,124,,OAK,WR,27,16,4,0,0,0,0,0,0,0,0,26,13,164,0,16,32.4,22.9
Matt Cassel,55,,NWE,QB,23,2,0,13,24,183,2,1,6,12,0,0,0,0,0,15,14.5,13.5
Wayne Chrebet,128,,NYJ,WR,32,8,0,0,0,0,0,0,0,0,0,23,15,153,0,15,33.3,22.8
Todd Devoe,132,,DEN,WR,25,14,0,0,0,0,0,0,0,0,0,14,9,87,1,15,23.7,19.2
Ryan Hannam,46,,SEA,TE,25,16,5,0,0,0,0,0,0,0,0,21,13,89,1,15,27.9,21.4
Reggie Kelly,45,,CIN,TE,28,15,14,0,0,0,0,0,0,0,0,18,15,90,1,15,29.5,21.5
Charles Lee,129,,ARI,WR,28,6,0,0,0,0,0,0,0,0,0,18,11,152,0,15,29.2,20.7
Tab Perry,131,,CIN,WR,23,16,0,0,0,0,0,0,3,9,1,5,4,21,1,15,18.5,16.0
Tony Richardson,101,,KAN,RB,34,16,16,0,0,0,0,0,6,20,0,16,9,68,1,15,23.8,19.3
Jerheme Urban,130,,SEA,WR,25,4,1,0,0,0,0,0,0,0,0,10,7,151,0,15,25.1,18.6
Marc Boerigter,133,,KAN,WR,27,10,0,0,0,0,0,0,0,0,0,16,8,119,0,14,24.9,17.9
Mark Campbell,47,,BUF,TE,30,14,10,0,0,0,0,0,0,0,0,29,19,139,0,14,35.9,23.4
Aveion Cason,104,,STL,RB,26,2,0,0,0,0,0,0,10,65,1,1,1,11,0,14,14.6,14.1
Arlen Harris,105,,STL,RB,25,16,0,0,0,0,0,0,13,21,1,5,4,34,0,14,17.5,15.5
Lousaka Polite,102,,DAL,RB,24,14,3,0,0,0,0,0,2,8,0,14,9,72,1,14,23.0,18.5
Derrick Ward,103,,NYG,RB,25,14,0,0,0,0,0,0,35,123,0,5,2,13,0,14,18.6,14.6
Mike Bartrum*,48,,PHI,TE,35,16,0,0,0,0,0,0,0,0,0,2,2,6,2,13,14.6,13.6
Troy Fleming,106,,TEN,RB,25,13,2,0,0,0,0,0,0,0,0,15,10,69,1,13,22.9,17.9
Bethel Johnson,135,,NWE,WR,26,11,1,0,0,0,0,0,0,0,0,6,4,67,1,13,16.2,13.7
Kevin Johnson,134,,DET,WR,29,6,2,0,0,0,0,0,0,0,0,31,17,133,0,13,33.3,21.8
Jerome Mathis*+,136,,HOU,WR,22,12,0,0,0,0,0,0,0,0,0,13,5,65,1,13,28.0,24.0
Jason McAddley,137,,SFO,WR,26,12,2,0,0,0,0,0,0,0,0,15,7,125,0,13,22.5,16.0
Patrick Ramsey,56,,WAS,QB,26,4,1,15,25,279,1,1,7,3,0,0,0,0,0,13,13.5,12.5
Terrelle Smith,107,,CLE,RB,27,16,15,0,0,0,0,0,6,9,0,16,12,58,1,13,24.7,18.7
Derick Armstrong,140,,HOU,WR,26,13,3,0,0,0,0,0,0,0,0,12,9,115,0,12,23.5,16.0
Dwayne Carswell,49,,DEN,TE,33,7,0,0,0,0,0,0,0,0,0,2,2,3,2,12,14.3,13.3
Quinn Gray,57,,JAX,QB,26,1,0,8,14,100,2,0,3,1,0,0,0,0,0,12,11.6,11.1
Jonathan Smith,139,,BUF,WR,24,7,1,0,0,0,0,0,1,1,0,7,5,56,1,12,16.2,13.2
Bobby Wade,138,,2TM,WR,24,14,1,0,0,0,0,0,1,1,0,29,14,120,0,12,30.1,15.1
Anthony Becht,50,,TAM,TE,28,16,16,0,0,0,0,0,0,0,0,25,16,112,0,11,30.2,19.2
Casey Fitzsimmons,51,,DET,TE,25,14,2,0,0,0,0,0,0,0,0,17,10,45,1,11,20.5,15.5
William Green,109,,CLE,RB,26,8,0,0,0,0,0,0,20,78,0,8,5,30,0,11,15.8,13.3
Brad Hoover,108,,CAR,RB,29,15,15,0,0,0,0,0,10,22,0,21,14,87,0,11,24.9,17.9
Peerless Price,142,,DAL,WR,29,7,1,0,0,0,0,0,1,9,0,9,6,96,0,11,16.5,13.5
Anthony Thomas,110,,2TM,RB,28,10,2,0,0,0,0,0,43,92,0,8,4,13,0,11,14.5,12.5
David Tyree*,141,,NYG,WR,25,13,0,0,0,0,0,0,0,0,0,9,5,52,1,11,15.7,12.7
Bradlee Van Pelt,58,,DEN,QB,25,3,0,2,8,7,0,0,11,48,1,0,0,0,0,11,11.1,11.1
Dee Brown,111,,KAN,RB,27,8,0,0,0,0,0,0,7,21,0,3,3,23,1,10,13.4,11.9
Jameel Cook,112,,TAM,RB,26,16,0,0,0,0,0,0,0,0,0,10,7,43,1,10,17.3,13.8
Jim Finn,115,,NYG,RB,29,16,13,0,0,0,0,0,0,0,0,24,13,98,0,10,22.3,15.3
Rex Grossman,59,,CHI,QB,25,2,1,20,39,259,1,2,0,0,0,0,0,0,0,10,12.4,12.4
Terry Jackson,117,,SFO,RB,29,16,0,0,0,0,0,0,2,11,0,18,10,67,0,10,19.8,14.8
Taylor Jacobs,143,,WAS,WR,24,15,3,0,0,0,0,0,0,0,0,25,11,100,0,10,24.0,15.5
Justin Peelle,52,,SDG,TE,26,16,4,0,0,0,0,0,0,0,0,20,11,38,1,10,20.8,15.3
Jamal Robertson,114,,CAR,RB,28,7,0,0,0,0,0,0,14,41,1,2,0,0,0,10,9.6,9.1
Derrick Wimbush,116,,JAX,RB,25,14,1,0,0,0,0,0,3,12,1,10,5,26,0,10,20.3,17.3
Jason Wright,113,,CLE,RB,23,3,0,0,0,0,0,0,11,27,1,3,3,15,0,10,13.2,11.7
Dwayne Blakley,54,,ATL,TE,26,16,1,0,0,0,0,0,0,0,0,7,4,30,1,9,13.0,11.0
Ran Carthon,121,,IND,RB,24,6,0,0,0,0,0,0,13,18,1,1,1,10,0,9,9.3,8.3
Darnerien McCants,145,,PHI,WR,27,12,0,0,0,0,0,0,0,0,0,9,5,87,0,9,13.7,11.2
John Navarre,60,,ARI,QB,25,1,0,14,24,174,1,1,0,0,0,0,0,0,0,9,9.5,9.0
Josh Parry,120,,PHI,RB,27,16,11,0,0,0,0,0,0,0,0,16,13,89,0,9,21.9,15.4
Cory Schlesinger,119,,DET,RB,33,11,8,0,0,0,0,0,1,1,0,14,8,31,1,9,17.2,13.2
Visanthe Shiancoe,53,,NYG,TE,25,16,5,0,0,0,0,0,0,0,0,17,8,91,0,9,17.1,13.1
Andrae Thurman,144,,2TM,WR,25,15,1,0,0,0,0,0,0,0,0,14,7,92,0,9,15.7,11.7
Leonard Weaver,118,,SEA,RB,23,16,0,0,0,0,0,0,17,80,0,3,1,12,0,9,10.2,9.7
Dez White,146,,ATL,WR,26,6,3,0,0,0,0,0,0,0,0,10,2,25,1,9,10.5,9.5
David Boston,147,,MIA,WR,27,5,0,0,0,0,0,0,0,0,0,10,4,80,0,8,12.0,10.0
Joe Burns,123,,BUF,RB,26,16,0,0,0,0,0,0,0,0,0,1,1,19,1,8,8.9,8.4
Dan Campbell,55,,DAL,TE,29,16,12,0,0,0,0,0,0,0,0,7,3,24,1,8,11.4,9.9
Cam Cleeland,57,,STL,TE,30,9,3,0,0,0,0,0,0,0,0,6,5,17,1,8,12.7,10.2
Wesley Duke,56,,DEN,TE,24,3,0,0,0,0,0,0,0,0,0,4,2,22,1,8,10.2,9.2
Jay Fiedler,62,,NYJ,QB,34,2,0,8,13,107,1,0,1,0,0,0,0,0,0,8,7.8,7.3
Earnest Graham,122,,TAM,RB,25,16,0,0,0,0,0,0,28,83,0,1,0,0,0,8,7.8,7.3
Terry Jones,58,,2TM,TE,26,8,5,0,0,0,0,0,0,0,0,15,9,76,0,8,16.6,12.1
Aaron Moorehead,148,,IND,WR,25,2,0,0,0,0,0,0,0,0,0,11,7,75,0,8,14.5,11.0
Seneca Wallace,61,,SEA,QB,25,7,0,13,25,173,1,1,6,-5,0,0,0,0,0,8,8.4,7.4
B.J. Askew,59,,NYJ,TE,25,10,1,0,0,0,0,0,13,59,0,1,1,11,0,7,8.0,7.5
Tony Banks,65,,HOU,QB,32,2,0,14,25,173,1,2,2,-2,0,0,0,0,0,7,8.7,8.7
Derrick Blaylock,127,,NYJ,RB,26,7,1,0,0,0,0,0,17,53,0,4,3,17,0,7,10.0,8.5
Madison Hedgecock,128,,STL,RB,24,16,7,0,0,0,0,0,1,0,0,11,9,69,0,7,15.9,11.4
Mike Karney,125,,NOR,RB,24,16,14,0,0,0,0,0,6,12,0,13,10,61,0,7,17.3,12.3
Matt Mauck,63,,TEN,QB,26,2,1,15,27,136,0,1,7,39,0,0,0,0,0,7,7.8,7.3
Bruce Perry,124,,PHI,RB,24,2,1,0,0,0,0,0,16,74,0,2,0,0,0,7,7.4,7.4
Jason Peters,60,,BUF,TE,23,16,10,0,0,0,0,0,0,0,0,4,2,5,1,7,8.5,7.5
Paul Smith,129,,DET,RB,27,12,5,0,0,0,0,0,4,16,0,12,6,49,0,7,12.0,8.5
Marques Tuiasosopo,64,,OAK,QB,26,1,1,14,26,124,1,2,2,19,0,0,0,0,0,7,7.9,6.9
Moe Williams,126,,MIN,RB,31,6,1,0,0,0,0,0,13,20,0,14,8,52,0,7,14.7,10.2
Sam Aiken,152,,BUF,WR,25,16,2,0,0,0,0,0,0,0,0,13,4,57,0,6,9.7,7.7
Tom Ashworth,63,,NWE,TE,28,14,11,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Jeff Blake,66,,CHI,QB,35,2,0,8,9,55,1,0,1,-1,0,0,0,0,0,6,6.1,6.1
Mike Cloud,133,,2TM,RB,30,7,0,0,0,0,0,0,24,59,0,2,0,0,0,6,5.9,5.9
Darnell Dinkins,66,,BAL,TE,28,16,4,0,0,0,0,0,0,0,0,13,6,55,0,6,11.5,8.5
John Gilmore,64,,CHI,TE,26,16,0,0,0,0,0,0,0,0,0,4,1,1,1,6,7.1,6.6
Justin Green,134,,BAL,RB,23,12,4,0,0,0,0,0,5,4,0,8,7,32,0,6,12.6,9.1
Will Heller,62,,MIA,TE,24,7,0,0,0,0,0,0,0,0,0,2,1,1,1,6,7.1,6.6
Vincent Jackson,150,,SDG,WR,22,8,0,0,0,0,0,0,0,0,0,8,3,59,0,6,8.9,7.4
Dan Kreider,131,,PIT,RB,28,16,8,0,0,0,0,0,3,21,0,11,7,43,0,6,13.4,9.9
Chad Lewis,61,,PHI,TE,34,8,0,0,0,0,0,0,0,0,0,9,5,64,0,6,11.4,8.9
Clarence Moore,151,,BAL,WR,23,4,1,0,0,0,0,0,0,0,0,19,3,59,0,6,8.9,7.4
Moran Norris,130,,HOU,RB,27,16,5,0,0,0,0,0,0,0,0,1,1,4,1,6,7.4,6.9
Cody Pickett,68,,SFO,QB,25,5,2,14,35,140,0,2,13,42,0,0,0,0,0,6,6.3,4.8
Nate Poole,149,,NOR,WR,28,7,0,0,0,0,0,0,0,0,0,4,3,63,0,6,9.3,7.8
Darren Sproles,132,,SDG,RB,22,15,0,0,0,0,0,0,8,50,0,4,3,10,0,6,7.5,4.5
Jerame Tuman,65,,PIT,TE,29,15,9,0,0,0,0,0,0,0,0,4,3,57,0,6,8.7,7.2
Chris Weinke,67,,CAR,QB,33,3,0,7,13,64,1,0,8,-5,0,0,0,0,0,6,6.1,6.1
Billy Bajema,153,,SFO,WR,23,15,7,0,0,0,0,0,0,0,0,10,5,54,0,5,10.4,7.9
Lorenzo Diamond,67,,MIA,TE,26,16,7,0,0,0,0,0,0,0,0,12,8,54,0,5,13.4,9.4
Jason Dunn,68,,KAN,TE,32,16,1,0,0,0,0,0,0,0,0,9,5,53,0,5,10.3,7.8
Brian Jones,69,,JAX,TE,24,13,1,0,0,0,0,0,0,0,0,6,3,49,0,5,7.9,6.4
Damien Nash,135,,TEN,RB,23,3,0,0,0,0,0,0,6,32,0,3,3,14,0,5,7.6,6.1
Reggie Newhouse,154,,ARI,WR,24,3,1,0,0,0,0,0,0,0,0,10,4,45,0,5,8.5,6.5
Koy Detmer,69,,PHI,QB,32,16,0,32,56,238,0,3,1,1,0,0,0,0,0,4,5.6,4.6
Joel Dreessen,71,,NYJ,TE,23,14,0,0,0,0,0,0,0,0,0,10,5,41,0,4,9.1,6.6
Justin Fargas,140,,OAK,RB,25,14,0,0,0,0,0,0,5,28,0,5,1,9,0,4,4.7,4.2
John Paul Foschi,73,,OAK,TE,23,10,5,0,0,0,0,0,0,0,0,11,6,37,0,4,9.7,6.7
Lamont Hall,74,,NOR,TE,31,16,5,0,0,0,0,0,0,0,0,7,6,36,0,4,9.6,6.6
James Jackson,137,,ARI,RB,29,8,0,0,0,0,0,0,4,11,0,4,2,31,0,4,6.2,5.2
Jason McKie,141,,CHI,RB,25,8,2,0,0,0,0,0,3,22,0,4,4,15,0,4,7.7,5.7
Donovan Morgan,155,,HOU,WR,24,3,0,0,0,0,0,0,0,0,0,9,4,42,0,4,8.2,6.2
James Mungro,136,,IND,RB,27,12,0,0,0,0,0,0,7,15,0,3,3,28,0,4,7.3,5.8
Terrence Murphy,156,,GNB,WR,23,3,0,0,0,0,0,0,0,0,0,11,5,36,0,4,8.6,6.1
Cecil Sapp,139,,DEN,RB,27,16,0,0,0,0,0,0,5,21,0,2,2,17,0,4,5.8,4.8
Stephen Spach,70,,PHI,TE,23,13,1,0,0,0,0,0,0,0,0,12,7,42,0,4,11.2,7.7
Lee Suggs,138,,CLE,RB,25,8,0,0,0,0,0,0,8,15,0,8,6,26,0,4,10.1,7.1
Kris Wilson,72,,KAN,TE,24,14,1,0,0,0,0,0,1,6,0,5,3,33,0,4,6.9,5.4
Bam Childress,157,,NWE,WR,23,1,0,0,0,0,0,0,0,0,0,4,3,32,0,3,6.2,4.7
Chris Hetherington,142,,SFO,RB,33,16,6,0,0,0,0,0,1,3,0,9,5,26,0,3,7.9,5.4
Patrick Johnson,158,,BAL,WR,29,6,0,0,0,0,0,0,0,0,0,5,2,31,0,3,5.1,4.1
Teyo Johnson,75,,ARI,TE,24,6,3,0,0,0,0,0,0,0,0,3,3,29,0,3,5.9,4.4
Brian Kozlowski,77,,WAS,TE,35,16,0,0,0,0,0,0,0,0,0,3,2,26,0,3,4.6,3.6
Matt Murphy,79,,HOU,TE,25,9,2,0,0,0,0,0,0,0,0,4,2,26,0,3,4.6,3.6
Dan Orlovsky,70,,DET,QB,22,2,0,7,17,63,0,0,0,0,0,0,0,0,0,3,2.0,1.5
Kassim Osgood,161,,SDG,WR,25,12,3,0,0,0,0,0,1,4,0,5,2,21,0,3,4.5,3.5
Dante Ridgeway,160,,NYJ,WR,21,8,0,0,0,0,0,0,0,0,0,3,2,26,0,3,4.6,3.6
Philip Rivers,71,,SDG,QB,24,2,0,12,22,115,0,1,1,-1,0,0,0,0,0,3,2.5,1.5
Jeff Robinson,76,,STL,TE,35,5,1,0,0,0,0,0,0,0,0,3,1,28,0,3,3.8,3.3
Tony Stewart,78,,CIN,TE,26,14,3,0,0,0,0,0,0,0,0,6,4,26,0,3,6.6,4.6
Javon Walker,159,,GNB,WR,27,1,1,0,0,0,0,0,0,0,0,5,4,27,0,3,6.7,4.7
Mark Bruener,80,,HOU,TE,33,16,15,0,0,0,0,0,0,0,0,4,2,22,0,2,4.2,3.2
Steve Bush,81,,SFO,TE,31,15,2,0,0,0,0,0,0,0,0,4,3,21,0,2,5.1,3.6
Ronnie Cruz,152,,KAN,RB,24,14,0,0,0,0,0,0,0,0,0,1,1,15,0,2,2.5,2.0
Troy Edwards,166,,DET,WR,28,3,0,0,0,0,0,0,0,0,0,2,2,15,0,2,3.5,2.5
Tim Euhus,84,,BUF,TE,25,11,3,0,0,0,0,0,0,0,0,5,3,17,0,2,4.7,3.2
Jimmy Farris,163,,WAS,WR,27,4,0,0,0,0,0,0,0,0,0,2,1,18,0,2,2.8,2.3
Cortez Hankton,165,,JAX,WR,24,6,0,0,0,0,0,0,0,0,0,6,3,15,0,2,4.5,3.0
Paul Irons,85,,CLE,TE,22,2,1,0,0,0,0,0,0,0,0,2,2,16,0,2,3.6,2.6
Bryan Johnson,144,,CHI,RB,27,7,6,0,0,0,0,0,1,5,0,5,5,15,0,2,7.0,4.5
Vonta Leach,146,,GNB,RB,24,16,5,0,0,0,0,0,0,0,0,10,5,19,0,2,6.9,4.4
ReShard Lee,143,,GNB,RB,25,7,1,0,0,0,0,0,11,16,0,1,1,5,0,2,2.1,0.6
Travis Minor,151,,MIA,RB,26,16,0,0,0,0,0,0,5,17,0,1,1,0,0,2,2.7,2.2
Richard Owens,148,,MIN,RB,25,16,2,0,0,0,0,0,0,0,0,2,2,18,0,2,3.8,2.8
Jerome Pathon,164,,ATL,WR,30,9,0,0,0,0,0,0,0,0,0,3,1,18,0,2,2.8,2.3
Brett Pierce,86,,DAL,TE,24,10,1,0,0,0,0,0,0,0,0,3,2,15,0,2,3.5,2.5
Gabe Reid,83,,CHI,TE,28,16,3,0,0,0,0,0,0,0,0,6,3,20,0,2,5.0,3.5
Alan Ricard,149,,BAL,RB,28,2,2,0,0,0,0,0,0,0,0,3,2,18,0,2,3.8,2.8
