 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-0.1,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Robert Green,75,,CHI,RB,26,10,3,0,0,0,0,0,60,249,0,24,13,78,0,33,47.2,36.2
Winslow Oliver,74,,CAR,RB,23,16,0,0,0,0,0,0,47,183,0,22,15,144,0,33,57.7,42.2
Alfred Pupunu,23,,SDG,TE,27,9,8,0,0,0,0,0,0,0,0,35,24,271,1,33,59.6,44.1
Zack Crockett,76,,IND,RB,24,5,5,0,0,0,0,0,31,164,0,15,11,96,1,32,45.0,35.5
Erik Kramer,48,,CHI,QB,32,4,4,73,150,781,3,6,8,4,0,0,0,0,0,32,40.1,36.6
Jerry Ellison,77,,TAM,RB,25,16,2,0,0,0,0,0,35,106,0,25,18,208,0,31,54.4,38.4
Jerris McPhail,78,,MIA,RB,24,9,1,0,0,0,0,0,6,28,0,29,20,282,0,31,53.0,39.0
Tamarick Vanover,91,,KAN,WR,22,13,6,0,0,0,0,0,4,6,0,45,21,241,1,31,60.2,46.2
Sherman Williams,79,,DAL,RB,23,16,1,0,1,0,0,0,69,269,0,11,5,41,0,31,38.0,31.5
Clif Groce,80,,IND,RB,24,15,8,0,0,0,0,0,46,184,0,32,13,106,0,29,47.0,33.5
Tony Carter,81,,CHI,RB,24,16,11,0,0,0,0,0,11,43,0,59,41,233,0,28,71.1,47.1
Terry Mickens,92,,GNB,WR,25,8,5,0,0,0,0,0,0,0,0,32,18,161,2,28,48.6,36.1
Ryan Wetnight,24,,CHI,TE,26,11,5,0,0,0,0,0,0,0,0,42,21,223,1,28,52.3,38.8
Christian Fauria,25,,SEA,TE,25,10,9,0,0,0,0,0,0,0,0,30,18,214,1,27,48.4,36.4
Todd McNair,82,,KAN,RB,31,16,0,0,0,0,0,0,9,32,0,28,21,181,1,27,51.3,37.8
Bernie Parmalee,83,,MIA,RB,29,16,0,0,0,0,0,0,25,80,0,27,21,189,0,27,50.4,36.4
Aaron Pierce,26,,NYG,TE,27,10,3,0,0,0,0,0,1,1,1,18,11,144,1,27,40.5,32.0
Roell Preston,93,,ATL,WR,24,15,2,0,0,0,0,0,0,0,0,31,21,208,1,27,50.8,37.3
Carlester Crumpler,27,,SEA,TE,25,16,7,0,0,0,0,0,0,0,0,39,26,258,0,26,54.3,37.8
Stephen Davis,84,,WAS,RB,22,12,0,0,0,0,0,0,23,139,2,0,0,0,0,26,28.9,25.9
Mark Seay,94,,PHI,WR,29,16,0,0,0,0,0,0,0,0,0,36,19,260,0,26,47.0,33.5
Reggie Johnson,28,,KAN,TE,28,11,3,0,0,0,0,0,0,0,0,33,18,189,1,25,45.9,33.9
Mike Sherrard,97,,DEN,WR,33,15,0,0,0,0,0,0,0,0,0,28,16,185,1,25,43.5,32.5
Brian Stablein,95,,IND,WR,26,16,0,0,0,0,0,0,0,0,0,35,18,192,1,25,46.2,34.2
J.J. Stokes,96,,SFO,WR,24,6,6,0,0,0,0,0,0,0,0,39,18,249,0,25,45.9,33.9
Howard Cross,29,,NYG,TE,29,16,16,0,0,0,0,0,0,0,0,45,22,178,1,24,48.3,33.8
Lee DeRamus,98,,NOR,WR,24,15,4,0,0,0,0,0,1,2,0,42,15,182,1,24,42.4,31.9
Glenn Foley,49,,NYJ,QB,26,5,3,54,110,559,3,7,7,40,0,0,0,0,0,24,33.9,30.4
Danan Hughes,100,,KAN,WR,26,15,2,1,1,30,0,0,0,0,0,33,17,167,1,24,43.9,32.4
Karl Williams,99,,TAM,WR,25,16,0,0,0,0,0,0,1,-3,0,45,22,246,0,24,54.3,39.3
Tim Biakabutuka,86,,CAR,RB,22,4,4,0,0,0,0,0,71,229,0,0,0,0,0,23,25.9,22.9
Lawrence Dawsey,101,,NYG,WR,29,16,4,0,0,0,0,0,0,0,0,43,18,233,0,23,44.3,32.3
Lamar Thomas,102,,MIA,WR,26,9,3,0,0,0,0,0,0,0,0,23,10,166,1,23,35.6,27.6
Herschel Walker,85,,DAL,RB,34,16,1,0,0,0,0,0,10,83,1,10,7,89,0,23,30.2,26.7
Kyle Brady,30,,NYJ,TE,24,16,16,0,0,0,0,0,0,0,0,31,15,144,1,22,39.9,28.9
Bill Brooks,103,,WAS,WR,32,16,2,0,0,0,0,0,0,0,0,32,17,224,0,22,42.4,30.9
Troy Brown,105,,NWE,WR,25,16,0,0,0,0,0,0,0,0,0,27,21,222,0,22,46.2,32.7
Jermaine Ross,104,,STL,WR,25,15,0,0,0,0,0,0,1,3,1,28,15,160,0,22,40.3,29.8
Malcolm Floyd,106,,HOU,WR,24,16,0,0,0,0,0,0,0,0,0,22,10,145,1,21,33.0,24.5
Scott Galbraith,33,,WAS,TE,29,16,6,0,0,0,0,0,0,0,0,10,8,89,2,21,28.9,24.9
Eric Green,31,,BAL,TE,29,6,3,0,0,0,0,0,0,0,0,24,15,150,1,21,39.0,28.5
Earnest Hunter,88,,2TM,RB,26,11,0,0,1,0,0,0,15,44,0,23,18,163,0,21,39.7,25.7
Henry Lusk,32,,NOR,TE,24,16,3,0,0,0,0,0,0,0,0,48,27,210,0,21,50.5,33.5
Ricky Whittle,87,,NOR,RB,25,10,0,0,0,0,0,0,20,52,0,34,26,162,0,21,49.9,33.4
Greg Robinson,89,,STL,RB,27,11,0,0,0,0,0,0,32,134,1,2,1,6,0,20,23.5,19.5
Donnell Bennett,91,,KAN,RB,24,16,0,0,0,0,0,0,36,166,0,14,8,21,0,19,29.7,22.7
Steve Broussard,90,,SEA,RB,29,12,0,0,0,0,0,0,15,106,1,9,6,26,0,19,27.2,20.2
Scottie Graham,92,,MIN,RB,27,11,0,0,0,0,0,0,57,138,0,9,7,48,0,19,28.6,22.1
Jamie Martin,50,,STL,QB,26,6,0,23,34,241,3,2,7,14,0,0,0,0,0,19,20.0,19.0
Deems May,34,,SDG,TE,27,16,12,0,0,0,0,0,0,0,0,30,19,188,0,19,40.8,28.3
Tony Cline,35,,BUF,TE,25,16,7,0,0,0,0,0,0,0,0,29,19,117,1,18,39.7,27.2
Aaron Hayden,94,,SDG,RB,23,11,0,0,0,0,0,0,55,166,0,4,1,10,0,18,21.1,17.1
Anthony Lynn,93,,SFO,RB,28,16,1,0,0,0,0,0,24,164,0,4,2,14,0,18,22.8,18.8
Ernie Mills,108,,PIT,WR,28,9,3,0,0,0,0,0,2,24,0,21,7,92,1,18,24.6,21.1
Alex Van Dyke,107,,NYJ,WR,22,15,1,0,0,0,0,0,0,0,0,43,17,118,1,18,37.8,26.3
Reggie Cobb,96,,NYJ,RB,28,15,0,0,0,0,0,0,25,85,1,4,4,23,0,17,20.8,18.8
Marrio Grier,95,,NWE,RB,25,16,0,0,1,0,0,0,27,105,1,1,1,8,0,17,21.3,17.8
Shane Matthews,51,,CHI,QB,26,2,0,13,17,158,1,0,1,2,1,0,0,0,0,17,16.5,16.5
Derrick Mayes,109,,GNB,WR,22,7,0,0,0,0,0,0,0,0,0,9,6,46,2,17,22.6,19.6
Jeff Brohm,52,,SFO,QB,25,3,0,21,34,189,1,0,16,43,0,0,0,0,0,16,15.4,14.9
Mark Bruener,37,,PIT,TE,24,12,12,0,0,0,0,0,0,0,0,24,12,141,0,16,31.1,22.1
Ernie Conwell,36,,STL,TE,24,10,8,0,0,0,0,0,0,0,0,23,15,164,0,16,34.4,23.9
Charles Evans,97,,MIN,RB,29,16,6,0,0,0,0,0,13,29,0,25,22,135,0,16,41.4,27.4
Carwell Gardner,98,,BAL,RB,30,13,3,0,0,0,0,0,26,108,0,10,7,28,0,16,25.6,19.1
Andrew Glover,38,,OAK,TE,29,14,4,0,0,0,0,0,0,0,0,14,9,101,1,16,28.1,20.6
Jeff Cothran,99,,CIN,RB,25,11,11,0,0,0,0,0,15,44,1,10,7,49,0,15,22.3,18.8
Andrew Jordan,39,,MIN,TE,24,13,9,0,0,0,0,0,0,0,0,31,19,128,0,15,36.8,24.3
Charles Jordan,111,,MIA,WR,27,6,0,0,0,0,0,0,0,0,0,13,7,152,0,15,25.2,18.7
Tim Lester,100,,PIT,RB,28,16,13,0,0,0,0,0,8,20,1,14,7,70,0,15,21.5,17.5
Pete Metzelaars,40,,DET,TE,36,15,11,0,0,0,0,0,0,0,0,25,17,146,0,15,34.6,23.1
Marcus Pollard,41,,IND,TE,24,16,4,0,0,0,0,0,0,0,0,12,6,86,1,15,20.6,17.6
Kenny Shedd,113,,OAK,WR,25,16,1,0,0,0,0,0,0,0,0,11,3,87,1,15,17.7,16.2
Iheanyi Uwaezuoke,112,,SFO,WR,23,14,0,0,0,0,0,0,0,0,0,13,7,91,1,15,22.1,18.6
Calvin Williams,110,,2TM,WR,29,8,2,0,0,0,0,0,0,0,0,23,15,93,1,15,30.3,22.8
Derek Brown,43,,JAX,TE,26,16,14,0,0,0,0,0,0,0,0,28,17,141,0,14,34.1,22.6
Lake Dawson,114,,KAN,WR,24,4,0,0,0,0,0,0,0,0,0,10,5,83,1,14,19.3,16.8
Tony Johnson,45,,NOR,TE,24,9,7,0,0,0,0,0,0,0,0,11,7,76,1,14,20.6,17.1
Johnny McWilliams,44,,ARI,TE,24,12,0,0,0,0,0,0,0,0,0,9,7,80,1,14,21.0,17.5
Cedric Smith,101,,ARI,RB,28,15,2,0,0,0,0,0,14,15,1,3,3,3,1,14,16.8,15.3
Irv Smith,42,,NOR,TE,25,7,7,0,0,0,0,0,0,0,0,23,15,144,0,14,32.4,21.9
Bryan Still,115,,SDG,WR,22,16,0,0,0,0,0,0,0,0,0,19,6,142,0,14,22.2,15.2
Freddie Bradley,102,,SDG,RB,26,10,1,0,0,0,0,0,32,109,0,2,1,20,0,13,16.9,13.4
Byron Chamberlain,47,,DEN,TE,25,11,0,0,0,0,0,0,0,0,0,17,12,129,0,13,27.4,17.9
Terry Guess,117,,NOR,WR,22,3,2,0,0,0,0,0,2,-4,0,7,2,69,1,13,14.5,13.5
Jimmie Johnson,48,,PHI,TE,30,16,3,0,0,0,0,0,0,0,0,12,7,127,0,13,22.7,16.2
Bernie Kosar,54,,MIA,QB,33,3,0,24,32,208,1,0,1,6,0,0,0,0,0,13,12.9,12.9
Doug Nussmeier,53,,NOR,QB,26,2,1,28,50,272,1,1,3,6,0,0,0,0,0,13,13.5,12.5
Freddie Solomon,116,,PHI,WR,24,12,0,0,0,0,0,0,0,0,0,16,8,125,0,13,23.5,16.5
Derrick Walker,46,,KAN,TE,29,11,9,0,0,0,0,0,0,0,0,21,9,73,1,13,22.3,17.8
Danny Kanell,55,,NYG,QB,23,4,0,23,60,227,1,1,7,6,0,0,0,0,0,12,11.7,10.7
Aaron Laing,49,,STL,TE,25,12,8,0,0,0,0,0,0,0,0,24,13,116,0,12,27.6,18.1
Scott Miller,119,,MIA,WR,28,12,1,0,0,0,0,0,0,0,0,16,9,116,0,12,29.6,22.1
Chris Walsh,118,,MIN,WR,28,15,0,0,1,0,0,0,0,0,0,9,4,39,1,12,15.9,13.9
Fred Baxter,50,,NYJ,TE,25,16,4,0,0,0,0,0,0,0,0,16,7,114,0,11,20.9,13.9
Chris Brantley,121,,BUF,WR,26,10,0,0,0,0,0,0,0,0,0,8,5,47,1,11,15.7,13.2
Brett Carolan,52,,MIA,TE,25,6,2,0,0,0,0,0,0,0,0,5,4,48,1,11,14.8,12.8
Gary Downs,103,,NYG,RB,24,6,1,0,0,0,0,0,29,94,0,5,3,20,0,11,13.9,11.9
Mercury Hayes,120,,NOR,WR,23,7,0,0,0,0,0,0,2,7,0,10,4,101,0,11,17.3,11.8
Travis Jervey,106,,GNB,RB,24,16,0,0,0,0,0,0,26,106,0,0,0,0,0,11,11.6,6.6
Brian Milne,105,,CIN,RB,23,6,5,0,0,0,0,0,8,22,1,4,3,29,0,11,14.1,12.6
Ron Rivers,104,,DET,RB,25,15,0,0,0,0,0,0,19,86,0,2,2,28,0,11,13.4,12.4
Brian Roche,51,,SDG,TE,23,13,0,0,0,0,0,0,0,0,0,17,13,111,0,11,27.1,17.6
Vince Workman,107,,IND,RB,28,9,0,0,0,0,0,0,24,70,0,4,4,36,0,11,14.6,12.6
Dino Philyaw,108,,CAR,RB,26,9,0,0,0,0,0,0,12,38,1,0,0,0,0,10,9.8,9.8
Kevin Alexander,122,,NYG,WR,21,4,0,0,0,0,0,0,0,0,0,10,4,88,0,9,12.8,10.8
Dwayne Carswell,57,,DEN,TE,24,16,2,0,0,0,0,0,0,0,0,25,15,85,0,9,23.5,16.0
Russell Copeland,123,,BUF,WR,25,11,0,0,0,0,0,0,0,0,0,19,7,85,0,9,14.5,10.0
David Frisch,56,,MIN,TE,26,10,1,0,0,0,0,0,0,0,0,4,3,27,1,9,11.7,10.2
Paul Green,54,,NOR,TE,30,14,5,0,0,0,0,0,0,0,0,11,7,91,0,9,16.1,12.6
Michael Hicks,109,,CHI,RB,23,4,0,0,0,0,0,0,27,92,0,1,1,-1,0,9,9.6,8.6
Bobby Neely,53,,CHI,TE,22,11,5,0,0,0,0,0,0,0,0,13,9,92,0,9,18.2,13.7
Tony Richardson,110,,KAN,RB,25,13,0,0,0,0,0,0,4,10,0,2,2,18,1,9,10.8,9.8
Mack Strong,111,,SEA,RB,25,14,8,0,0,0,0,0,5,8,0,13,9,78,0,9,17.6,13.1
Ed West,55,,PHI,TE,35,16,4,0,0,0,0,0,0,0,0,12,8,91,0,9,17.1,13.1
Ronnie Williams,58,,SEA,TE,30,14,3,0,0,0,0,0,0,0,0,5,5,25,1,9,13.5,11.0
Marco Battaglia,60,,CIN,TE,23,16,0,0,0,0,0,0,0,0,0,14,8,79,0,8,15.9,11.9
Derek Brown,113,,NOR,RB,25,11,0,0,0,0,0,0,13,30,0,20,8,54,0,8,16.4,12.4
Keith Cash,59,,KAN,TE,27,9,5,0,0,0,0,0,0,0,0,33,14,80,0,8,21.5,14.0
Keith Elias,115,,NYG,RB,24,9,0,0,0,0,0,0,9,24,0,11,8,51,0,8,15.5,11.5
Mitch Lyons,61,,ATL,TE,26,14,4,0,0,0,0,0,0,0,0,4,4,16,1,8,11.6,9.6
Le'Shai Maston,114,,JAX,RB,26,15,7,0,0,0,0,0,8,22,0,11,6,54,0,8,13.6,10.6
Freddie Scott,124,,ATL,WR,22,10,0,0,0,0,0,0,0,0,0,10,7,80,0,8,15.0,11.5
Jon Witman,112,,PIT,RB,24,16,4,0,0,0,0,0,17,69,0,3,2,15,0,8,10.4,9.4
Jahine Arnold,126,,PIT,WR,23,9,0,0,0,0,0,0,1,-3,0,17,6,76,0,7,12.8,9.3
Kerwin Bell,58,,IND,QB,31,1,0,5,5,75,1,0,1,-1,0,0,0,0,0,7,6.9,6.9
Scott Greene,116,,CAR,RB,24,8,0,0,0,0,0,0,0,0,0,2,2,7,1,7,8.7,7.7
James Hundon,125,,CIN,WR,25,5,0,0,0,0,0,0,0,0,0,7,1,14,1,7,7.9,6.9
David Klingler,56,,OAK,QB,27,1,0,10,24,87,0,0,4,36,0,0,0,0,0,7,6.6,6.1
James McKnight,127,,SEA,WR,24,16,0,0,0,0,0,0,0,0,0,3,1,73,0,7,8.3,7.8
Bill Musgrave,60,,DEN,QB,29,6,1,31,52,276,0,2,12,-4,0,0,0,0,0,7,7.1,5.6
Mark Rypien,57,,PHI,QB,34,1,0,10,13,76,1,0,0,0,0,0,0,0,0,7,7.0,7.0
Robert Wilson,117,,MIA,RB,27,15,0,0,0,0,0,0,1,0,0,2,2,5,1,7,8.5,7.5
Eric Zeier,59,,BAL,QB,24,1,0,10,21,97,1,1,2,8,0,0,0,0,0,7,6.7,5.7
Stevie Anderson,128,,ARI,WR,26,8,0,0,0,0,0,0,0,0,0,9,4,64,0,6,10.4,8.4
Mike Bartrum,64,,NWE,TE,26,16,0,0,0,0,0,0,0,0,0,2,1,1,1,6,7.1,6.6
Mike Faulkerson,119,,CHI,RB,26,16,0,0,0,0,0,0,0,0,0,1,1,1,1,6,7.1,6.6
Hason Graham,129,,NWE,WR,25,9,0,0,0,0,0,0,0,0,0,11,5,64,0,6,11.4,8.9
Keith Jennings,66,,CHI,TE,30,6,5,0,0,0,0,0,0,0,0,8,6,56,0,6,11.6,8.6
Brian Kozlowski,62,,NYG,TE,26,5,0,0,0,0,0,0,0,0,0,1,1,4,1,6,7.4,6.9
Shannon Mitchell,65,,SDG,TE,24,16,11,0,0,0,0,0,0,0,0,21,10,57,0,6,15.2,9.7
Leroy Thompson,118,,TAM,RB,27,5,0,0,0,0,0,0,14,25,0,14,5,36,0,6,11.1,8.6
Frank Wainright,63,,MIA,TE,29,16,0,0,0,0,0,0,0,0,0,2,1,2,1,6,7.2,6.7
Erik Wilhelm,61,,CIN,QB,31,3,0,7,13,90,1,2,6,24,0,0,0,0,0,6,8.0,8.0
Hayward Clay,69,,STL,TE,23,11,4,0,0,0,0,0,0,0,0,6,4,51,0,5,9.1,7.1
Rich Griffith,67,,JAX,TE,27,16,2,0,0,0,0,0,0,0,0,8,5,53,0,5,10.3,7.8
Roderick Lewis,70,,HOU,TE,25,16,7,0,0,0,0,0,0,0,0,10,7,50,0,5,12.0,8.5
Jim Miller,64,,PIT,QB,25,2,1,13,25,123,0,0,2,-4,0,0,0,0,0,5,4.0,3.5
Jerald Moore,121,,STL,RB,22,11,4,0,0,0,0,0,11,32,0,7,3,13,0,5,7.5,6.0
David Sloan,68,,DET,TE,24,4,4,0,0,0,0,0,0,0,0,10,7,51,0,5,12.1,8.6
J.T. Thomas,130,,STL,WR,25,16,1,0,0,0,0,0,1,-1,0,22,7,46,0,5,11.0,7.0
Jeff Thomason,71,,GNB,TE,27,16,1,0,0,0,0,0,0,0,0,4,3,45,0,5,7.5,6.0
Tim Tindale,120,,BUF,RB,25,14,3,0,0,0,0,0,14,49,0,3,1,-1,0,5,5.3,4.3
Gino Torretta,62,,SEA,QB,26,1,0,5,16,41,1,1,2,12,0,0,0,0,0,5,5.8,5.8
Steve Walsh,63,,STL,QB,30,3,3,33,77,344,0,5,6,10,0,0,0,0,0,5,12.3,8.8
Kirk Botkin,73,,PIT,TE,25,16,0,0,0,0,0,0,0,0,0,8,4,36,0,4,7.6,5.6
Kerry Cash,72,,CHI,TE,27,3,2,0,0,0,0,0,0,0,0,7,4,42,0,4,8.2,6.2
Joe Horn,132,,KAN,WR,24,9,0,0,0,0,0,0,1,8,0,9,2,30,0,4,5.8,4.8
Jeff Lewis,65,,DEN,QB,23,2,0,9,17,58,0,1,4,39,0,0,0,0,0,4,5.2,5.2
Aubrey Matthews,131,,DET,WR,34,16,0,0,0,0,0,0,0,0,0,10,3,41,0,4,7.1,5.6
Fred McAfee,122,,PIT,RB,28,14,0,0,0,0,0,0,7,17,0,6,5,21,0,4,8.8,6.3
Will Moore,133,,NWE,WR,26,2,1,0,0,0,0,0,0,0,0,5,3,37,0,4,6.7,5.2
Greg DeLong,74,,MIN,TE,23,16,8,0,0,0,0,0,0,0,0,20,8,34,0,3,11.4,7.4
Ronnie Harris,138,,SEA,WR,26,15,0,0,0,0,0,0,0,0,0,2,2,26,0,3,4.6,3.6
Mark Ingram,134,,PHI,WR,31,5,0,0,0,0,0,0,0,0,0,11,2,33,0,3,5.3,4.3
Todd Kinchen,137,,DEN,WR,27,7,0,0,0,0,0,0,0,0,0,1,1,27,0,3,1.2,-1.8
Marvin Marshall,136,,TAM,WR,24,5,0,0,0,0,0,0,0,0,0,2,2,27,0,3,4.2,2.7
Brian Saxton,75,,NYG,TE,24,16,2,0,0,0,0,0,0,0,0,11,4,31,0,3,7.1,5.1
Stepfret Williams,135,,DAL,WR,23,5,0,0,0,0,0,0,0,0,0,1,1,32,0,3,4.2,3.7
William Bell,123,,WAS,RB,25,16,0,0,0,0,0,0,0,0,0,5,3,23,0,2,5.3,3.8
Harold Bishop,77,,BAL,TE,26,8,2,0,0,0,0,0,0,0,0,4,2,22,0,2,4.2,3.2
Larry Bowie,127,,WAS,RB,23,3,0,0,0,0,0,0,0,0,0,4,3,17,0,2,4.7,3.2
John Burke,79,,NWE,TE,25,11,2,0,0,0,0,0,0,0,0,3,1,19,0,2,2.9,2.4
Jerone Davison,126,,OAK,RB,26,2,0,0,0,0,0,0,0,0,0,5,4,21,0,2,6.1,4.1
'Omar Ellison,144,,SDG,WR,25,10,1,0,0,0,0,0,0,0,0,11,3,15,0,2,4.5,3.0
Ray Ethridge,141,,BAL,WR,28,14,1,0,0,0,0,0,0,0,0,6,2,24,0,2,4.4,3.4
John Farquhar,78,,2TM,,24,5,0,0,0,0,0,0,0,0,0,,0,0,0,2,,
Jason Garrett,67,,DAL,QB,30,1,0,3,3,44,0,0,0,0,0,0,0,0,0,2,1.8,1.8
Hunter Goodwin,76,,MIN,TE,24,9,6,0,0,0,0,0,0,0,0,2,1,24,0,2,3.4,2.9
Derrick Harris,124,,STL,RB,24,11,6,0,0,0,0,0,3,5,0,6,4,17,0,2,6.2,4.2
Richard Huntley,125,,ATL,RB,24,1,0,0,0,0,0,0,2,8,0,1,1,14,0,2,3.2,2.7
Sean Manuel,80,,SFO,TE,23,11,0,0,0,0,0,0,0,0,0,5,3,18,0,2,4.8,3.3
Johnny Mitchell,81,,DAL,TE,25,4,1,0,0,0,0,0,0,0,0,2,1,17,0,2,2.7,2.2
Browning Nagle,66,,ATL,QB,28,5,0,6,13,59,1,2,0,0,0,0,0,0,0,2,3.9,3.4
Terry Richardson,128,,PIT,RB,25,1,0,0,0,0,0,0,5,17,0,0,0,0,0,2,1.7,1.7
Troy Sadowski,82,,CIN,TE,31,16,0,0,0,0,0,0,0,0,0,6,3,15,0,2,4.5,3.0
Mark Stock,140,,IND,WR,30,14,0,0,0,0,0,0,0,0,0,4,2,24,0,2,4.4,3.4
Dwight Stone,143,,CAR,WR,32,16,0,0,0,0,0,0,1,6,0,3,1,11,0,2,2.7,2.2
Sheddrick Wilson,142,,HOU,WR,23,11,0,0,0,0,0,0,0,0,0,3,2,24,0,2,4.4,3.4
Wade Wilson,68,,DAL,QB,37,3,1,8,18,79,0,1,4,5,0,0,0,0,0,2,2.7,2.7
Alexander Wright,139,,STL,WR,29,3,0,0,0,0,0,0,0,0,0,5,2,24,0,2,4.4,3.4
Tyji Armstrong,87,,DAL,TE,26,16,7,0,0,0,0,0,0,0,0,7,2,10,0,1,3.0,2.0
Victor Bailey,145,,KAN,WR,26,2,0,0,0,0,0,0,0,0,0,3,1,12,0,1,2.2,1.7
Jason Bratton,130,,BUF,RB,24,2,0,0,0,0,0,0,4,8,0,0,0,0,0,1,0.8,0.8
Mike Caldwell,149,,SFO,WR,25,1,0,0,0,0,0,0,0,0,0,3,2,9,0,1,2.9,1.9
Rob Coons,85,,BUF,TE,27,16,0,0,0,0,0,0,0,0,0,1,1,12,0,1,2.2,1.7
Adrian Cooper,86,,SFO,TE,28,6,0,0,0,0,0,0,0,0,0,2,1,11,0,1,1.6,0.6
Tyrone Davis,89,,NYJ,TE,24,2,0,0,0,0,0,0,0,0,0,4,1,6,0,1,1.6,1.1
Chris Doering,148,,IND,WR,23,1,0,0,0,0,0,0,0,0,0,1,1,10,0,1,2.0,1.5
Omar Douglas,150,,NYG,WR,24,4,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Oscar Gray,129,,SEA,RB,24,9,0,0,0,0,0,0,2,4,0,3,1,5,0,1,1.9,1.4
Tim Hall,131,,OAK,RB,22,2,0,0,0,0,0,0,3,7,0,0,0,0,0,1,0.7,0.7
Ty Hallock,132,,JAX,RB,25,7,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Jonathan Hayes,83,,PIT,TE,34,16,6,0,0,0,0,0,0,0,0,6,2,14,0,1,3.4,2.4
Corey Holliday,151,,PIT,WR,25,11,0,0,0,0,0,0,0,0,0,4,1,7,0,1,1.7,1.2
Dietrich Jells,152,,NWE,WR,24,7,1,0,0,0,0,0,0,0,0,5,1,5,0,1,1.5,1.0
James Jenkins,88,,WAS,TE,29,16,5,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Jim McMahon,70,,GNB,QB,37,5,0,3,4,39,0,0,4,-1,0,0,0,0,0,1,1.0,0.5
Derek Price,84,,DET,TE,24,13,1,0,0,0,0,0,0,0,0,5,1,14,0,1,2.4,1.9
Reggie Rivers,133,,DEN,RB,28,16,0,0,0,0,0,0,2,6,0,1,1,-1,0,1,1.5,1.0
Nate Singleton,147,,SFO,WR,28,2,0,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Steve Stenstrom,69,,CHI,QB,25,1,0,3,4,37,0,0,0,0,0,0,0,0,0,1,1.5,1.5
Amani Toomer,146,,NYG,WR,22,7,1,0,0,0,0,0,0,0,0,10,1,12,0,1,13.7,12.7
Jay Walker,71,,MIN,QB,24,1,0,2,2,31,0,0,0,0,0,0,0,0,0,1,1.2,1.2
Derek Ware,90,,DAL,TE,29,5,1,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Casey Weldon,72,,TAM,QB,27,3,0,5,9,76,0,1,2,-1,0,0,0,0,0,1,1.4,0.9
Flipper Anderson,168,,WAS,,31,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mike Archie,153,,HOU,,24,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Randy Baldwin,139,,BAL,,29,9,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Bradford Banta,107,,IND,,26,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Carey Bender,141,,BUF,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Bouie,152,,SDG,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Vincent Brisby,163,,NWE,,25,3,0,0,0,0,0,0,0,0,0,4,0,0,0,,,
Steve Brooks,92,,DET,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Reggie Brown,145,,SEA,,23,7,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kendricke Bullard,173,,JAX,,24,12,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Ryan Christopherson,136,,2TM,,24,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Keith Crawford,166,,STL,,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Lou D'Agostino,3,,NYJ,,23,9,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kirby Dar Dar,171,,MIA,,24,11,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Billy Davis,174,,DAL,,24,13,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Stan Gelbaugh,75,,SEA,QB,34,1,1,0,2,0,0,0,0,0,0,0,0,0,0,,,
Roger Graham,151,,JAX,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Mark Harris,175,,SFO,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Frank Hartley,94,,BAL,,29,8,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jarius Hayes,102,,ARI,,23,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Hetherington,1,,IND,,24,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Hill,172,,CIN,,24,10,0,0,0,0,0,0,0,0,0,4,0,0,0,,-0.5,-1.0
Marcus Hinton,100,,OAK,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marcus Holliday,146,,STL,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Bobby Hoying,77,,PHI,,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Dou Innocent,158,,SEA,,24,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Alfred Jackson,162,,MIN,,29,14,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
John Jackson,160,,CHI,,29,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
