 ,PosRank,OvRank,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,-2.5,Int,Att,Yds,TD,Tgt,Rec,Yds,TD,FantPt,DKPt,FDPt
Mike Bell,149,,DEN,RB,24,5,0,0,0,0,0,0,6,3,0,1,1,7,0,1,1.5,0.5
Shaun Bodiford,171,,GNB,WR,25,6,0,0,0,0,0,0,0,0,0,1,1,13,0,1,2.3,1.8
Chris Davis,174,,NYJ,WR,24,2,0,0,0,0,0,0,1,3,0,1,1,3,0,1,1.6,1.1
Darnell Dinkins,86,,CLE,TE,30,15,0,0,0,0,0,0,0,0,0,1,1,8,0,1,1.8,1.3
Jason Dunn,84,,KAN,TE,34,16,3,0,0,0,0,0,0,0,0,3,2,9,0,1,2.9,1.9
Biren Ealy,175,,TEN,WR,23,4,0,0,0,0,0,0,0,0,0,3,1,6,0,1,1.6,1.1
John Gilmore,80,,CHI,TE,28,15,1,0,0,0,0,0,0,0,0,7,3,14,0,1,4.4,2.9
Boomer Grigsby,146,,KAN,RB,26,13,1,0,0,0,0,0,0,0,0,3,2,14,0,1,3.4,2.4
Aaron Halterman,88,,MIA,TE,25,9,0,0,0,0,0,0,0,0,0,3,1,7,0,1,1.7,1.2
Verron Haynes,147,,PIT,RB,28,1,0,0,0,0,0,0,0,0,0,2,1,12,0,1,2.2,1.7
Jason Hill,176,,SFO,WR,22,5,0,0,0,0,0,0,0,0,0,2,1,6,0,1,1.6,1.1
Brian Kozlowski,90,,WAS,TE,37,3,0,0,0,0,0,0,0,0,0,1,1,5,0,1,1.5,1.0
Ryan Krause,83,,GNB,TE,26,9,0,0,0,0,0,0,0,0,0,2,2,11,0,1,3.1,2.1
John Kuhn,151,,GNB,RB,25,16,1,0,0,0,0,0,0,0,0,3,2,7,0,1,2.7,1.7
Brandon Lloyd,170,,WAS,WR,26,8,1,0,0,0,0,0,0,0,0,11,2,14,0,1,3.4,2.4
Jared Lorenzen,78,,NYG,QB,26,2,0,4,8,28,0,0,1,2,0,0,0,0,0,1,1.3,1.3
Reno Mahe,148,,PHI,RB,27,15,0,0,0,0,0,0,0,0,0,1,1,11,0,1,1.1,-0.4
Marcus Maxwell,177,,CIN,WR,24,5,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1.5,1.0
Ryan Neufeld,79,,BUF,TE,32,9,1,0,0,0,0,0,0,0,0,2,2,14,0,1,3.4,2.4
John Owens,82,,2TM,TE,27,15,0,0,0,0,0,0,0,0,0,3,2,13,0,1,3.3,2.3
Richard Owens,150,,STL,RB,27,14,1,0,0,0,0,0,0,0,0,2,1,9,0,1,1.9,1.4
Andrew Pinnock,152,,SDG,RB,27,10,3,0,0,0,0,0,4,1,0,4,1,5,0,1,1.6,1.1
Jason Pociask,87,,NYJ,TE,24,4,0,0,0,0,0,0,0,0,0,1,1,7,0,1,1.7,1.2
Isaac Smolko,89,,JAX,TE,24,6,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1.5,1.0
Derek Stanley,178,,STL,WR,22,3,0,0,0,0,0,0,1,5,0,1,0,0,0,1,,-0.5
David Thomas,85,,NWE,TE,24,2,0,0,0,0,0,0,0,0,0,1,1,9,0,1,1.9,1.4
Aaron Walker,81,,STL,TE,27,7,3,0,0,0,0,0,0,0,0,3,2,13,0,1,3.3,2.3
Matt Willis,172,,BAL,WR,23,5,0,0,0,0,0,0,0,0,0,1,1,11,0,1,2.1,1.6
Rich Alexis,172,,STL,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Charles Ali,173,,CLE,,23,13,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Courtney Anderson,113,,2TM,,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Billy Bajema,104,,SFO,,25,14,2,0,0,0,0,0,0,0,0,1,0,0,0,,,
Darian Barnes,5,,NYJ,,27,5,3,0,0,0,0,0,0,0,0,,0,0,0,,,
Todd Bouman,81,,STL,,35,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jamaal Branch,171,,NOR,,26,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Troy Brown,184,,NWE,,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Mark Bruener,96,,HOU,,35,14,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Dan Campbell,93,,DET,TE,31,2,1,0,0,0,0,0,0,0,0,1,1,1,0,,1.1,0.6
Rock Cartwright,174,,WAS,RB,28,15,0,0,0,0,0,0,2,0,0,0,0,0,0,,,
Scott Chandler,118,,SDG,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brad Cieslak,107,,BUF,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Casey Cramer,175,,TEN,,25,5,1,0,0,0,0,0,0,0,0,1,0,0,0,,,
Zack Crockett,166,,TAM,RB,35,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
P.J. Daniels,169,,BAL,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
James Dearth,121,,NYJ,,31,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
John Dekker,106,,PIT,,24,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ken Dorsey,83,,CLE,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Robert Douglas,160,,NYG,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Eddie Drummond,202,,KAN,WR,27,12,0,0,0,0,0,0,1,-3,0,0,0,0,0,,-1.3,-2.3
Patrick Estes,120,,SFO,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tim Euhus,98,,ARI,,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kevin Everett,92,,BUF,TE,25,1,1,0,0,0,0,0,0,0,0,1,1,3,0,,1.3,0.8
Jimmy Farris,195,,WAS,,29,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Ryan Fitzpatrick,80,,CIN,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chris Francies,187,,GNB,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Quinton Ganther,167,,TEN,,23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Michael Gasperson,191,,PHI,,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Lionel Gates,176,,TAM,,25,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Chas Gessner,182,,TAM,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Ronnie Ghent,119,,NOR,,27,8,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Terry Glenn,181,,DAL,,33,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Nick Goings,168,,CAR,,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,-0.5,-1.0
Roy Hall,190,,IND,,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mike Hass,200,,CHI,,24,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Tim Hasselbeck,85,,ARI,QB,29,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,,-0.1,-0.1
Keith Heinrich,99,,TAM,,28,4,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Domenik Hixon,201,,2TM,WR,23,16,1,0,0,0,0,0,1,-8,0,1,1,5,0,,6.2,5.2
Nathan Hodel,105,,ARI,,30,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Carlyle Holiday,192,,GNB,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Oliver Hoyte,155,,DAL,RB,23,10,9,0,0,0,0,0,0,0,0,4,1,2,0,,1.2,0.7
Chad Jackson,186,,NWE,,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Justin Jenkins,193,,BUF,,27,11,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Brian Jennings,101,,SFO,,31,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kyle Johnson,170,,DEN,,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Bennie Joppru,95,,SEA,,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Zak Keasey,153,,SFO,RB,25,13,0,0,0,0,0,0,2,4,0,0,0,0,0,,0.4,0.4
David Kirtman,158,,SEA,,24,6,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kevin Kolb,86,,PHI,QB,23,1,0,0,0,0,0,0,3,-2,0,0,0,0,0,,-0.7,-1.2
Nate Lawrie,114,,CIN,,26,3,2,0,0,0,0,0,0,0,0,0,0,0,0,,,
Mike Leach,116,,DEN,,31,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jamie Martin,87,,NOR,QB,37,3,0,0,0,0,0,0,3,-3,0,0,0,0,0,,-0.3,-0.3
Tim Massaquoi,112,,BUF,,25,4,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Corey McIntyre,4,,ATL,,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Matt Murphy,97,,BUF,,27,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jake Nordin,117,,BAL,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Oren O'Neal,157,,OAK,RB,24,14,1,0,0,0,0,0,0,0,0,1,1,1,0,,1.1,0.6
Chad Owens,196,,JAX,,25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,-0.5,-1.0
Montell Owens,165,,JAX,,23,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Patrick Pass,2,,NYG,,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Alvin Pearman,156,,SEA,RB,25,3,0,0,0,0,0,0,0,0,0,1,1,1,0,,1.1,0.6
Lousaka Polite,159,,CHI,,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Derek Rackley,102,,SEA,,30,5,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jamaica Rector,194,,ARI,,26,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Kerry Reed,188,,MIA,,23,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Marcellus Rivers,100,,NWE,,29,3,0,0,0,0,0,0,0,0,0,2,0,0,0,,,
Jeff Robinson,110,,SEA,,37,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Jeff Rowe,84,,CIN,,23,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Bobby Sippio,183,,KAN,,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Paul Smith,162,,DEN,,29,14,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Justin Snow,103,,IND,,31,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Stephen Spach,109,,NWE,,25,3,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Micheal Spurlock,180,,TAM,,24,7,0,0,0,0,0,0,0,0,0,2,0,0,0,,6.0,6.0
Isaiah Stanback,82,,DAL,,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Tony Stewart,122,,OAK,,28,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Brad St. Louis,115,,CIN,,31,16,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Byron Storer,154,,TAM,RB,23,9,3,0,0,0,0,0,0,0,0,3,2,3,0,,2.3,1.3
Boone Stutz,94,,2TM,,25,12,0,0,0,0,0,0,0,0,0,,0,0,0,,-0.5,-1.0
Rudy Sylvan,108,,DET,,23,2,1,0,0,0,0,0,0,0,0,,0,0,0,,,
Travis Taylor,179,,2TM,WR,28,2,0,0,0,0,0,0,0,0,0,3,1,4,0,,1.4,0.9
Tyler Thigpen,88,,KAN,QB,23,1,0,2,6,41,0,1,0,0,0,0,0,0,0,,0.6,0.6
Stacy Tutt,161,,NYJ,,25,9,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
Lee Vickers,91,,BAL,TE,26,9,2,0,0,0,0,0,0,0,0,5,2,4,0,,2.4,1.4
Danny Ware,164,,NYG,,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Kelley Washington,199,,NWE,,28,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Eric Weems,189,,ATL,,22,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Brandon Williams,185,,2TM,,23,10,0,0,0,0,0,0,0,0,0,1,0,0,0,,-1.0,-2.0
Harry Williams,197,,HOU,,25,2,0,0,0,0,0,0,0,0,0,,0,0,0,,,
George Wilson,198,,BUF,,26,12,9,0,0,0,0,0,0,0,0,0,0,0,0,,5.5,5.0
Quincy Wilson,163,,CIN,,26,1,0,0,0,0,0,0,0,0,0,,0,0,0,,,
Anthony Wright,79,,NYG,QB,31,3,0,1,7,12,0,0,1,-1,0,0,0,0,0,,0.4,0.4
Joe Zelenka,111,,JAX,,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Charlie Frye,89,,CLE,QB,26,1,1,4,10,34,0,1,1,1,0,0,0,0,0,-1,0.5,0.5
Matt Gutierrez,90,,NWE,QB,23,5,0,1,1,15,0,0,5,-13,0,0,0,0,0,-1,-0.7,-0.7
Billy Volek,91,,SDG,QB,31,5,0,3,10,6,0,1,11,-7,0,0,0,0,0,-2,-2.0,-2.5
